,Gene,Top_1,Score_1,Top_2,Score_2,Top_3,Score_3,Top_4,Score_4,Top_5,Score_5
8127,LYSMD4,GNG2,0.8,BRAT1,0.75,HMMR,0.75,SRRM4,0.7272727272727273,MTIF3,0.7272727272727273
8128,LYST,ACTR10,0.6481481481481481,PUF60,0.6363636363636364,PELI1,0.6346153846153846,MIB1,0.625,SPR,0.625
8129,LYVE1,PRDM15,1.0,FAM193B,1.0,OCLN,1.0,NTF3,1.0,OPTN,1.0
8130,LYZ,CNTN2,0.9090909090909091,TGIF1,0.9090909090909091,SPRED2,0.9047619047619048,CALCR,0.9047619047619048,NELL2,0.8636363636363636
8131,LYZL1,LYZL2,0.9285714285714286,SPACA3,0.8125,PRDM8,0.7368421052631579,LYZL6,0.7333333333333333,ANGPTL1,0.7222222222222222
8132,LYZL2,LYZL1,0.9285714285714286,LYZL6,0.7857142857142857,SPACA3,0.75,PRDM8,0.6842105263157895,ANGPTL1,0.6666666666666666
8133,LYZL4,PADI6,0.8571428571428571,ORM2,0.8571428571428571,OR10H1,0.8571428571428571,S100A3,0.8571428571428571,OR5P3,0.8571428571428571
8134,LYZL6,LYZL2,0.7857142857142857,LYZL1,0.7333333333333333,NINJ2,0.6875,SPACA3,0.6875,NMRK1,0.6666666666666666
8135,LZIC,STK11,0.7555555555555555,LIG3,0.7380952380952381,LIG3,0.7380952380952381,MYO7A,0.7272727272727273,COMMD4,0.723404255319149
8136,LZTFL1,CCDC112,0.6896551724137931,CCDC77,0.65625,ENKD1,0.6451612903225806,ZFAND4,0.6451612903225806,RNLS,0.6428571428571429
8137,LZTR1,HERC2,0.65625,PRKAR1B,0.6025641025641025,PAK1IP1,0.6025641025641025,NSMAF,0.6,ACSBG2,0.6
8138,LZTS1,SPOCK1,0.8333333333333334,COX6C,0.7857142857142857,NTRK3,0.7692307692307693,IL20RA,0.75,PPARD,0.7333333333333333
8139,LZTS2,FASTKD1,0.8666666666666667,UGT2B10,0.8,DEDD,0.7692307692307693,GPR153,0.7692307692307693,ICE2,0.75
8140,LZTS3,RAB11FIP5,0.8333333333333334,RAB11FIP1,0.8,TAL2,0.7894736842105263,RAB11FIP2,0.7894736842105263,HIGD1A,0.7777777777777778
8141,M1AP,PRDM9,0.8,BTBD16,0.7,DUX4,0.6666666666666666,CCDC24,0.6363636363636364,TMEM220,0.6363636363636364
8142,M6PR,CCDC92,0.8,CEP19,0.7727272727272727,BHMT,0.7727272727272727,RAB20,0.7619047619047619,VCPIP1,0.7619047619047619
8143,MAB21L1,CTNNA1,0.9411764705882353,ZFHX4,0.9393939393939394,FARP1,0.9393939393939394,NAB1,0.9375,RASSF8,0.9375
8144,MAB21L2,MAB21L1,0.90625,TNK2,0.90625,NAB2,0.9,SLC5A12,0.875,NR5A2,0.875
8145,MAB21L3,PCDHA4,1.0,PCDHA10,1.0,PCDHA1,1.0,PCDHA2,1.0,CD300C,1.0
8146,MACC1,FABP1,1.0,FGF6,1.0,STXBP6,1.0,TNFRSF19,1.0,GABRP,1.0
8147,MACF1,TCF4,0.9354838709677419,TCF4,0.9354838709677419,TCF3,0.9117647058823529,TCF3,0.9117647058823529,COLGALT2,0.9090909090909091
8148,MACROD1,MACROD2,0.9193548387096774,COG3,0.6951219512195121,PGM2,0.691358024691358,CLINT1,0.6883116883116883,EIF2B1,0.6853932584269663
8149,MACROD2,MACROD1,0.9193548387096774,DDOST,0.6829268292682927,COG3,0.6790123456790124,RPN1,0.675,CLINT1,0.6710526315789473
8150,MAD1L1,GEMIN5,0.6739130434782609,GNB1L,0.660377358490566,GINS3,0.660377358490566,ATAD5,0.6545454545454545,PRKDC,0.6538461538461539
8151,MAD2L1,ME3,0.8928571428571429,CAB39,0.891566265060241,RPTOR,0.8837209302325582,PFKFB1,0.8809523809523809,MTHFD1,0.8795180722891566
8152,MAD2L1BP,C5orf34,1.0,GEMIN8,0.9230769230769231,LRRC42,0.9230769230769231,SFRP4,0.9166666666666666,RD3,0.8571428571428571
8153,MAD2L2,METTL22,0.6111111111111112,SNRNP25,0.6,POLD3,0.59375,MUL1,0.5882352941176471,HPSE,0.5882352941176471
8154,MADCAM1,OR5A1,1.0,TCEAL6,1.0,PRM3,1.0,SYNE4,1.0,PLET1,1.0
8155,MADD,TFAP2B,0.9411764705882353,PARD6B,0.9166666666666666,TLE1,0.9142857142857143,TLE4,0.9142857142857143,CTNNA1,0.9142857142857143
8156,MAEA,NAA35,0.7662337662337663,PIGN,0.7466666666666667,CAPZB,0.7407407407407407,TMEM87B,0.7402597402597403,ARPC1B,0.7317073170731707
8157,MAEL,LAMP1,0.6842105263157895,ADAMTSL1,0.6666666666666666,TNIP3,0.6666666666666666,TRPM8,0.6666666666666666,ITGB1BP1,0.6470588235294118
8158,MAF,MAFA,0.9166666666666666,CASP7,0.8518518518518519,NRF1,0.8518518518518519,NRF1,0.8518518518518519,TET2,0.84
8159,MAF1,RBMX2,0.8395061728395061,WRAP53,0.7974683544303798,PABPN1,0.7951807228915663,RNF113A,0.7931034482758621,OTUD6A,0.7922077922077922
8160,MAFA,MAFA,1.0,MAFA,1.0,MAF,0.9166666666666666,CASP7,0.8518518518518519,NRF1,0.8518518518518519
8161,MAFB,SPSB3,0.8846153846153846,INTU,0.8518518518518519,CBFA2T2,0.8518518518518519,RUNX1T1,0.8518518518518519,NRF1,0.8518518518518519
8162,MAFF,XKR7,0.7692307692307693,XKR4,0.7407407407407407,HIF3A,0.7391304347826086,NXF3,0.72,CBFA2T3,0.72
8163,MAFG,TAB1,0.8709677419354839,KIAA0319,0.8666666666666667,CSDE1,0.84375,GTF2F1,0.84375,SUFU,0.8387096774193549
8164,MAFK,TET1,0.92,MLLT3,0.8888888888888888,NRF1,0.8888888888888888,DCAF10,0.8571428571428571,KIAA0319,0.8571428571428571
8165,MAG,GPR4,1.0,IER5L,1.0,HLA-DQA2,1.0,HLA-DQA1,1.0,EMP3,1.0
8166,MAGEA1,PXT1,1.0,PSORS1C1,1.0,PSG9,1.0,PSG8,1.0,PRR20D,1.0
8167,MAGEA10,OR5A1,1.0,PRM3,1.0,SYNE4,1.0,PRR23B,1.0,PLAC1,1.0
8168,MAGEA11,SNURF,1.0,OR5AU1,1.0,OR4N2,1.0,OR4F5,1.0,OR4F17,1.0
8169,MAGEA12,PSORS1C1,1.0,PSG9,1.0,PSG8,1.0,PRR20D,1.0,PRR13,1.0
8170,MAGEA3,PYDC1,1.0,PXT1,1.0,PSORS1C1,1.0,PSG9,1.0,PSG8,1.0
8171,MAGEA4,LGALS13,1.0,OR5H2,1.0,ZNF251,1.0,KIR3DL2,1.0,TEX22,1.0
8172,MAGEA6,PSORS1C1,1.0,PSG8,1.0,PRR20D,1.0,LCE3E,1.0,PRM2,1.0
8173,MAGEA8,ZNF790,0.75,LGALS13,0.6666666666666666,ZNF251,0.6666666666666666,KIR3DL2,0.6666666666666666,TEX22,0.6666666666666666
8174,MAGEB1,OR5A1,1.0,TCEAL6,1.0,PRM3,1.0,SYNE4,1.0,PRR23B,1.0
8175,MAGEB10,ZNF10,1.0,ZNF200,1.0,TRIM4,1.0,DCAF16,1.0,OR3A2,1.0
8176,MAGEB16,CXCL6,0.8,PRSS37,0.8,PRR3,0.8,CD164L2,0.8,PLEKHH3,0.8
8177,MAGEB17,PSORS1C1,1.0,PSG9,1.0,PSG8,1.0,PRR20D,1.0,PRR20C,1.0
8178,MAGEB18,OR5A1,1.0,SYNE4,1.0,PRR23B,1.0,PCSK1N,1.0,SERTAD3,1.0
8179,MAGEB2,PSORS1C1,1.0,PSG8,1.0,PRR20D,1.0,PRR13,1.0,LCE3E,1.0
8180,MAGEB3,SCGB2A1,1.0,TMEM95,1.0,OR5D18,1.0,CFHR2,1.0,ZNF683,1.0
8181,MAGEB4,OR5A1,1.0,SYNE4,1.0,PRR23B,1.0,PLAC1,1.0,PCSK1N,1.0
8182,MAGEB5,OR4F17,1.0,OR2L8,1.0,OR2J1,1.0,MS4A6A,1.0,OR2L13,1.0
8183,MAGEB6,PYDC1,1.0,PXT1,1.0,PSORS1C1,1.0,PSG9,1.0,PSG8,1.0
8184,MAGEC1,PSORS1C1,1.0,PRR20D,1.0,PRM2,1.0,POTEB2,1.0,TMEM191B,1.0
8185,MAGEC2,PYDC1,1.0,PXT1,1.0,PSORS1C1,1.0,PSG9,1.0,PSG8,1.0
8186,MAGEC3,PSORS1C1,1.0,PRR20D,1.0,PRM2,1.0,POTEB2,1.0,TMEM191B,1.0
8187,MAGED1,PADI6,1.0,S100A3,1.0,OR4L1,1.0,OR2A25,1.0,MRO,1.0
8188,MAGED2,S100A3,0.8571428571428571,PRSS54,0.8571428571428571,SPINK7,0.8571428571428571,PLA2G2F,0.8571428571428571,SLC35G6,0.8571428571428571
8189,MAGEE1,PRAMEF12,1.0,PRAMEF8,1.0,PRAMEF25,1.0,OR2Y1,1.0,AIM2,1.0
8190,MAGEE2,PRAMEF12,1.0,PRAMEF8,1.0,PRAMEF25,1.0,OR2Y1,1.0,AIM2,1.0
8191,MAGEF1,OTOGL,0.75,HTR3C,0.75,GJB7,0.75,CDKN1C,0.75,HTR3D,0.6666666666666666
8192,MAGEH1,FAM24A,1.0,TRIM51,1.0,LCN8,1.0,SNURF,1.0,PRAP1,1.0
8193,MAGEL2,OR4C46,1.0,OR2V2,1.0,OR2V1,1.0,OR1L4,1.0,OR2M5,1.0
8194,MAGI1,MAGI1,1.0,MAGI1,1.0,MAGI2,0.9117647058823529,MAGI3,0.8823529411764706,DENND5A,0.8648648648648649
8195,MAGI2,MAGI3,0.9696969696969697,MAGI1,0.9117647058823529,PTPRF,0.8857142857142857,UBR5,0.868421052631579,PRKD1,0.8648648648648649
8196,MAGI3,MAGI2,0.9696969696969697,MAGI1,0.8823529411764706,ARFIP1,0.8648648648648649,PTPRF,0.8571428571428571,UBR5,0.8421052631578947
8197,MAGIX,OR5A1,1.0,SYNE4,1.0,PRR23B,1.0,SERTAD3,1.0,OR8H1,1.0
8198,MAGOH,MAGOHB,0.9302325581395349,PPIL4,0.9,PRPF31,0.8913043478260869,PA2G4,0.8888888888888888,DDX46,0.8888888888888888
8199,MAGOHB,MAGOH,0.9302325581395349,PPIL4,0.9010989010989011,DDX46,0.8901098901098901,AP1G1,0.8829787234042553,NUDC,0.8817204301075269
8200,MAGT1,SNX3,0.8596491228070176,CPA1,0.8363636363636363,PI4K2A,0.8245614035087719,HGS,0.819672131147541,NALCN,0.8181818181818182
8201,MAK,MAK,1.0,MAK,1.0,ATP2B1,0.8202247191011236,ATP2B1,0.8202247191011236,MTOR,0.8160919540229885
8202,MAK16,ATP6V1D,0.9693877551020408,RPS15A,0.9693877551020408,DKC1,0.9595959595959596,COPB1,0.9595959595959596,DCAF13,0.9591836734693877
8203,MAL,PROZ,1.0,NRG1,1.0,KITLG,1.0,LCP2,1.0,MAP9,1.0
8204,MAL2,HIC2,1.0,CCR2,1.0,FBXL22,1.0,SNCG,1.0,MPZ,1.0
8205,MALL,CD86,1.0,MFAP3,1.0,LAPTM5,1.0,ZBTB6,1.0,CDH5,1.0
8206,MALRD1,SCN4A,0.7857142857142857,SCN8A,0.75,PMS1,0.7407407407407407,INTU,0.7241379310344828,SCN3A,0.7241379310344828
8207,MALSU1,OPN4,0.78125,SEMA5A,0.78125,CDAN1,0.7575757575757576,GABPA,0.7575757575757576,ELL2,0.7575757575757576
8208,MALT1,LAMC1,0.75,ANLN,0.75,BMP7,0.75,NID1,0.7419354838709677,GSKIP,0.7407407407407407
8209,MAMDC2,VEZT,0.9230769230769231,TMEM74,0.9166666666666666,MAML3,0.9166666666666666,MAML1,0.9166666666666666,ZFAT,0.9166666666666666
8210,MAMDC4,SMAD6,0.7727272727272727,FBXW4,0.75,KLKB1,0.75,MAF,0.7391304347826086,SMAD7,0.7391304347826086
8211,MAML1,TMEM74,1.0,ZFAT,1.0,ESR2,1.0,PGBD5,1.0,QSER1,1.0
8212,MAML2,PRDM15,1.0,FAM193B,1.0,NTF3,1.0,FAM171A1,1.0,LRAT,1.0
8213,MAML3,TMEM74,1.0,MAML1,1.0,ZFAT,1.0,NEU4,1.0,ESR2,1.0
8214,MAMLD1,IFNAR2,0.8571428571428571,MPZL3,0.8571428571428571,APOBEC4,0.8571428571428571,CD72,0.8571428571428571,TRAT1,0.8571428571428571
8215,MAMSTR,OR5A1,1.0,SYNE4,1.0,PRR23B,1.0,PLAC1,1.0,PCSK1N,1.0
8216,MAN1A1,MAN1A2,0.9672131147540983,NT5C2,0.859375,STK39,0.8333333333333334,SLC17A8,0.828125,OXSR1,0.8260869565217391
8217,MAN1A2,MAN1A1,0.9672131147540983,NT5C2,0.859375,TMEM120B,0.8524590163934426,SLC35D1,0.8507462686567164,MAN1C1,0.85
8218,MAN1B1,CAB39,0.8481012658227848,XYLB,0.8309859154929577,COG6,0.8157894736842105,CAB39L,0.8125,ATIC,0.8108108108108109
8219,MAN1C1,MAN1A2,0.85,MAN1A1,0.819672131147541,NT5C2,0.746031746031746,SDF2L1,0.7384615384615385,CPD,0.7288135593220338
8220,MAN2A1,MAN2A2,0.9111111111111111,SNAP25,0.851063829787234,FUT9,0.8367346938775511,MGAT2,0.8260869565217391,MED13L,0.8260869565217391
8221,MAN2A2,MAN2A1,0.9111111111111111,MGAT2,0.8636363636363636,SLC12A5,0.8541666666666666,MED13L,0.8222222222222222,INTS4,0.8163265306122449
8222,MAN2B1,MGAT1,0.819672131147541,PRCP,0.803030303030303,ANKRD13B,0.8,DPP9,0.765625,LIN54,0.7647058823529411
8223,MAN2B2,NHLRC3,0.7857142857142857,NFKBID,0.7692307692307693,C1QTNF4,0.7692307692307693,RBP4,0.7692307692307693,ZNF507,0.7692307692307693
8224,MAN2C1,C2orf76,0.5813953488372093,PM20D1,0.58,MAT2B,0.5714285714285714,NCS1,0.5714285714285714,SLC25A36,0.5692307692307692
8225,MANBA,LCP1,0.8591549295774648,HEXB,0.8309859154929577,PLS3,0.821917808219178,PLS1,0.8194444444444444,HEXA,0.8142857142857143
8226,MANBAL,S100B,1.0,TMEM100,1.0,AGRP,1.0,VSTM2A,1.0,ZNF185,1.0
8227,MANEA,MANEAL,0.9393939393939394,FNDC3B,0.6585365853658537,ACVR1,0.6410256410256411,DMBT1,0.631578947368421,DNAJB9,0.6216216216216216
8228,MANEAL,MANEA,0.9393939393939394,MAGI1,0.6153846153846154,FNDC3B,0.6097560975609756,EVL,0.6,FOXK2,0.6
8229,MANF,ATL2,0.851063829787234,ATL1,0.8478260869565217,CDNF,0.8372093023255814,ATL3,0.7872340425531915,HS2ST1,0.7727272727272727
8230,MANSC1,CD86,1.0,CHGB,1.0,OR52B2,1.0,OR6B1,1.0,C3AR1,1.0
8231,MANSC4,FXYD1,1.0,NDUFC1,1.0,CCR3,0.8571428571428571,HAPLN2,0.8571428571428571,KCNMB3,0.8571428571428571
8232,MAOA,MAOB,0.8181818181818182,SZT2,0.5609756097560976,ACSS3,0.5306122448979592,AMDHD1,0.5238095238095238,ACMSD,0.5227272727272727
8233,MAOB,MAOA,0.8181818181818182,PARP4,0.6060606060606061,ACMSD,0.5952380952380952,GLOD5,0.59375,PM20D1,0.5909090909090909
8234,MAP10,ST8SIA6,0.8333333333333334,PP2D1,0.7692307692307693,NDP,0.7692307692307693,ST8SIA1,0.7692307692307693,CEP70,0.7692307692307693
8235,MAP1A,MAP1B,0.8888888888888888,TBPL1,0.8571428571428571,KCTD15,0.8518518518518519,RAB40C,0.8461538461538461,SARM1,0.8333333333333334
8236,MAP1B,MAP1A,0.8888888888888888,PROX1,0.8666666666666667,CRHR2,0.8571428571428571,KCTD1,0.8571428571428571,TRMT10C,0.8571428571428571
8237,MAP1LC3A,MAP1LC3B,0.9,SPDEF,0.7352941176470589,FAM20C,0.7058823529411765,BMP2,0.7027027027027027,AGK,0.7027027027027027
8238,MAP1LC3B,MAP1LC3A,0.9,SPDEF,0.696969696969697,MIER3,0.6875,UGT2B7,0.6875,NUDT18,0.6875
8239,MAP1LC3C,RAB33B,0.6451612903225806,PLSCR1,0.6388888888888888,GRM1,0.6363636363636364,ASIC1,0.6206896551724138,NUP50,0.6176470588235294
8240,MAP1S,MAP1B,0.8461538461538461,MAP1A,0.8076923076923077,RAB40C,0.8,DACH2,0.7586206896551724,TBPL1,0.75
8241,MAP2,METAP2,1.0,KCTD1,0.8214285714285714,MAPT,0.8214285714285714,TRMT10C,0.8214285714285714,MAP1B,0.8214285714285714
8242,MAP2K1,MAP2K2,0.875,SLC25A32,0.8313253012048193,CDC16,0.825,CYB5A,0.8235294117647058,THOC2,0.8205128205128205
8243,MAP2K2,MAP2K1,0.875,GPATCH1,0.7972972972972973,USP46,0.7692307692307693,USP12,0.7692307692307693,PDS5B,0.7671232876712328
8244,MAP2K3,MAP2K6,0.8113207547169812,MAP2K4,0.7636363636363637,MAP2K7,0.7358490566037735,FLVCR2,0.6666666666666666,SCP2,0.6666666666666666
8245,MAP2K4,MAP2K7,0.8627450980392157,SLC27A4,0.8035714285714286,MAP2K6,0.8,DIP2B,0.7777777777777778,MAP2K3,0.7636363636363637
8246,MAP2K5,ULK4,0.6666666666666666,SLC47A1,0.6557377049180327,GTPBP8,0.6451612903225806,NPHP3,0.6428571428571429,PREPL,0.6346153846153846
8247,MAP2K6,MAP2K3,0.8113207547169812,MAP2K7,0.8076923076923077,MAP2K4,0.8,SCP2,0.7288135593220338,SCP2,0.7288135593220338
8248,MAP2K7,MAP2K4,0.8627450980392157,MAP2K6,0.8076923076923077,PHKA2,0.7872340425531915,DIP2B,0.7843137254901961,SLC27A4,0.7777777777777778
8249,MAP3K1,RNF103,0.7391304347826086,IRAK1BP1,0.7272727272727273,FBXW10,0.7083333333333334,RRH,0.6956521739130435,FOXRED2,0.6923076923076923
8250,MAP3K10,MAP3K11,0.859375,MAP3K9,0.8507462686567164,LIN54,0.8115942028985508,SDF2,0.8088235294117647,MAP3K13,0.782608695652174
8251,MAP3K11,MAP3K10,0.859375,MAP3K9,0.8059701492537313,LIN54,0.7941176470588235,SDF2,0.7647058823529411,MAP3K13,0.7391304347826086
8252,MAP3K12,MAP3K13,0.8769230769230769,SLC25A44,0.78125,LIN54,0.7714285714285715,SDF2,0.7681159420289855,SDF2L1,0.7681159420289855
8253,MAP3K13,MAP3K12,0.8769230769230769,LIN54,0.8260869565217391,MAP3K9,0.8115942028985508,PSEN1,0.8055555555555556,OXR1,0.7972972972972973
8254,MAP3K15,MAP3K5,0.9696969696969697,MPDZ,0.8888888888888888,PLEKHH2,0.8611111111111112,ANKFN1,0.8611111111111112,MRPS10,0.8421052631578947
8255,MAP3K19,MAP3K3,0.7323943661971831,SLC47A1,0.7164179104477612,MAP3K2,0.7142857142857143,NSDHL,0.696969696969697,LSS,0.6865671641791045
8256,MAP3K2,MAP3K3,0.9552238805970149,CTSA,0.7808219178082192,SC5D,0.7727272727272727,NSDHL,0.7647058823529411,LDHD,0.7605633802816901
8257,MAP3K3,MAP3K2,0.9552238805970149,CTSA,0.7972972972972973,SLC47A1,0.7746478873239436,LSS,0.7714285714285715,AKR1A1,0.7647058823529411
8258,MAP3K4,MLF2,0.6666666666666666,MYLIP,0.6666666666666666,HTR1F,0.65625,ING3,0.65,TMA16,0.6470588235294118
8259,MAP3K5,MAP3K15,0.9696969696969697,MPDZ,0.8611111111111112,MAP3K6,0.84375,PLEKHH2,0.8333333333333334,ANKFN1,0.8333333333333334
8260,MAP3K6,MAP3K5,0.84375,MAP3K15,0.8181818181818182,PXDC1,0.7419354838709677,PLXDC1,0.7419354838709677,MPDZ,0.7222222222222222
8261,MAP3K7,RC3H1,0.7619047619047619,MAPK10,0.7555555555555555,MRPS25,0.75,TSHR,0.7441860465116279,CHERP,0.7391304347826086
8262,MAP3K7CL,CDHR5,1.0,UIMC1,0.8888888888888888,MPLKIP,0.8888888888888888,HSPB3,0.8888888888888888,GPR132,0.8888888888888888
8263,MAP3K8,PTX3,1.0,PRDM15,1.0,FAM193B,1.0,OLFM4,1.0,OCLN,1.0
8264,MAP3K9,LIN54,0.8676470588235294,MAP3K10,0.8507462686567164,MAP3K13,0.8115942028985508,ABCD3,0.8082191780821918,MAP3K11,0.8059701492537313
8265,MAP4,MAPT,0.8888888888888888,SSTR1,0.88,KCTD15,0.8518518518518519,KCTD1,0.8214285714285714,NR4A2,0.8
8266,MAP4K1,KLC3,0.5,B3GALT4,0.5,XAF1,0.5,SLC2A7,0.48,ZMYM1,0.47058823529411764
8267,MAP4K2,MAP4K5,0.8421052631578947,MAP4K3,0.7368421052631579,B3GAT3,0.7317073170731707,ITPKC,0.717948717948718,NAGK,0.7045454545454546
8268,MAP4K3,MAP4K5,0.7560975609756098,SNAP25,0.75,KHSRP,0.7391304347826086,MAP4K2,0.7368421052631579,ROCK2,0.7142857142857143
8269,MAP4K4,SNX32,0.8484848484848485,NDST3,0.84375,GPSM1,0.8235294117647058,MYL1,0.8055555555555556,MYL3,0.8055555555555556
8270,MAP4K5,MAP4K2,0.8421052631578947,SNAP25,0.8409090909090909,OPA1,0.8292682926829268,ARRB1,0.8095238095238095,MED17,0.8
8271,MAP6,GPR156,1.0,XKR8,1.0,PRR35,1.0,AR,1.0,NDUFB6,1.0
8272,MAP6D1,APOF,1.0,PRR7,1.0,COX14,1.0,HHLA1,1.0,PPP1R18,1.0
8273,MAP7,PRRT2,1.0,PENK,1.0,LGALS3,1.0,CYYR1,1.0,IL11RA,1.0
8274,MAP7D1,SNCG,1.0,HIC2,1.0,MAL2,1.0,DSG2,1.0,CDH8,1.0
8275,MAP7D2,PROZ,1.0,NRG1,1.0,KITLG,1.0,LCP2,1.0,MAL,1.0
8276,MAP7D3,CXCL6,1.0,KRT78,1.0,CSF2,1.0,MS4A13,1.0,DQX1,1.0
8277,MAP9,PROZ,1.0,NRG1,1.0,KITLG,1.0,LCP2,1.0,MAL,1.0
8278,MAPK1,MAPK3,0.9444444444444444,MTMR2,0.8192771084337349,MTMR1,0.8148148148148148,ICMT,0.8045977011494253,GNL3L,0.8045977011494253
8279,MAPK10,FERMT1,0.9736842105263158,RCN1,0.9736842105263158,MRPS25,0.9473684210526315,TRAM1,0.9473684210526315,PARD6B,0.9473684210526315
8280,MAPK11,MAPK14,0.9,MTAP,0.7538461538461538,CLCN4,0.746031746031746,DUS4L,0.7384615384615385,CLCN3,0.734375
8281,MAPK12,MAPK13,0.6842105263157895,PASK,0.6511627906976745,ENTPD4,0.6444444444444445,ENTPD7,0.627906976744186,GATA6,0.6046511627906976
8282,MAPK13,MAPK12,0.6842105263157895,PASK,0.5952380952380952,PEMT,0.5853658536585366,HSD17B7,0.5675675675675675,PSTPIP1,0.5641025641025641
8283,MAPK14,MAPK11,0.9,CLCN3,0.7619047619047619,SLC35B4,0.7580645161290323,MTAP,0.7538461538461538,TM9SF2,0.75
8284,MAPK15,DYNLT1,0.6842105263157895,ABHD17C,0.6790123456790124,CTSV,0.6666666666666666,CLEC16A,0.6625,NSMAF,0.6527777777777778
8285,MAPK1IP1L,MYBPHL,1.0,PPP1R14C,1.0,KNSTRN,1.0,OR4M1,1.0,SEMA3G,1.0
8286,MAPK3,MAPK1,0.9444444444444444,MTMR1,0.7875,GNL3L,0.7790697674418605,MTM1,0.775,MTMR2,0.7710843373493976
8287,MAPK4,AKNA,0.9166666666666666,PPARGC1A,0.8571428571428571,MAPK6,0.8571428571428571,WBP1L,0.8571428571428571,RASIP1,0.8461538461538461
8288,MAPK6,PDX1,0.9285714285714286,PDX1,0.9285714285714286,CASR,0.875,PPRC1,0.875,CYP20A1,0.875
8289,MAPK7,HSCB,0.6753246753246753,DNPEP,0.6744186046511628,ADCK2,0.6710526315789473,CKS1B,0.6705882352941176,ATP2B3,0.6703296703296703
8290,MAPK8,SMAD5,0.9142857142857143,MTA3,0.9142857142857143,MAPK10,0.8947368421052632,NDST2,0.8888888888888888,HS6ST2,0.8888888888888888
8291,MAPK8IP1,NID1,0.8709677419354839,PTF1A,0.8666666666666667,MAPK8IP2,0.8620689655172413,COX4I1,0.8620689655172413,TCAIM,0.8620689655172413
8292,MAPK8IP2,NID1,0.8666666666666667,MAPK8IP1,0.8620689655172413,ZC4H2,0.8620689655172413,COX4I1,0.8571428571428571,GDF11,0.8518518518518519
8293,MAPK8IP3,NDST2,1.0,FERMT2,0.9714285714285714,NDST1,0.9428571428571428,FERMT1,0.918918918918919,RCN1,0.918918918918919
8294,MAPK9,MAPK10,0.9230769230769231,FERMT1,0.8974358974358975,RCN1,0.8974358974358975,SMAD5,0.8918918918918919,SNX5,0.875
8295,MAPKAP1,MYO3B,0.7777777777777778,INSR,0.7692307692307693,FLII,0.7619047619047619,VCL,0.7619047619047619,L3MBTL3,0.7567567567567568
8296,MAPKAPK2,ITPKA,0.9736842105263158,ARHGAP17,0.9736842105263158,TEAD1,0.9736842105263158,PICK1,0.9487179487179487,VCL,0.9487179487179487
8297,MAPKAPK3,ROCK2,0.9473684210526315,FRG1,0.9230769230769231,OPA1,0.9210526315789473,MAPKAPK2,0.9210526315789473,ITGB1,0.9210526315789473
8298,MAPKAPK5,CHADL,0.8125,TRPM2,0.7777777777777778,ACOT7,0.7777777777777778,PKD1,0.7647058823529411,SH3PXD2A,0.7619047619047619
8299,MAPKBP1,PSMD5,0.6818181818181818,SIM1,0.675,KLHL20,0.6666666666666666,INTS7,0.6666666666666666,SLBP,0.66
8300,MAPRE1,MAPRE2,0.9555555555555556,MAPRE3,0.9340659340659341,PKM,0.9166666666666666,KAT2B,0.9157894736842105,RPL12,0.9081632653061225
8301,MAPRE2,MAPRE3,0.9772727272727273,MAPRE1,0.9555555555555556,CLTC,0.9052631578947369,USP14,0.9042553191489362,RPL37,0.9032258064516129
8302,MAPRE3,MAPRE2,0.9772727272727273,MAPRE1,0.9340659340659341,KAT2A,0.9052631578947369,CLTC,0.9052631578947369,LIG1,0.9042553191489362
8303,MAPT,MAP4,0.8888888888888888,KCTD1,0.8571428571428571,SSTR1,0.8461538461538461,NR2C1,0.8333333333333334,MAP2,0.8214285714285714
8304,MARCKS,ZNF628,1.0,MANSC4,0.8333333333333334,GJD3,0.8333333333333334,CXCR5,0.8333333333333334,GNGT1,0.8333333333333334
8305,MARCKSL1,LY86,1.0,ANG,1.0,PRIMA1,1.0,SYNC,1.0,PLEKHB1,1.0
8306,MARCO,OIP5,1.0,MBOAT4,0.8571428571428571,ART4,0.8571428571428571,DEXI,0.8571428571428571,OR52I1,0.8333333333333334
8307,MARK1,MARK3,0.9310344827586207,MARK2,0.8793103448275862,MARK4,0.8070175438596491,GYS2,0.7419354838709677,STRN,0.7166666666666667
8308,MARK2,MARK3,0.9473684210526315,MARK1,0.8793103448275862,MARK4,0.8545454545454545,GYS1,0.75,GYS2,0.7258064516129032
8309,MARK3,MARK2,0.9473684210526315,MARK1,0.9310344827586207,MARK4,0.8421052631578947,GYS2,0.746031746031746,GYS1,0.7419354838709677
8310,MARK4,MARK2,0.8545454545454545,MARK3,0.8421052631578947,MARK1,0.8070175438596491,GYS2,0.6557377049180327,GYS1,0.6229508196721312
8311,MARVELD1,CCDC71,0.8571428571428571,PCDHGA11,0.8571428571428571,ZBTB12,0.8571428571428571,PCDHGA8,0.8571428571428571,PCDHGA9,0.8571428571428571
8312,MARVELD2,PRDM15,1.0,FAM193B,1.0,OCLN,1.0,NTF3,1.0,OPTN,1.0
8313,MARVELD3,NLRX1,1.0,THEMIS2,1.0,MVB12A,1.0,BSPRY,1.0,POMC,1.0
8314,MAS1,BTN2A1,1.0,CENPA,1.0,CLEC2D,1.0,TMPRSS11E,1.0,NHLRC1,1.0
8315,MAS1L,PYDC1,1.0,PXT1,1.0,PSORS1C1,1.0,PSG9,1.0,PSG8,1.0
