Gene,Connections,Community,Degree,Weighted_Degree,Betweenness,WeightedDegreeZ,BetweennessZ,DegreeZ
AGBL4,"[('WDPCP', 6.1878320332568055), ('PACRG', 5.858106631030772), ('SNAP25', 4.936098797616417), ('TTBK2', 4.422139832896363), ('PCDH15', 4.421286557709809), ('CNGB1', 1.3500927226105053)]",1,6,27.17555657512067,0.0052958426772468,-0.22789161449198928,-0.3270310786569457,-0.4948869510392736
INVS,"[('WDPCP', 5.590630641719656), ('PKD2', 4.402046729849156), ('PIBF1', 5.645051708471132), ('EXOC4', 5.2573844169470245), ('TTC17', 4.863819787707443), ('TTC8', 4.499004399284956), ('DCDC2', 1.7979846470802616)]",1,7,32.05592233105963,0.0027945489046058,-0.005055031394845676,-0.49848668239316507,-0.187157246938489
FUZ,"[('WDPCP', 5.520616060101953), ('FOXJ1', 5.045711070256743), ('ODF2', 4.527308132766208), ('IFT22', 4.209475161361576), ('FAM161A', 4.074391689890133), ('CROCC', 4.053434515900152), ('RHO', 1.2304121796514598)]",6,7,28.66134880992822,0.003846817319303,-0.1600506203218538,-0.42635708358000024,-0.187157246938489
ROPN1L,"[('NME5', 6.973445093242395), ('RSPH1', 6.779411032394331), ('RSPH9', 6.455575267243061), ('TEKT2', 6.401456545050031), ('RSPH4A', 6.325346825301116), ('FOXJ1', 4.113333097424729), ('TTC29', 3.912780666886846), ('NME8', 1.6467305143811728)]",3,8,42.60807904192369,0.0035363118854579,0.47675446062797966,-0.44764122749208335,0.1205724571622956
IFT27,"[('IFT22', 7.069643203123009), ('IFT81', 6.77927397764382), ('IFT20', 6.665474517517444), ('IFT52', 6.527266984868929), ('IFT57', 6.38014710694007), ('CEP164', 3.5652824106985994), ('CEP41', 4.722620385329925)]",2,7,41.7097085861218,0.0007072623770915,0.4357350344747854,-0.6415634275799471,-0.187157246938489
RPGRIP1L,"[('NPHP4', 7.0448762369280455), ('NPHP1', 5.828104643488782), ('MKKS', 4.707636312611809), ('CEP290', 4.694309991248972), ('TRAF3IP1', 4.683198630974962), ('CROCC', 3.4858547009569723), ('ARL13B', 4.143812785486772), ('SSX2IP', 2.9705831290994658), ('DCDC2', 1.7781606846814055)]",2,9,39.33653711547719,0.0090219078833879,0.3273764711891278,-0.07162135171195516,0.4283021612630802
NPHP4,"[('RPGRIP1L', 7.0448762369280455), ('NPHP1', 6.024088717495894), ('TRAF3IP1', 5.200483208759037), ('TMEM67', 4.648878457444685), ('PTPDC1', 4.372977316453209), ('TTLL3', 2.892505447160698)]",2,6,30.18380938424157,0.0010177678109366,-0.09053535666210587,-0.620279283667864,-0.4948869510392736
NPHP1,"[('RPGRIP1L', 5.828104643488782), ('NPHP4', 6.024088717495894), ('IFT22', 4.849714958371012), ('CEP290', 4.773555314837082), ('B9D1', 4.496084117027682), ('SPAG17', 4.06793487259133), ('TTC12', 3.33148102769231), ('MLF1', 2.921802816355796)]",2,8,36.292766467859884,0.0028462998102466,0.18839847552947128,-0.494939325074488,0.1205724571622956
MKKS,"[('RPGRIP1L', 4.707636312611809), ('USH2A', 2.133909500409642), ('BBIP1', 4.647471708004704), ('SSNA1', 4.3422156301972), ('CBY1', 3.635091589749375), ('MDM1', 3.5531443997621404), ('POMK', 3.1688937491007847), ('LCA5', 3.2795075970621195), ('SCNN1A', 1.3468133778186635)]",6,9,30.81468386471644,0.0110574435052613,-0.061729746463499297,0.06790803615614296,0.4283021612630802
CEP290,"[('RPGRIP1L', 4.694309991248972), ('PCM1', 5.625412169154444), ('IQCB1', 6.096602778187717), ('C2CD3', 5.823220002682165), ('PIBF1', 5.554881101355522), ('SPEF2', 4.81293351010597), ('NPHP1', 4.773555314837082), ('TRIP11', 4.245526245092131), ('OFD1', 3.0482019029345624), ('CEP164', 4.421471337289617), ('CCP110', 3.8842074161233713), ('CEP135', 4.707849001609195), ('CEP162', 3.402917443446355), ('RTTN', 3.978808710319922)]",6,14,65.06989692438702,0.0044333275832327,1.502356843192737,-0.3861537006349498,1.9669506817670033
PTPDC1,"[('NPHP4', 4.372977316453209), ('ARL6', 6.761552597737182), ('BBS5', 4.55229435832143), ('IFT80', 4.456367510633482), ('BBS1', 4.2509675051063525)]",2,5,24.394159288251657,0.0020872865275142,-0.35488969181587027,-0.546967232415131,-0.8026166551400582
DNAH10,"[('DNAI1', 6.0084749215296505), ('DNAAF1', 5.0630827498437405), ('DNAH9', 5.235153770103896), ('ZMYND10', 5.085409613875685), ('DNAH11', 4.976165129990717), ('DNAH2', 4.013774758519413)]",3,6,30.382060943863102,0.0003450060376056,-0.08148322771337253,-0.6663949288107074,-0.4948869510392736
CCDC40,"[('DNAI1', 5.5900873992255615), ('DRC1', 6.120054325155998), ('SPAG6', 5.632822457608805), ('DNAH11', 5.514445296204505), ('TTLL9', 4.374702509565402), ('TTLL3', 3.830939770285431), ('TTC12', 3.0380992367406154), ('DNAH1', 4.181700386486081), ('AK8', 4.200233777787458), ('CEP131', 3.283462900601184), ('DZIP1L', 3.83263037872077), ('KIF24', 2.506780339164798), ('KIF19', 2.008321002557053)]",3,13,54.11427978010367,0.0160255304467828,1.0021254236148631,0.4084543387494661,1.6592209776662186
HYDIN,"[('DNAL1', 7.033886735994721), ('RSPH1', 6.944585537802019), ('DNALI1', 6.348939594077494), ('DNAH7', 6.186434140891122), ('SPEF2', 6.134328006444303), ('AK7', 4.516753555032173), ('PACRG', 5.482546296848091), ('DNAH6', 5.503754145058428), ('NME7', 6.062123366313877), ('DNAH9', 5.859435516802929), ('SPAG17', 4.892316672138464), ('DNAH2', 3.889438048958066), ('RP1', 2.757283063303238)]",3,13,71.61182467966493,0.0157495256166982,1.8010600348706376,0.3895350997164986,1.6592209776662186
DNAH7,"[('HYDIN', 6.186434140891122), ('DNAH6', 6.0386435631632045), ('DNAH5', 5.865602901095986), ('SPEF2', 6.034012104868752), ('NME7', 5.823866284854824), ('DYNC2H1', 5.294123206301952), ('INTU', 4.174908619712719), ('DNAH1', 3.695044751525792)]",3,8,43.11263557241435,0.0018112816974297,0.499792416973171,-0.5658864714480915,0.1205724571622956
SPEF2,"[('HYDIN', 6.134328006444303), ('DNAH6', 5.735320606837037), ('DNAH7', 6.034012104868752), ('DNAH9', 5.443102935966573), ('WDR35', 5.386165725932743), ('CEP290', 4.81293351010597), ('INTU', 4.39803375700111)]",3,7,37.943896647156485,0.0010695187165775,0.263788769167871,-0.6167319263491801,-0.187157246938489
VDAC3,"[('RANBP1', 6.175201345398792), ('RAN', 6.072495580545671), ('RAB11A', 5.925225322521096), ('TRAPPC3', 5.875133820187013), ('NUP37', 5.574658887671172), ('ATXN10', 5.269906419117118)]",0,6,34.89262137544087,0.0013110229429015,0.1244681137824632,-0.6001775921953354,-0.4948869510392736
SSNA1,"[('RANBP1', 5.458949030219308), ('TRAPPC3', 5.532764637075879), ('POC1A', 4.707048285109885), ('TUBA1C', 4.478025918956722), ('PLK1', 4.424386693697691), ('MKKS', 4.3422156301972)]",0,6,28.943390195256683,0.0053648438847679,-0.1471726636805718,-0.3223012688987073,-0.4948869510392736
IQCB1,"[('TCTN1', 4.922940753618966), ('CEP290', 6.096602778187717), ('CEP83', 5.628920969977402), ('TTC17', 4.893429235652018), ('PIBF1', 4.856894852284426), ('RTTN', 3.1967010776334543), ('UMOD', 0.8471230392909789)]",6,7,30.44261270664496,0.0117992064861135,-0.07871844560613019,0.11875349105723153,-0.187157246938489
IFT43,"[('RFX3', 4.911283314088864), ('CBY1', 5.20582855213968), ('WDR19', 5.180717053415852), ('IFT122', 5.091467078975602), ('WDR35', 5.008341507350987), ('TTC12', 4.403654830910902), ('LCA5', 3.5207794412686377)]",2,7,33.32207177815052,0.0027427979989649,0.05275711437245242,-0.502034039711849,-0.187157246938489
DYNC2H1,"[('RFX3', 4.902475327358911), ('SPAG16', 5.27860125474389), ('DNAH9', 5.253089546976877), ('ULK4', 4.6477000654808425), ('DNAH7', 5.294123206301952), ('PACRG', 5.12998695139018), ('BBS9', 5.011503637445395)]",3,7,35.517479989698046,0.001466275659824,0.15299904066031897,-0.5895355202392972,-0.187157246938489
TTBK2,"[('RFX3', 4.656070141208224), ('TRAPPC9', 4.518240056540848), ('HTT', 5.761586389975644), ('AGBL4', 4.422139832896363), ('PKD2', 4.399033423487141), ('ASAP1', 4.46591807233961), ('WDPCP', 4.681431776743708), ('DZIP1', 3.202193098554289)]",1,8,36.10661279174583,0.0053130929791271,0.1798987336677577,-0.3258486262173844,0.1205724571622956
TEKT2,"[('ROPN1L', 6.401456545050031), ('RSPH9', 5.61206201290355), ('RSPH1', 5.466598326374318), ('ZMYND10', 5.217947211000709), ('DNALI1', 5.211930750539999), ('FOXJ1', 4.79400816982673), ('DNAAF3', 3.524332989871688), ('SPA17', 4.124412623846675), ('TEKT4', 4.380823532776647), ('CATIP', 3.729040316199677), ('MLF1', 4.045727731956028), ('STOML3', 3.6527625430753994), ('CCNO', 1.0943293804168936)]",3,13,57.25543213383834,0.0107469380714162,1.1455498496718635,0.04662389224405988,1.6592209776662186
DPCD,"[('POC1A', 5.4847502415448135), ('ARL3', 6.205715849906303), ('B9D1', 5.994294714349341), ('RSPH1', 5.833452672597907), ('IFT20', 5.630807378631921), ('DNALI1', 5.608216332399855), ('MNS1', 4.904799408688467), ('CEP41', 3.8482119039916607), ('SPA17', 4.462820353637704), ('PKD2L1', 1.0884905332441217)]",2,10,49.061559388992094,0.0077626358461273,0.7714191602717084,-0.15794037979984213,0.7360318653638648
TRAPPC9,"[('EXOC6B', 6.095077906306081), ('EXOC4', 6.339909358727857), ('HTT', 5.292700325861272), ('ULK4', 4.543750805214854), ('TTBK2', 4.518240056540848), ('NEK1', 4.5139273212998265)]",1,6,31.303605773950736,0.0010350181128169,-0.039405663986172554,-0.6190968312283027,-0.4948869510392736
SDCCAG8,"[('PCM1', 6.930475543836965), ('TTC17', 5.465700986794295), ('EXOC4', 4.753994057122766), ('PIBF1', 4.727180376229586), ('PAFAH1B1', 4.279489544887015), ('NIN', 4.24647205522748)]",1,6,30.40331256409811,0.0013627738485423,-0.08051288272792058,-0.5966302348766583,-0.4948869510392736
PIBF1,"[('SDCCAG8', 4.727180376229586), ('PCM1', 5.630160249920752), ('IQCB1', 4.856894852284426), ('CEP290', 5.554881101355522), ('INVS', 5.645051708471132), ('ULK4', 5.599295304221556), ('TTC17', 5.545819031954213)]",1,7,37.55928262443719,0.0020872865275142,0.2462273651829916,-0.546967232415131,-0.187157246938489
NIN,"[('PCM1', 6.653692872747723), ('SDCCAG8', 4.24647205522748), ('ASAP1', 3.721243590239417), ('SCLT1', 3.7190290215051927), ('VHL', 3.68356625682679), ('NGFR', 0.7058096112706314)]",1,6,22.72981340781724,0.0119717095049163,-0.43088341188418466,0.13057801545283101,-0.4948869510392736
ARL6,"[('PTPDC1', 6.761552597737182), ('NME7', 5.117079368310519), ('BBS2', 5.006457649884409), ('DNAH9', 4.902786512088443), ('IFT88', 4.574540385637183), ('ARL13B', 4.491049857870152), ('AVIL', 2.6038851108705137)]",2,7,33.4573514823984,0.0076073831292047,0.05893396024108539,-0.1685824517558871,-0.187157246938489
NME7,"[('ARL6', 5.117079368310519), ('DNAH7', 5.823866284854824), ('HYDIN', 6.062123366313877), ('KIF3A', 5.243473977885357), ('DNAH9', 5.232142163212776), ('PACRG', 5.222544613737346), ('ULK4', 4.672906403431735)]",3,7,37.37413617774644,0.0008452647921338,0.23777361322742627,-0.6321038080634636,-0.187157246938489
DNAH9,"[('ARL6', 4.902786512088443), ('DNAH6', 5.368852813214847), ('SPEF2', 5.443102935966573), ('NME7', 5.232142163212776), ('DNAH10', 5.235153770103896), ('HYDIN', 5.859435516802929), ('DNAH5', 5.433764860126661), ('DYNC2H1', 5.253089546976877), ('DNAH11', 5.011657999530248), ('SPAG17', 4.188329514262282), ('DNAH2', 3.681503997737899)]",3,11,55.60981963002343,0.0027082973952044,1.0704114920588492,-0.5043989445909648,1.0437615694646494
ASAP1,"[('NIN', 3.721243590239417), ('EXOC4', 5.765787128470707), ('PAFAH1B1', 5.41246654911991), ('PCM1', 4.709553432028942), ('GSK3B', 4.6145746040907305), ('TTBK2', 4.46591807233961), ('DPYSL2', 4.050290982409024), ('CTNNB1', 4.173100550987854)]",1,8,36.91293490968619,0.002622045885803,0.2167152500157036,-0.5103112067887645,0.1205724571622956
SCLT1,"[('NIN', 3.7190290215051927), ('CEP83', 5.290337823102759), ('PCM1', 5.418295998217463), ('ODF2', 4.201457921191611), ('ALMS1', 4.189803818618945), ('KIAA0586', 4.101359652928611), ('CCSAP', 2.7824831220517723), ('HNF1B', 2.399015300391925)]",6,8,32.101782658008275,0.0035880627910988,-0.0029610574863289346,-0.44409387017339935,0.1205724571622956
VHL,"[('NIN', 3.68356625682679), ('CEP250', 3.0807696070279764), ('PCNT', 3.115697224073698), ('EXOC3', 3.030258696199396), ('CEP97', 3.011799547427963), ('ZNF423', 2.1156573734275974)]",6,6,18.03774870498342,0.0037778161117819,-0.645122204289825,-0.4310868933382387,-0.4948869510392736
AK7,"[('RSPH4A', 6.632012372268938), ('DRC1', 5.675433250133239), ('DNAI1', 5.232296268271235), ('AGBL2', 4.741314946110574), ('HYDIN', 4.516753555032173)]",3,5,26.79781039181616,0.0002415042263239,-0.24513943422007628,-0.6734896434480684,-0.8026166551400582
AGBL2,"[('AK7', 4.741314946110574), ('RSPH4A', 5.590034067918835), ('WDR35', 5.066646302203318), ('DNAI2', 4.796138456474763), ('BBS4', 4.27811210921558), ('TTLL3', 3.14230445970692), ('AK8', 2.9229629151834025), ('KIF24', 2.8235531799552898)]",3,8,33.36106643676868,0.006037605658099,0.054537603155477676,-0.2761856237558571,0.1205724571622956
PACRG,"[('DNAH6', 6.441094276538248), ('SPAG16', 6.11265632190673), ('AGBL4', 5.858106631030772), ('RSPH1', 5.540910687017238), ('HYDIN', 5.482546296848091), ('NME7', 5.222544613737346), ('DYNC2H1', 5.12998695139018)]",3,7,39.78784577846861,0.0007590132827324,0.34798313991283264,-0.6380160702612633,-0.187157246938489
DNAH6,"[('PACRG', 6.441094276538248), ('DNAH7', 6.0386435631632045), ('SPEF2', 5.735320606837037), ('HYDIN', 5.503754145058428), ('DNAH9', 5.368852813214847)]",3,5,29.08766540481177,0.0,-0.140585084730417,-0.6900439776019063,-0.8026166551400582
SPAG16,"[('PACRG', 6.11265632190673), ('EFHC1', 5.513607970900806), ('DYNC2H1', 5.27860125474389), ('BBS9', 4.92683677282398), ('IFT88', 4.809134843854339), ('KIF3A', 4.461274643419809), ('TUBE1', 3.7380787525509103), ('NEK1', 4.52290055067526)]",2,8,39.36309111087572,0.0030878040365706,0.32858892162790587,-0.4783849909206433,0.1205724571622956
DNAH5,"[('DNALI1', 6.3578121558048775), ('RSPH1', 6.326807095919477), ('DNAAF1', 6.13320190058439), ('ZMYND10', 6.098538302687185), ('DNAH7', 5.865602901095986), ('DNAH9', 5.433764860126661), ('DNAH11', 5.18166292273395), ('KIF27', 3.302664573392173)]",3,8,44.700054712344695,0.0012592720372606,0.5722736765293062,-0.6037249495140193,0.1205724571622956
DNAAF1,"[('DNAH5', 6.13320190058439), ('DNALI1', 5.760777617008679), ('RSPH1', 5.655267271640653), ('DNAH10', 5.0630827498437405), ('EFHC1', 4.943122207075808), ('DNAH11', 4.727716792690403)]",3,6,32.28316853884367,0.0006037605658099,0.005320987739121202,-0.6486581422173013,-0.4948869510392736
KIF3B,"[('B9D1', 6.355369147852655), ('IFT172', 5.731550110314604), ('DNAL1', 5.093655214399594), ('IFT22', 4.833301711941056), ('IFT140', 4.706972934369636), ('CEP104', 3.972482438968254), ('KIF3C', 3.5601063502333203), ('STK36', 3.353116578290047), ('NEK8', 2.4595298814926174)]",2,9,40.06608436786179,0.0082111436950146,0.36068746160648757,-0.12719661637128216,0.4283021612630802
ULK4,"[('TRAPPC9', 4.543750805214854), ('PIBF1', 5.599295304221556), ('IFT88', 4.852888992270898), ('NME7', 4.672906403431735), ('DYNC2H1', 4.6477000654808425)]",3,5,24.316541570619883,0.0010867690184578,-0.3584337022138237,-0.6155494739096188,-0.8026166551400582
PDZD7,"[('USH2A', 6.273786041628707), ('PKD1', 3.807433454098005), ('TMEM237', 3.125749048460471), ('RAB15', 2.989050545170553), ('POMK', 2.9547053541367503), ('PKD1L1', 2.8816105729101675), ('ADCY3', 2.8290682270208896), ('MCHR1', 1.9692516487905647), ('DRD5', 1.556003777984293), ('DRD2', 1.1758468050609785)]",6,10,29.56250547526138,0.0235811626703467,-0.11890397636516084,0.9263685072768081,0.7360318653638648
USH2A,"[('PDZD7', 6.273786041628707), ('RPGRIP1', 2.405350503226377), ('TCTN2', 2.299992306483833), ('POMK', 2.240110192726677), ('MKKS', 2.133909500409642), ('GNAT1', 0.9124157583942316), ('CNGB1', 1.3656854724482848), ('RHO', 1.1612457519307704)]",6,8,18.792495527248523,0.0211661204071071,-0.610660606248261,0.7608251657383885,0.1205724571622956
PKD1,"[('PDZD7', 3.807433454098005), ('PKD2', 5.484650307191274), ('RAB15', 4.461746366831132), ('ALMS1', 3.903917446480396), ('RAB11FIP3', 3.8373916217587913), ('SPATA7', 3.5315258817550568), ('DZIP1', 3.366770714609882), ('NGFR', 0.68330762910956)]",6,8,29.07674342183409,0.0092806624115922,-0.1410837804202696,-0.05388456511854916,0.1205724571622956
RAB15,"[('PDZD7', 2.989050545170553), ('PKD1', 4.461746366831132), ('BBS10', 3.360827456864118), ('FBF1', 2.58226212017629), ('SPATA7', 2.56140117727902)]",6,5,15.955287666321114,0.0015007762635846,-0.7402069838934302,-0.5871706153601747,-0.8026166551400582
POMK,"[('PDZD7', 2.9547053541367503), ('USH2A', 2.240110192726677), ('C2CD3', 4.442585983594267), ('TUBGCP6', 4.441839052279532), ('RAB11FIP3', 3.3868730130508284), ('STK36', 3.189658256681921), ('MKKS', 3.1688937491007847), ('STX3', 1.6204582994283294), ('DCDC2', 1.995370177945296)]",6,9,27.440494078944383,0.0118509573917543,-0.21579461786534934,0.12230084837590861,0.4283021612630802
RPGRIP1,"[('USH2A', 2.405350503226377), ('SPA17', 3.3437181280275747), ('SPTBN5', 3.010807661733827), ('CATIP', 2.5276232833793024), ('CC2D2A', 2.095170974689108), ('TPPP2', 0.9307900244639518)]",2,6,14.31346057552014,0.0155942728997757,-0.8151725002597385,0.37889302776046047,-0.4948869510392736
DNAH11,"[('CCDC40', 5.514445296204505), ('DNAH10', 4.976165129990717), ('DNAH5', 5.18166292273395), ('DNAH9', 5.011657999530248), ('DNAAF1', 4.727716792690403), ('DNAH2', 3.816907888529773)]",3,6,29.22855602967959,0.0003967569432465,-0.13415204528091235,-0.6628475714920234,-0.4948869510392736
SNAP25,"[('AGBL4', 4.936098797616417), ('EXOC6', 2.626003616298211), ('EXOC6B', 2.5682453447915554), ('ABLIM1', 2.434775677494269), ('PARD3', 2.264581605499343), ('CNGA2', 1.3623059786743972)]",1,6,16.192011020374192,0.0174055545972054,-0.7293982400421541,0.5030505339142752,-0.4948869510392736
PCDH15,"[('AGBL4', 4.421286557709809), ('PARD3', 4.025564247074062), ('SYNE2', 2.13571161392038), ('ZNF423', 1.8807149585898344), ('SMO', 1.7772821589126102)]",1,5,14.240559536206696,0.0067448680351906,-0.8185011480122292,-0.22770507373389118,-0.8026166551400582
UNC119B,"[('IFT52', 6.173830045259906), ('CLUAP1', 5.875729665099838), ('RSPH3', 5.417616007167172), ('RSPH1', 5.352080946620903), ('IFT122', 4.95126206598512), ('PTPN23', 3.917297725478945)]",2,6,31.687816455611888,0.0006037605658099,-0.021862676478195633,-0.6486581422173013,-0.4948869510392736
TBC1D7,"[('NUP37', 6.162082858083329), ('IFT52', 5.152076684383952), ('PDE6D', 4.873649762992616), ('CEP97', 4.303971298990261), ('SNAP29', 3.812704714547782), ('TBC1D30', 3.1792682087681543), ('CCDC28B', 3.194921623913472), ('PLA2G3', 2.4508928555087697), ('CDH23', 1.7174459301034426), ('USH1C', 1.2566772895447542), ('TEKT5', 1.4479865203709568), ('ROPN1B', 1.2530488253633147)]",7,12,38.8047265725708,0.0129549767120924,0.30309410175972895,0.19797780450775748,1.351491273565434
CEP97,"[('TBC1D7', 4.303971298990261), ('TOPORS', 4.288202858798261), ('C2CD3', 5.170930660026192), ('CEP162', 4.583323021696801), ('CCP110', 4.298468145648425), ('CEP135', 4.221523569006043), ('VHL', 3.011799547427963), ('CCSAP', 3.363346462785351), ('RAB3IP', 3.375275712732737)]",6,9,36.61684127711203,0.0027082973952044,0.20319567040645908,-0.5043989445909648,0.4283021612630802
PKD2,"[('TTC17', 6.135864962515038), ('PKD1', 5.484650307191274), ('INVS', 4.402046729849156), ('TTBK2', 4.399033423487141), ('PKD2L1', 1.749456944664278)]",1,5,22.17105236770689,0.0020700362256339,-0.45639633595027057,-0.5481496848546924,-0.8026166551400582
CEP83,"[('IQCB1', 5.628920969977402), ('SCLT1', 5.290337823102759), ('TCTN1', 4.826734863465328), ('KIAA0586', 4.073494705582759), ('CCP110', 3.788346017949511), ('SPATA7', 3.521831439097897), ('MDM1', 3.7554986737991314)]",6,7,30.885164492974788,1.7250301880282906e-05,-0.05851161422484116,-0.6888615251623461,-0.187157246938489
POC1B,"[('IFT52', 6.089444580524102), ('IFT172', 4.64616256556033), ('WDR35', 4.61817890007838), ('TRAF3IP1', 4.3063339223301424), ('IFT80', 4.281692734881922), ('TTLL6', 2.734758142050357)]",2,6,26.676570845425232,0.0033120579610143,-0.25067520911996477,-0.4630131092063599,-0.4948869510392736
PCNT,"[('C2CD3', 6.0537092952277565), ('CEP250', 4.944222156816405), ('ODF2', 4.084434055552499), ('KIAA0586', 3.915077692381227), ('CEP89', 3.899987016059376), ('CEP135', 3.3077576564514306), ('TRAPPC10', 2.881942400551656), ('VHL', 3.115697224073698)]",6,8,32.20282749711404,0.0023115404519579,0.0016526308747389742,-0.5315953507008476,0.1205724571622956
CEP250,"[('PCNT', 4.944222156816405), ('EVC', 2.9660257989399224), ('STIL', 4.015694503995031), ('C2CD3', 3.549045248386776), ('TMEM237', 3.333002798485609), ('VHL', 3.0807696070279764)]",6,6,21.88876011365172,0.0027427979989649,-0.4692857472104604,-0.502034039711849,-0.4948869510392736
ODF2,"[('PCNT', 4.084434055552499), ('FUZ', 4.527308132766208), ('SCLT1', 4.201457921191611), ('NEK2', 2.5056987737678407), ('NUP37', 3.497649730867004), ('PCM1', 3.4198916744786976), ('GLIS2', 2.868653754089705)]",6,7,25.105094042713567,0.0033638088666551,-0.3224285445552344,-0.45946575188768285,-0.187157246938489
KIAA0586,"[('PCNT', 3.915077692381227), ('CEP83', 4.073494705582759), ('SCLT1', 4.101359652928611), ('ALMS1', 4.961689070992676), ('PKD1L1', 4.447137174752871), ('SPATA7', 3.210466877274175), ('MDM1', 3.649186295302028), ('RILPL2', 3.4071908856601167), ('CLDN2', 1.482359158836088), ('DISC1', 1.635705774058996)]",6,10,34.88366728776955,0.0037605658099016,0.1240592718224111,-0.43226934577779996,0.7360318653638648
CEP89,"[('PCNT', 3.899987016059376), ('ALMS1', 3.950279645804103), ('CCP110', 4.9764119055264295), ('HYLS1', 3.841054006907545), ('CBY1', 3.797620566274301), ('CEP19', 3.0254792664987877), ('FBF1', 3.225621911459675), ('MLF1', 3.067311106160472), ('CEP72', 2.480770842938445), ('NEK4', 2.9059103858695736), ('STX3', 1.841078295251561), ('DRD1', 1.8876953034509285)]",6,12,38.8992202522012,0.0122477143350008,0.30740866541051465,0.14949725448579143,1.351491273565434
TUBGCP6,"[('C2CD3', 5.655454959689964), ('TUBGCP5', 5.952163133010182), ('INPP5E', 4.552760585335019), ('TUBGCP4', 4.507482842859864), ('POMK', 4.441839052279532), ('DVL1', 3.349318540936979)]",5,6,28.45901911411154,0.0004485078488873,-0.16928895620272652,-0.6593002141733464,-0.4948869510392736
INPP5E,"[('TUBGCP6', 4.552760585335019), ('TMEM138', 4.261114978441561), ('OCRL', 3.4836253293477366), ('WDR35', 3.854004782989189), ('B9D2', 3.786771400410963), ('CEP131', 3.745345065758596)]",2,6,23.683622142283063,0.0015007762635846,-0.38733268434743623,-0.5871706153601747,-0.4948869510392736
EHD1,"[('TUBA4A', 4.401995246903942), ('EHD3', 4.347744984504402), ('NUP62', 4.309396950359771), ('MAPRE1', 4.114677835567567), ('IFT46', 3.685478433596789), ('FLNA', 3.3606176650194044), ('AVIL', 2.510064594647764)]",2,7,26.72997571059964,0.0093151630153527,-0.24823675301413975,-0.051519660239433406,-0.187157246938489
ATXN10,"[('TTC17', 5.912620926815813), ('RAB10', 5.356775714662794), ('VDAC3', 5.269906419117118), ('EXOC4', 4.956267822686106), ('RANBP1', 4.497675588142524)]",0,5,25.993246471424357,0.0008797653958944,-0.28187567159842786,-0.6297389031843409,-0.8026166551400582
EVC,"[('EVC2', 5.818268239188801), ('CEP250', 2.9660257989399224), ('MDM1', 2.421828361317087), ('AKAP3', 2.3519066500753483), ('TRIM32', 2.347392473964908), ('TAS2R43', 1.9221616862080624), ('HAVCR1', 2.2911224054965684), ('CABYR', 2.156521599682492), ('CLDN2', 1.503082522645202), ('PKHD1', 0.5020196790585825)]",8,10,24.280329416576976,0.052561669829222,-0.3600871423609457,2.912888605737851,0.7360318653638648
MDM1,"[('EVC', 2.421828361317087), ('MKKS', 3.5531443997621404), ('TMEM237', 3.885859308224702), ('CEP83', 3.7554986737991314), ('KIAA0586', 3.649186295302028), ('TCTN1', 3.1902231318214365), ('MAL', 2.224207543589757), ('CLDN2', 1.5567433397602124)]",6,8,24.236691053576497,0.0038123167155425,-0.3620796618132318,-0.428721988459116,0.1205724571622956
AKAP3,"[('EVC', 2.3519066500753483), ('CEP72', 2.569412481599493), ('TAS2R43', 2.618179769697564), ('NOTO', 2.487295876200398), ('HAVCR1', 2.4866273805936525), ('MCIDAS', 2.13052044737523), ('HAP1', 1.65183405879054), ('AKAP4', 1.8336757692348031)]",8,8,18.129452433567028,0.0054338450922891,-0.6409350292794335,-0.31757145914046203,0.1205724571622956
FBF1,"[('EVC2', 4.415010542371309), ('RAB15', 2.58226212017629), ('TCTN2', 4.113785555230484), ('CEP89', 3.225621911459675), ('TUBGCP5', 3.15635162432214), ('SMO', 3.037016935719458), ('SNX10', 2.953395005124244), ('ROPN1B', 0.813576119866022)]",6,8,24.297019814269618,0.0128169742970501,-0.3593250619394455,0.18851818499127376,0.1205724571622956
FNBP1L,"[('TRIP11', 5.806891119112366), ('GSK3B', 4.959225846593462), ('CTNNB1', 3.4395490022504567), ('TTC17', 3.3446714817276506), ('RAB14', 3.3298016533598505), ('RAB3IP', 2.581608283798814), ('SYNE2', 2.899674879466553)]",1,7,26.361422266309155,0.0100914265999655,-0.26506483400672387,0.0016906995407778226,-0.187157246938489
TRIP11,"[('FNBP1L', 5.806891119112366), ('TTC17', 5.16590625605487), ('TOPORS', 5.093655268885688), ('PCM1', 4.68767231377642), ('CEP290', 4.245526245092131), ('JADE1', 3.1665028901863645), ('PARVA', 2.7975893338575646)]",2,7,30.963743426965408,0.0011557702259789,-0.05492371486861414,-0.6108196641513803,-0.187157246938489
CTNNB1,"[('FNBP1L', 3.4395490022504567), ('RAB1A', 4.472167796688597), ('ASAP1', 4.173100550987854), ('PAFAH1B1', 3.670565326149459), ('PCM1', 3.655019723139948), ('FLNA', 3.048302999555433)]",1,6,22.458705398771748,0.0051750905640848,-0.4432621526194359,-0.3353082457338681,-0.4948869510392736
