Gene_1,Gene_2,Phylogenetic_Jaccard_Similarity
IFT88,TPPP2,0.3333333333333333
IFT88,TRIM32,0.18840579710144928
IFT88,TRIP11,0.4225352112676056
IFT88,TTC21B,0.875
IFT88,TTC30A,0.9436619718309859
IFT88,TTC30B,0.9436619718309859
IFT88,TTC12,0.2608695652173913
IFT88,TTBK2,0.49333333333333335
IFT88,TTC26,0.9130434782608695
IFT88,TTC29,0.2898550724637681
IFT88,TTC8,0.8028169014084507
IFT88,TTK,0.4367816091954023
IFT88,TTLL3,0.5714285714285714
IFT88,TTLL6,0.7468354430379747
IFT88,TTLL9,0.6805555555555556
IFT88,TULP1,0.569620253164557
IFT88,TULP3,0.6538461538461539
IFT88,NME8,0.45714285714285713
IFT88,ULK4,0.5866666666666667
IFT88,USH1G,0.42028985507246375
IFT88,USH2A,0.32857142857142857
IFT88,USH1C,0.34782608695652173
IFT88,VDAC3,0.47560975609756095
IFT88,VHL,0.2608695652173913
IFT88,WDR19,0.8309859154929577
IFT88,WDR35,0.9027777777777778
IFT88,WDR60,0.6338028169014085
IFT88,WDR78,0.6575342465753424
IFT88,DFNB31,0.43478260869565216
IFT88,XPNPEP3,0.5319148936170213
IFT88,RP2,0.75
IFT88,ZNF423,0.30434782608695654
IFT88,CCDC151,0.6
IFT88,UNC119B,0.7183098591549296
IFT88,PROM1,0.4507042253521127
IFT88,CABYR,0.13043478260869565
IFT88,AKAP3,0.11594202898550725
IFT88,SNAP29,0.4722222222222222
IFT88,UMOD,0.21739130434782608
IFT88,RHO,0.3188405797101449
IFT88,GNAT1,0.27380952380952384
IFT88,PRKACA,0.6236559139784946
IFT88,GNAT2,0.2857142857142857
IFT88,ARL2,0.594059405940594
IFT88,SCNN1A,0.28169014084507044
IFT88,RAB15,0.2318840579710145
IFT88,TAS2R43,0.14492753623188406
IFT88,RAB10,0.4946236559139785
IFT88,RAB14,0.5833333333333334
IFT88,TBCC,0.6744186046511628
IFT88,AKAP4,0.15942028985507245
IFT88,TCTEX1D4,0.15942028985507245
IFT88,ARMC4,0.6805555555555556
IFT88,CEP162,0.391304347826087
IFT88,AGBL2,0.7428571428571429
IFT88,AGBL4,0.5915492957746479
IFT88,CCSAP,0.18840579710144928
IFT88,DZIP1,0.4492753623188406
IFT88,DZIP1L,0.5072463768115942
IFT88,PGAM4,0.42391304347826086
IFT88,POC1B,0.7464788732394366
IFT88,DNAH7,0.6842105263157895
IFT88,HAVCR1,0.13043478260869565
IFT88,C5orf30,0.2028985507246377
IFT88,MARK4,0.4186046511627907
IFT88,CEP19,0.34782608695652173
IFT88,ADCY10,0.4935064935064935
IFT88,KIAA0586,0.17391304347826086
IFT88,OXCT2,0.4823529411764706
IFT88,ROPN1B,0.24285714285714285
IFT88,PTPN23,0.4675324675324675
IFT88,EHD1,0.5813953488372093
IFT88,SPTBN5,0.38571428571428573
IFT88,DNAH9,0.7236842105263158
IFT88,EHD3,0.627906976744186
IFT88,PKD2L1,0.4383561643835616
IFT88,ICK,0.6896551724137931
IFT88,SSX2IP,0.3287671232876712
IFT88,ATP6V1D,0.6074766355140186
IFT88,CFAP20,0.8717948717948718
IFT88,BBIP1,0.2028985507246377
IFT88,MCIDAS,0.13043478260869565
IFT88,ABLIM1,0.4142857142857143
IFT88,ZMYND10,0.8082191780821918
IFT88,ABLIM3,0.42857142857142855
IFT88,PCNT,0.2898550724637681
IFT88,CCNO,0.17391304347826086
IFT88,CSNK1D,0.5619047619047619
IFT88,ACTR2,0.5567010309278351
IFT88,RAB1A,0.6
IFT88,FNBP1L,0.4931506849315068
IFT88,CATIP,0.2857142857142857
IFT88,CCDC13,0.5362318840579711
IFT88,RAB8B,0.5104166666666666
IFT88,TTC17,0.49295774647887325
IFT88,CCDC113,0.7681159420289855
IFT88,C5orf42,0.2318840579710145
IFT88,AVIL,0.5952380952380952
IFT88,GSN,0.5853658536585366
IFT88,ACTR3,0.5670103092783505
IFT88,PARVA,0.4794520547945205
IFT88,PLA2G3,0.391304347826087
INPP5E,INTU,0.5625
INPP5E,INVS,0.4117647058823529
INPP5E,IQCB1,0.3617021276595745
INPP5E,JADE1,0.5172413793103449
INPP5E,AK7,0.5666666666666667
INPP5E,AK8,0.5645161290322581
INPP5E,KIF19,0.4583333333333333
INPP5E,KIF17,0.5
INPP5E,KIF24,0.28169014084507044
INPP5E,KIF3B,0.5882352941176471
INPP5E,KIF3A,0.5857142857142857
INPP5E,KIF3C,0.5223880597014925
INPP5E,KIF27,0.3584905660377358
INPP5E,KIF7,0.28
INPP5E,DNAAF2,0.6842105263157895
INPP5E,EVC2,0.2826086956521739
INPP5E,LCA5,0.3829787234042553
INPP5E,PAFAH1B1,0.4507042253521127
INPP5E,LZTFL1,0.5714285714285714
INPP5E,MAK,0.525
INPP5E,MAL,0.23404255319148937
INPP5E,MAPRE1,0.3939393939393939
INPP5E,MCHR1,0.2826086956521739
INPP5E,MDM1,0.2608695652173913
INPP5E,TRAF3IP1,0.6666666666666666
INPP5E,MKKS,0.44680851063829785
INPP5E,MKS1,0.5714285714285714
INPP5E,TMEM67,0.5873015873015873
INPP5E,MLF1,0.5319148936170213
INPP5E,MNS1,0.5185185185185185
INPP5E,MYO15A,0.47368421052631576
INPP5E,MYO7A,0.5818181818181818
INPP5E,NME5,0.625
INPP5E,NME7,0.5970149253731343
INPP5E,NEK1,0.4342105263157895
INPP5E,NEK2,0.3835616438356164
INPP5E,NEK4,0.36231884057971014
INPP5E,NEK8,0.5263157894736842
INPP5E,NINL,0.3404255319148936
INPP5E,NIN,0.35555555555555557
INPP5E,NOTO,0.17777777777777778
INPP5E,NPHP1,0.375
INPP5E,NPHP3,0.39436619718309857
INPP5E,NPHP4,0.46551724137931033
INPP5E,NUP214,0.4915254237288136
INPP5E,NUP37,0.5531914893617021
INPP5E,NUP35,0.5833333333333334
INPP5E,NUP62,0.5138888888888888
INPP5E,NUP93,0.5263157894736842
INPP5E,OCRL,0.5753424657534246
INPP5E,ODF2,0.45652173913043476
INPP5E,OFD1,0.4230769230769231
INPP5E,ORC1,0.41
INPP5E,PACRG,0.6119402985074627
INPP5E,PARD6A,0.5185185185185185
INPP5E,PARD3,0.5490196078431373
INPP5E,PCDH15,0.45652173913043476
INPP5E,PCM1,0.40425531914893614
INPP5E,PDE6D,0.6785714285714286
INPP5E,PDZD7,0.34782608695652173
INPP5E,PIBF1,0.5192307692307693
INPP5E,PKD1L1,0.2391304347826087
INPP5E,PKD1,0.34782608695652173
INPP5E,PKD2,0.4909090909090909
INPP5E,PKHD1,0.25925925925925924
INPP5E,PLK1,0.4659090909090909
INPP5E,POC1A,0.6935483870967742
INPP5E,PTCH1,0.4406779661016949
INPP5E,BBS9,0.6551724137931034
INPP5E,PTPDC1,0.6333333333333333
INPP5E,RAB17,0.1956521739130435
INPP5E,RAB23,0.6785714285714286
INPP5E,RAB3IP,0.5510204081632653
INPP5E,RAB8A,0.4578313253012048
INPP5E,RANBP1,0.4230769230769231
INPP5E,RAN,0.41346153846153844
INPP5E,RAB11A,0.39805825242718446
INPP5E,RAB11FIP3,0.5
INPP5E,RFX3,0.5254237288135594
INPP5E,RILPL1,0.5098039215686274
INPP5E,RILPL2,0.28888888888888886
INPP5E,ROPN1L,0.5714285714285714
INPP5E,RP1,0.30434782608695654
INPP5E,RPGRIP1,0.2826086956521739
INPP5E,RPGR,0.5
INPP5E,RSPH4A,0.6065573770491803
INPP5E,RSPH3,0.5846153846153846
INPP5E,RSPH9,0.65
INPP5E,RSPH1,0.6190476190476191
INPP5E,RTTN,0.4489795918367347
INPP5E,SLC47A2,0.2987012987012987
INPP5E,SASS6,0.5555555555555556
INPP5E,SCLT1,0.37777777777777777
INPP5E,SDCCAG8,0.37777777777777777
INPP5E,POMK,0.4166666666666667
INPP5E,SHH,0.5319148936170213
INPP5E,SMO,0.5319148936170213
INPP5E,SNAP25,0.559322033898305
INPP5E,SNX10,0.2553191489361702
INPP5E,SPA17,0.32608695652173914
INPP5E,SPAG6,0.582089552238806
INPP5E,SPATA7,0.2553191489361702
INPP5E,SPEF2,0.5636363636363636
INPP5E,SPAG16,0.4375
INPP5E,SPAG17,0.5319148936170213
INPP5E,SSNA1,0.5625
INPP5E,SSTR3,0.3829787234042553
INPP5E,STK38L,0.43010752688172044
INPP5E,STIL,0.3695652173913043
INPP5E,STK36,0.5072463768115942
INPP5E,STOML3,0.3389830508474576
INPP5E,STX3,0.4791666666666667
INPP5E,SUFU,0.5714285714285714
INPP5E,SYNE2,0.375
INPP5E,TUBA1A,0.3786407766990291
INPP5E,TUBA1C,0.3883495145631068
INPP5E,TUBA4A,0.22330097087378642
INPP5E,TUBB2A,0.24509803921568626
INPP5E,TUBB2B,0.27450980392156865
INPP5E,TUBB3,0.19387755102040816
INPP5E,TBC1D30,0.6122448979591837
INPP5E,TBC1D7,0.5531914893617021
INPP5E,TUBE1,0.5606060606060606
INPP5E,TCTN3,0.4583333333333333
INPP5E,TCTN2,0.2765957446808511
INPP5E,TCTN1,0.3111111111111111
INPP5E,TEKT2,0.5531914893617021
INPP5E,TEKT4,0.41304347826086957
INPP5E,TEKT5,0.3958333333333333
INPP5E,LRRC6,0.5507246376811594
INPP5E,TMEM138,0.40816326530612246
INPP5E,TMEM216,0.32653061224489793
INPP5E,TMEM231,0.49056603773584906
INPP5E,TMEM237,0.2826086956521739
INPP5E,TNPO1,0.43157894736842106
INPP5E,NGFR,0.3125
INPP5E,TOPORS,0.5272727272727272
INPP5E,TRAPPC10,0.45714285714285713
INPP5E,TRAPPC3,0.42424242424242425
INPP5E,TRAPPC9,0.4444444444444444
INPP5E,TPPP2,0.3673469387755102
INPP5E,TRIM32,0.26666666666666666
INPP5E,TRIP11,0.46153846153846156
INPP5E,TTC21B,0.6176470588235294
INPP5E,TTC30A,0.6142857142857143
INPP5E,TTC30B,0.6142857142857143
INPP5E,TTC12,0.37777777777777777
INPP5E,TTBK2,0.5
INPP5E,TTC26,0.6461538461538462
INPP5E,TTC29,0.391304347826087
INPP5E,TTC8,0.5846153846153846
INPP5E,TTK,0.3888888888888889
INPP5E,TTLL3,0.5178571428571429
INPP5E,TTLL6,0.5066666666666667
INPP5E,TTLL9,0.47692307692307695
INPP5E,TULP1,0.45588235294117646
INPP5E,TULP3,0.5072463768115942
INPP5E,NME8,0.5714285714285714
INPP5E,ULK4,0.4461538461538462
INPP5E,USH1G,0.5208333333333334
INPP5E,USH2A,0.4166666666666667
INPP5E,USH1C,0.5454545454545454
INPP5E,VDAC3,0.5238095238095238
INPP5E,VHL,0.34782608695652173
INPP5E,WDR19,0.5909090909090909
INPP5E,WDR35,0.6470588235294118
INPP5E,WDR60,0.625
INPP5E,WDR78,0.5
INPP5E,DFNB31,0.6086956521739131
INPP5E,XPNPEP3,0.4875
INPP5E,RP2,0.5074626865671642
INPP5E,ZNF423,0.41304347826086957
INPP5E,CCDC151,0.6111111111111112
INPP5E,UNC119B,0.6166666666666667
INPP5E,PROM1,0.5
INPP5E,CABYR,0.1276595744680851
INPP5E,AKAP3,0.15555555555555556
INPP5E,SNAP29,0.5576923076923077
INPP5E,UMOD,0.3409090909090909
INPP5E,RHO,0.43478260869565216
INPP5E,GNAT1,0.3442622950819672
INPP5E,PRKACA,0.4157303370786517
INPP5E,GNAT2,0.31746031746031744
INPP5E,ARL2,0.4166666666666667
INPP5E,SCNN1A,0.32
INPP5E,RAB15,0.2765957446808511
INPP5E,TAS2R43,0.17391304347826086
INPP5E,RAB10,0.4430379746835443
INPP5E,RAB14,0.5428571428571428
INPP5E,TBCC,0.4875
INPP5E,AKAP4,0.1702127659574468
INPP5E,TCTEX1D4,0.1956521739130435
INPP5E,ARMC4,0.6271186440677966
INPP5E,CEP162,0.42
INPP5E,AGBL2,0.5901639344262295
INPP5E,AGBL4,0.5172413793103449
INPP5E,CCSAP,0.2391304347826087
INPP5E,DZIP1,0.5625
INPP5E,DZIP1L,0.5192307692307693
INPP5E,PGAM4,0.325
INPP5E,POC1B,0.5967741935483871
INPP5E,DNAH7,0.609375
INPP5E,HAVCR1,0.17777777777777778
INPP5E,C5orf30,0.2608695652173913
INPP5E,MARK4,0.36619718309859156
INPP5E,CEP19,0.44680851063829785
INPP5E,ADCY10,0.47540983606557374
INPP5E,KIAA0586,0.24444444444444444
INPP5E,OXCT2,0.4852941176470588
INPP5E,ROPN1B,0.34782608695652173
INPP5E,PTPN23,0.4426229508196721
INPP5E,EHD1,0.5205479452054794
INPP5E,SPTBN5,0.4117647058823529
INPP5E,DNAH9,0.5588235294117647
INPP5E,EHD3,0.5333333333333333
INPP5E,PKD2L1,0.40350877192982454
INPP5E,ICK,0.4878048780487805
INPP5E,SSX2IP,0.4117647058823529
INPP5E,ATP6V1D,0.4
INPP5E,CFAP20,0.5714285714285714
INPP5E,BBIP1,0.2608695652173913
INPP5E,MCIDAS,0.17777777777777778
INPP5E,ABLIM1,0.48
INPP5E,ZMYND10,0.6212121212121212
INPP5E,ABLIM3,0.47058823529411764
INPP5E,PCNT,0.3617021276595745
INPP5E,CCNO,0.24444444444444444
INPP5E,CSNK1D,0.34951456310679613
INPP5E,ACTR2,0.4482758620689655
INPP5E,RAB1A,0.4019607843137255
INPP5E,FNBP1L,0.5555555555555556
INPP5E,CATIP,0.41304347826086957
INPP5E,CCDC13,0.5882352941176471
INPP5E,RAB8B,0.4634146341463415
INPP5E,TTC17,0.5882352941176471
INPP5E,CCDC113,0.5901639344262295
INPP5E,C5orf42,0.30434782608695654
INPP5E,AVIL,0.5571428571428572
INPP5E,GSN,0.5671641791044776
INPP5E,ACTR3,0.4431818181818182
INPP5E,PARVA,0.5660377358490566
INPP5E,PLA2G3,0.5106382978723404
INTU,INVS,0.475
INTU,IQCB1,0.59375
INTU,JADE1,0.6666666666666666
INTU,AK7,0.4727272727272727
INTU,AK8,0.423728813559322
INTU,KIF19,0.3333333333333333
INTU,KIF17,0.37037037037037035
INTU,KIF24,0.18181818181818182
INTU,KIF3B,0.417910447761194
INTU,KIF3A,0.42028985507246375
INTU,KIF3C,0.3484848484848485
INTU,KIF27,0.3409090909090909
INTU,KIF7,0.3076923076923077
INTU,DNAAF2,0.45614035087719296
INTU,EVC2,0.4375
INTU,LCA5,0.5757575757575758
INTU,PAFAH1B1,0.38461538461538464
INTU,LZTFL1,0.5238095238095238
INTU,MAK,0.3625
INTU,MAL,0.40625
INTU,MAPRE1,0.3020833333333333
INTU,MCHR1,0.3939393939393939
INTU,MDM1,0.40625
INTU,TRAF3IP1,0.4375
INTU,MKKS,0.5714285714285714
INTU,MKS1,0.5306122448979592
INTU,TMEM67,0.45
INTU,MLF1,0.84375
INTU,MNS1,0.4375
INTU,MYO15A,0.5777777777777777
INTU,MYO7A,0.6444444444444445
INTU,NME5,0.4716981132075472
INTU,NME7,0.40298507462686567
INTU,NEK1,0.2972972972972973
INTU,NEK2,0.29411764705882354
INTU,NEK4,0.35
INTU,NEK8,0.5102040816326531
INTU,NINL,0.6129032258064516
INTU,NIN,0.5
INTU,NOTO,0.2903225806451613
INTU,NPHP1,0.358974358974359
INTU,NPHP3,0.3230769230769231
INTU,NPHP4,0.3333333333333333
INTU,NUP214,0.5625
INTU,NUP37,0.7647058823529411
INTU,NUP35,0.5471698113207547
INTU,NUP62,0.4117647058823529
INTU,NUP93,0.410958904109589
INTU,OCRL,0.3783783783783784
INTU,ODF2,0.6875
INTU,OFD1,0.4523809523809524
INTU,ORC1,0.31958762886597936
INTU,PACRG,0.4393939393939394
INTU,PARD6A,0.6829268292682927
INTU,PARD3,0.7837837837837838
INTU,PCDH15,0.6875
INTU,PCM1,0.65625
INTU,PDE6D,0.5
INTU,PDZD7,0.53125
INTU,PIBF1,0.4666666666666667
INTU,PKD1L1,0.375
INTU,PKD1,0.48484848484848486
INTU,PKD2,0.5333333333333333
INTU,PKHD1,0.25
INTU,PLK1,0.3333333333333333
INTU,POC1A,0.4838709677419355
INTU,PTCH1,0.5652173913043478
INTU,BBS9,0.5370370370370371
INTU,PTPDC1,0.4166666666666667
INTU,RAB17,0.3125
INTU,RAB23,0.5576923076923077
INTU,RAB3IP,0.6578947368421053
INTU,RAB8A,0.35
INTU,RANBP1,0.3611111111111111
INTU,RAN,0.2761904761904762
INTU,RAB11A,0.27184466019417475
INTU,RAB11FIP3,0.7222222222222222
INTU,RFX3,0.5714285714285714
INTU,RILPL1,0.6410256410256411
INTU,RILPL2,0.36363636363636365
INTU,ROPN1L,0.6410256410256411
INTU,RP1,0.42424242424242425
INTU,RPGRIP1,0.3939393939393939
INTU,RPGR,0.5853658536585366
INTU,RSPH4A,0.4166666666666667
INTU,RSPH3,0.45161290322580644
INTU,RSPH9,0.43333333333333335
INTU,RSPH1,0.48333333333333334
INTU,RTTN,0.7058823529411765
INTU,SLC47A2,0.14473684210526316
INTU,SASS6,0.3492063492063492
INTU,SCLT1,0.48484848484848486
INTU,SDCCAG8,0.53125
INTU,POMK,0.5714285714285714
INTU,SHH,0.7878787878787878
INTU,SMO,0.84375
INTU,SNAP25,0.6122448979591837
INTU,SNX10,0.4375
INTU,SPA17,0.45454545454545453
INTU,SPAG6,0.4090909090909091
INTU,SPATA7,0.4375
INTU,SPEF2,0.43137254901960786
INTU,SPAG16,0.27419354838709675
INTU,SPAG17,0.5128205128205128
INTU,SSNA1,0.359375
INTU,SSTR3,0.625
INTU,STK38L,0.2903225806451613
INTU,STIL,0.5625
INTU,STK36,0.4
INTU,STOML3,0.29411764705882354
INTU,STX3,0.5263157894736842
INTU,SUFU,0.8823529411764706
INTU,SYNE2,0.65625
INTU,TUBA1A,0.27722772277227725
INTU,TUBA1C,0.2871287128712871
INTU,TUBA4A,0.1414141414141414
INTU,TUBB2A,0.12871287128712872
INTU,TUBB2B,0.14705882352941177
INTU,TUBB3,0.09473684210526316
INTU,TBC1D30,0.8333333333333334
INTU,TBC1D7,0.7647058823529411
INTU,TUBE1,0.36363636363636365
INTU,TCTN3,0.425
INTU,TCTN2,0.42424242424242425
INTU,TCTN1,0.4375
INTU,TEKT2,0.7142857142857143
INTU,TEKT4,0.5757575757575758
INTU,TEKT5,0.5
INTU,LRRC6,0.40298507462686567
INTU,TMEM138,0.5555555555555556
INTU,TMEM216,0.4857142857142857
INTU,TMEM231,0.4666666666666667
INTU,TMEM237,0.4375
INTU,TNPO1,0.29473684210526313
INTU,NGFR,0.47058823529411764
INTU,TOPORS,0.6904761904761905
INTU,TRAPPC10,0.48333333333333334
INTU,TRAPPC3,0.30612244897959184
INTU,TRAPPC9,0.56
INTU,TPPP2,0.3170731707317073
INTU,TRIM32,0.375
INTU,TRIP11,0.6153846153846154
INTU,TTC21B,0.4057971014492754
INTU,TTC30A,0.42857142857142855
INTU,TTC30B,0.42857142857142855
INTU,TTC12,0.48484848484848486
INTU,TTBK2,0.6086956521739131
INTU,TTC26,0.46875
INTU,TTC29,0.5454545454545454
INTU,TTC8,0.47540983606557374
INTU,TTK,0.359375
INTU,TTLL3,0.5
INTU,TTLL6,0.35135135135135137
INTU,TTLL9,0.3387096774193548
INTU,TULP1,0.36507936507936506
INTU,TULP3,0.4444444444444444
INTU,NME8,0.6842105263157895
INTU,ULK4,0.3064516129032258
INTU,USH1G,0.875
INTU,USH2A,0.5714285714285714
INTU,USH1C,0.71875
INTU,VDAC3,0.48214285714285715
INTU,VHL,0.5806451612903226
INTU,WDR19,0.4153846153846154
INTU,WDR35,0.43478260869565216
INTU,WDR60,0.4716981132075472
INTU,WDR78,0.4067796610169492
INTU,DFNB31,0.7941176470588235
INTU,XPNPEP3,0.41333333333333333
INTU,RP2,0.3333333333333333
INTU,ZNF423,0.625
INTU,CCDC151,0.48
INTU,UNC119B,0.4482758620689655
INTU,PROM1,0.7105263157894737
INTU,CABYR,0.2903225806451613
INTU,AKAP3,0.25806451612903225
INTU,SNAP29,0.7
INTU,UMOD,0.3939393939393939
INTU,RHO,0.65625
INTU,GNAT1,0.23214285714285715
INTU,PRKACA,0.313953488372093
INTU,GNAT2,0.22807017543859648
INTU,ARL2,0.26804123711340205
INTU,SCNN1A,0.358974358974359
INTU,RAB15,0.5161290322580645
INTU,TAS2R43,0.3225806451612903
INTU,RAB10,0.32894736842105265
INTU,RAB14,0.46153846153846156
INTU,TBCC,0.358974358974359
INTU,AKAP4,0.3125
INTU,TCTEX1D4,0.3125
INTU,ARMC4,0.5660377358490566
INTU,CEP162,0.6111111111111112
INTU,AGBL2,0.47368421052631576
INTU,AGBL4,0.5306122448979592
INTU,CCSAP,0.375
INTU,DZIP1,0.5897435897435898
INTU,DZIP1L,0.5
INTU,PGAM4,0.24
INTU,POC1B,0.3870967741935484
INTU,DNAH7,0.40625
INTU,HAVCR1,0.2903225806451613
INTU,C5orf30,0.40625
INTU,MARK4,0.3333333333333333
INTU,CEP19,0.71875
INTU,ADCY10,0.375
INTU,KIAA0586,0.34375
INTU,OXCT2,0.35384615384615387
INTU,ROPN1B,0.4411764705882353
INTU,PTPN23,0.5625
INTU,EHD1,0.3424657534246575
INTU,SPTBN5,0.5945945945945946
INTU,DNAH9,0.3880597014925373
INTU,EHD3,0.3972602739726027
INTU,PKD2L1,0.425531914893617
INTU,ICK,0.379746835443038
INTU,SSX2IP,0.5526315789473685
INTU,ATP6V1D,0.28846153846153844
INTU,CFAP20,0.38461538461538464
INTU,BBIP1,0.40625
INTU,MCIDAS,0.2903225806451613
INTU,ABLIM1,0.7428571428571429
INTU,ZMYND10,0.42424242424242425
INTU,ABLIM3,0.7222222222222222
INTU,PCNT,0.45714285714285713
INTU,CCNO,0.34375
INTU,CSNK1D,0.26
INTU,ACTR2,0.34523809523809523
INTU,RAB1A,0.27450980392156865
INTU,FNBP1L,0.6136363636363636
INTU,CATIP,0.5757575757575758
INTU,CCDC13,0.5454545454545454
INTU,RAB8B,0.3048780487804878
INTU,TTC17,0.6585365853658537
INTU,CCDC113,0.3770491803278688
INTU,C5orf42,0.46875
INTU,AVIL,0.45454545454545453
INTU,GSN,0.4375
INTU,ACTR3,0.3411764705882353
INTU,PARVA,0.6666666666666666
INTU,PLA2G3,0.8125
INVS,IQCB1,0.5483870967741935
INVS,JADE1,0.4117647058823529
INVS,AK7,0.41818181818181815
INVS,AK8,0.35
INVS,KIF19,0.2898550724637681
INVS,KIF17,0.3148148148148148
INVS,KIF24,0.2711864406779661
INVS,KIF3B,0.3142857142857143
INVS,KIF3A,0.3380281690140845
INVS,KIF3C,0.30303030303030304
INVS,KIF27,0.3333333333333333
INVS,KIF7,0.37142857142857144
INVS,DNAAF2,0.3559322033898305
INVS,EVC2,0.4827586206896552
INVS,LCA5,0.6333333333333333
INVS,PAFAH1B1,0.3181818181818182
INVS,LZTFL1,0.525
INVS,MAK,0.27710843373493976
INVS,MAL,0.5
INVS,MAPRE1,0.25773195876288657
INVS,MCHR1,0.43333333333333335
INVS,MDM1,0.5
INVS,TRAF3IP1,0.3484848484848485
INVS,MKKS,0.5757575757575758
INVS,MKS1,0.44
INVS,TMEM67,0.3770491803278688
INVS,MLF1,0.4358974358974359
INVS,MNS1,0.43478260869565216
INVS,MYO15A,0.4166666666666667
INVS,MYO7A,0.4791666666666667
INVS,NME5,0.3888888888888889
INVS,NME7,0.3188405797101449
INVS,NEK1,0.32857142857142857
INVS,NEK2,0.3709677419354839
INVS,NEK4,0.3448275862068966
INVS,NEK8,0.4791666666666667
INVS,NINL,0.42424242424242425
INVS,NIN,0.45161290322580644
INVS,NOTO,0.32142857142857145
INVS,NPHP1,0.5151515151515151
INVS,NPHP3,0.36065573770491804
INVS,NPHP4,0.40816326530612246
INVS,NUP214,0.4117647058823529
INVS,NUP37,0.5405405405405406
INVS,NUP35,0.38596491228070173
INVS,NUP62,0.32857142857142857
INVS,NUP93,0.3157894736842105
INVS,OCRL,0.3026315789473684
INVS,ODF2,0.5454545454545454
INVS,OFD1,0.5263157894736842
INVS,ORC1,0.2755102040816326
INVS,PACRG,0.3333333333333333
INVS,PARD6A,0.43478260869565216
INVS,PARD3,0.4318181818181818
INVS,PCDH15,0.3783783783783784
INVS,PCM1,0.5625
INVS,PDE6D,0.39285714285714285
INVS,PDZD7,0.4838709677419355
INVS,PIBF1,0.5365853658536586
INVS,PKD1L1,0.41379310344827586
INVS,PKD1,0.5862068965517241
INVS,PKD2,0.43478260869565216
INVS,PKHD1,0.3333333333333333
INVS,PLK1,0.2696629213483146
INVS,POC1A,0.3484848484848485
INVS,PTCH1,0.35294117647058826
INVS,BBS9,0.3333333333333333
INVS,PTPDC1,0.41379310344827586
INVS,RAB17,0.39285714285714285
INVS,RAB23,0.3684210526315789
INVS,RAB3IP,0.4634146341463415
INVS,RAB8A,0.2804878048780488
INVS,RANBP1,0.3013698630136986
INVS,RAN,0.24761904761904763
INVS,RAB11A,0.24271844660194175
INVS,RAB11FIP3,0.5128205128205128
INVS,RFX3,0.4230769230769231
INVS,RILPL1,0.35555555555555557
INVS,RILPL2,0.4482758620689655
INVS,ROPN1L,0.525
INVS,RP1,0.4666666666666667
INVS,RPGRIP1,0.43333333333333335
INVS,RPGR,0.5121951219512195
INVS,RSPH4A,0.3442622950819672
INVS,RSPH3,0.3384615384615385
INVS,RSPH9,0.31746031746031744
INVS,RSPH1,0.3870967741935484
INVS,RTTN,0.4864864864864865
INVS,SLC47A2,0.18309859154929578
INVS,SASS6,0.36666666666666664
INVS,SCLT1,0.5333333333333333
INVS,SDCCAG8,0.4838709677419355
INVS,POMK,0.625
INVS,SHH,0.4
INVS,SMO,0.4358974358974359
INVS,SNAP25,0.4339622641509434
INVS,SNX10,0.5357142857142857
INVS,SPA17,0.45161290322580644
INVS,SPAG6,0.34328358208955223
INVS,SPATA7,0.4827586206896552
INVS,SPEF2,0.42857142857142855
INVS,SPAG16,0.3103448275862069
INVS,SPAG17,0.6470588235294118
INVS,SSNA1,0.3548387096774194
INVS,SSTR3,0.3611111111111111
INVS,STK38L,0.24468085106382978
INVS,STIL,0.5161290322580645
INVS,STK36,0.2753623188405797
INVS,STOML3,0.3695652173913043
INVS,STX3,0.4864864864864865
INVS,SUFU,0.525
INVS,SYNE2,0.42857142857142855
INVS,TUBA1A,0.23529411764705882
INVS,TUBA1C,0.23300970873786409
INVS,TUBA4A,0.2222222222222222
INVS,TUBB2A,0.1935483870967742
INVS,TUBB2B,0.2
INVS,TUBB3,0.16091954022988506
INVS,TBC1D30,0.46511627906976744
INVS,TBC1D7,0.5
INVS,TUBE1,0.38095238095238093
INVS,TCTN3,0.5882352941176471
INVS,TCTN2,0.4666666666666667
INVS,TCTN1,0.43333333333333335
INVS,TEKT2,0.425
INVS,TEKT4,0.53125
INVS,TEKT5,0.3076923076923077
INVS,LRRC6,0.3382352941176471
INVS,TMEM138,0.43243243243243246
INVS,TMEM216,0.4
INVS,TMEM231,0.46511627906976744
INVS,TMEM237,0.5357142857142857
INVS,TNPO1,0.2631578947368421
INVS,NGFR,0.5161290322580645
INVS,TOPORS,0.4166666666666667
INVS,TRAPPC10,0.34375
INVS,TRAPPC3,0.2755102040816326
INVS,TRAPPC9,0.3888888888888889
INVS,TPPP2,0.3783783783783784
INVS,TRIM32,0.41379310344827586
INVS,TRIP11,0.3953488372093023
INVS,TTC21B,0.323943661971831
INVS,TTC30A,0.3472222222222222
INVS,TTC30B,0.3472222222222222
INVS,TTC12,0.4375
INVS,TTBK2,0.36538461538461536
INVS,TTC26,0.3582089552238806
INVS,TTC29,0.5
INVS,TTC8,0.3384615384615385
INVS,TTK,0.2923076923076923
INVS,TTLL3,0.35294117647058826
INVS,TTLL6,0.3108108108108108
INVS,TTLL9,0.3559322033898305
INVS,TULP1,0.27692307692307694
INVS,TULP3,0.3333333333333333
INVS,NME8,0.525
INVS,ULK4,0.3220338983050847
INVS,USH1G,0.46153846153846156
INVS,USH2A,0.625
