,Gene,Top_1,Score_1,Top_2,Score_2,Top_3,Score_3,Top_4,Score_4,Top_5,Score_5
9820,NUP107,XPNPEP3,2.927158657986112,VTI1A,2.902494506998273,COG3,2.8467103108003506,NCAPG,2.841019681590505,NUP93,2.841019681590505
9821,NUP133,PEX11G,3.0136354342891525,PPT2,2.8515879929802184,MYD88,2.8515879929802184,HLX,2.7784227602822047,TADA3,2.771814287651416
9822,NUP153,AFTPH,3.041817597995054,PRDM10,3.003771676992087,PWWP2B,2.9617209221993335,GABRA1,2.8764005501560668,LRRFIP2,2.8764005501560668
9823,NUP155,PFKFB2,3.2830844141114315,ANAPC2,3.2830844141114315,ALG9,3.2766689622109006,ADK,3.2387611890692374,CPSF1,3.2320472030098903
9824,NUP160,NUP205,2.7177227153771857,NUP85,2.5662435854579653,C7orf25,2.417864493546393,STX7,2.417864493546393,RIC1,2.405639902535604
9825,NUP188,PEX11G,2.382354967276957,GLMN,2.382354967276957,RAB34,2.3333763103535974,RAB34,2.3333763103535974,APLF,2.3333763103535974
9826,NUP205,EMC7,2.9311385550773315,RAB3GAP2,2.7748286786759864,NUP160,2.7177227153771857,NUP85,2.7007162372787974,NT5C3A,2.681382556914313
9827,NUP210,NUP210L,3.3930107149455204,RAB3GAP2,2.86827480043766,PARG,2.771814287651416,ARID2,2.7374502299713175,INTS4,2.7374502299713175
9828,NUP210L,NUP210,3.3930107149455204,PIEZO2,2.8515879929802184,ANKRD13B,2.661358387965383,PARG,2.5802769169754525,INTS4,2.5204475694358752
9829,NUP214,BICD2,2.4077189146122686,RBM27,2.3896018093727607,NALCN,2.311335914738085,KDM6A,2.311335914738085,PPFIA1,2.2808991779357117
9830,NUP35,FUT9,3.057035966396241,CA7,2.950507387587933,SNAP25,2.9331149665580054,AGA,2.862777969745797,CAMK2A,2.843978808779625
9831,NUP37,TSPAN9,3.163564545204549,ARL14EP,2.950507387587933,TSPAN4,2.950507387587933,MSL3,2.8515879929802184,G2E3,2.816360288347841
9832,NUP43,XPO6,2.9149978613184975,NELFCD,2.8764005501560668,ACTR10,2.7606086166687756,SEC23IP,2.6879020537814062,AIFM1,2.669453264774525
9833,NUP50,ARHGAP5,3.157108267701015,CBFB,3.136932400502472,JUN,2.99570133011267,TBC1D30,2.99570133011267,DAG1,2.9704814961144907
9834,NUP54,LTV1,2.4962534477638276,MYL12B,2.266266131396109,KCTD3,2.2491942437665724,PIAS2,2.1563852546532734,SNX13,2.1382269741745845
9835,NUP62,HSD17B4,2.677434129234242,NUP93,2.677434129234242,GYG1,2.627788457668647,COG3,2.5735601087277664,LCP1,2.56233475795766
9836,NUP62CL,BLK,0.3562231742561975,FOXD2,0.11520829007450518,SPDYC,0.11520829007450518,KRBA2,0.07423575976361735,LYN,0.029848851926822514
9837,NUP85,BCAS3,2.884386200741397,EXOC2,2.884386200741397,RAB3GAP2,2.7925512190100967,TRAPPC13,2.771814287651416,ELP4,2.719394538647875
9838,NUP88,F13A1,3.3930107149455204,INTU,3.2320472030098903,LRP5,3.2320472030098903,NRF1,3.2320472030098903,TGM1,3.2109105802304634
9839,NUP93,COG4,3.219017778008874,LCP1,3.2109105802304634,EXOC6B,3.18517903945551,XPNPEP3,3.1460529980031833,EXOC5,3.1179094400009886
9840,NUP98,COG3,3.176097319181997,FNTA,3.129279485358197,PAPSS1,3.105227466333333,SF3B3,3.1003497841534653,CNNM4,3.092545492665677
9841,NUPR1,OR5A1,3.802736018054397,SYNE4,3.802736018054397,PRR23B,3.802736018054397,PCSK1N,3.802736018054397,SERTAD3,3.802736018054397
9842,NUS1,IGBP1,2.445018837164197,DIP2A,2.1638348056188894,MOSPD2,2.1563852546532734,ACTR5,2.120705826344271,CHCHD4,2.0942588107513442
9843,NUSAP1,HMGXB3,3.802736018054397,SRPX,3.802736018054397,DSE,3.802736018054397,LRRC8C,3.802736018054397,URB2,3.802736018054397
9844,NUTF2,RPL36,3.2042608562099697,AP1G1,3.172728293919242,ARCN1,3.165880383874295,ABCB7,3.15172803644807,UCHL5,3.136932400502472
9845,NUTM1,PLA2G2F,3.802736018054397,PAX4,3.802736018054397,PADI6,3.802736018054397,ORM2,3.802736018054397,ORM1,3.802736018054397
9846,NUTM2A,OR5A1,3.802736018054397,TCEAL6,3.802736018054397,PRM3,3.802736018054397,SYNE4,3.802736018054397,PRR23B,3.802736018054397
9847,NUTM2B,OR5A1,3.802736018054397,SYNE4,3.802736018054397,PRR23B,3.802736018054397,PLAC1,3.802736018054397,PCSK1N,3.802736018054397
9848,NUTM2D,NUTM2F,3.802736018054397,OR5D13,3.802736018054397,KRTAP7-1,3.802736018054397,PF4,3.802736018054397,ZBTB4,3.802736018054397
9849,NUTM2E,OR5D13,3.802736018054397,CD83,3.802736018054397,PRSS38,3.802736018054397,C11orf42,3.802736018054397,SLFN13,3.802736018054397
9850,NUTM2F,OR5D13,3.802736018054397,CD83,3.802736018054397,TAS2R1,3.802736018054397,PRSS38,3.802736018054397,MRFAP1,3.802736018054397
9851,NUTM2G,OR5A1,3.802736018054397,SYNE4,3.802736018054397,PRR23B,3.802736018054397,PLAC1,3.802736018054397,PCSK1N,3.802736018054397
9852,NVL,EXOSC9,2.9247532256782325,PRMT8,2.9247532256782325,MPI,2.8764005501560668,ISCA1,2.8558153175361034,CRNKL1,2.8394456777665056
9853,NWD1,MFSD3,2.120705826344271,GNPTG,1.8658527669942517,ALDH16A1,1.773620231229483,RPH3AL,1.6237423606117338,CCNF,1.5199807578763684
9854,NWD2,APC,2.9704814961144907,ROBO2,2.9149978613184975,CSK,2.8040305917265096,LHX1,2.771814287651416,SYDE2,2.771814287651416
9855,NXF1,SNX12,3.0136354342891525,PI4K2A,2.9149978613184975,SNX3,2.756473190472801,TRMT44,2.7374502299713175,DEPDC5,2.719394538647875
9856,NXF3,L3MBTL4,2.7784227602822047,TSSK1B,2.7784227602822047,MBLAC1,2.5735601087277664,RAB39A,2.5599025986241375,EBF4,2.5599025986241375
9857,NXN,CFAP20,1.7597221778950658,KATNA1,1.7597221778950658,TOP3B,1.7597221778950658,PTGES2,1.7357635934155853,TM9SF3,1.7021724922567745
9858,NXNL1,NDUFA3,1.8658527669942517,HBD,1.8658527669942517,CAMK2N2,1.8658527669942517,ZBTB7B,1.8658527669942517,CACNA1A,1.8053251653986222
9859,NXNL2,ELK1,1.8852215995048534,NNMT,1.8053251653986222,ELK3,1.8053251653986222,GSKIP,1.7541095025100129,PIM3,1.7541095025100129
9860,NXPE1,SIGLEC6,2.027259704582597,NXPE4,2.027259704582597,NXPE2,1.8053251653986222,ITGAE,1.8053251653986222,SFTPD,1.672164441888237
9861,NXPE2,NXPE4,2.6190851424065307,TRIM63,2.204807335929777,C6orf118,2.204807335929777,KREMEN2,2.027259704582597,PCDH11X,1.8658527669942517
9862,NXPE3,MID1,3.802736018054397,CNTLN,3.802736018054397,DSEL,3.447640755360037,FOXM1,3.447640755360037,ANKRD10,3.447640755360037
9863,NXPE4,C6orf118,3.270093124012857,ETV3,2.8342943925243245,FAM227A,2.7374502299713175,NXPE2,2.6190851424065307,SFTPD,2.350073579759288
9864,NXPH1,PRDM15,3.802736018054397,FAM193B,3.802736018054397,OCLN,3.802736018054397,NTF3,3.802736018054397,OPTN,3.802736018054397
9865,NXPH2,PTX3,3.802736018054397,PRDM15,3.802736018054397,FAM193B,3.802736018054397,OLFM4,3.802736018054397,OCLN,3.802736018054397
9866,NXPH3,MSLN,3.802736018054397,EPB42,3.802736018054397,FAS,3.802736018054397,ACD,3.802736018054397,RARRES2,3.802736018054397
9867,NXPH4,PRAMEF12,3.802736018054397,PRAMEF8,3.802736018054397,PRAMEF25,3.802736018054397,OR2Y1,3.802736018054397,AIM2,3.802736018054397
9868,NXT1,NXT2,2.7634328101684655,ILF2,2.681382556914313,SETDB1,2.5412133742718024,FERMT3,2.5412133742718024,FERMT2,2.4711287829505473
9869,NXT2,NXT1,2.7634328101684655,SVIL,2.661358387965383,FLNC,2.6448166831814843,GOLGA7,2.56403161330663,PXN,2.5561249894465377
9870,NYAP1,KRT18,3.136932400502472,BHLHE41,3.136932400502472,CHRNE,3.136932400502472,GDF15,3.136932400502472,CGN,3.136932400502472
9871,NYAP2,LRTM2,3.802736018054397,MTERF2,3.802736018054397,ITPRIP,3.802736018054397,ITGBL1,3.802736018054397,CCDC126,3.802736018054397
9872,NYNRIN,KHNYN,1.5833906262146473,SPATA21,1.1395215478466973,DNASE1L1,0.934658896292259,MFAP4,0.897411141464179,LYG1,0.897411141464179
9873,NYX,TOMM7,3.3185152052893603,MTFR1,3.3185152052893603,BLVRA,3.3185152052893603,DPT,3.3185152052893603,PKP1,3.270093124012857
9874,OAF,PIK3AP1,3.270093124012857,TMEM132C,3.270093124012857,PDZD2,3.107984417130649,NLGN3,3.0764047989068426,FRS2,3.0764047989068426
9875,OARD1,RBFA,2.4010441916292917,SOBP,2.2808991779357117,STAC,2.1079631733767696,MKX,2.1079631733767696,LRRN3,2.027259704582597
9876,OAS1,KRT84,3.041817597995054,LRRC37A,2.9149978613184975,FAM186B,2.9149978613184975,KRT80,2.9149978613184975,OR3A1,2.9149978613184975
9877,OAS2,OAS3,2.7374502299713175,OAS1,2.027259704582597,ZC3HAV1,2.027259704582597,PCP2,1.672164441888237,PROB1,1.672164441888237
9878,OAS3,OAS1,2.9149978613184975,LRRC37B,2.7374502299713175,RIPPLY1,2.7374502299713175,C3orf62,2.7374502299713175,OAS2,2.7374502299713175
9879,OASL,OR3A1,3.802736018054397,C2orf81,3.802736018054397,SPAG8,3.802736018054397,ANKRD53,2.9149978613184975,C20orf96,2.9149978613184975
9880,OAT,UPF2,3.4176929621207535,UROD,3.348040864604302,UCHL3,3.3239558885788556,NADSYN1,3.2830844141114315,CTSD,3.257987603693731
9881,OAZ1,ZNF704,3.107984417130649,PDZD2,3.107984417130649,CCDC28A,3.041817597995054,NOL4,2.9149978613184975,HMGXB4,2.9149978613184975
9882,OAZ2,HOXA3,3.003771676992087,AXIN2,2.9617209221993335,TGIF1,2.592183986141806,OAZ1,2.5345386512888255,ADRA1B,2.5345386512888255
9883,OAZ3,GPR21,2.027259704582597,THAP2,1.672164441888237,TDRD12,1.672164441888237,MTMR11,1.5833906262146473,FUT1,1.5833906262146473
9884,OBP2A,PRAMEF12,3.802736018054397,PRAMEF8,3.802736018054397,PRAMEF25,3.802736018054397,OR2Y1,3.802736018054397,AIM2,3.802736018054397
9885,OBP2B,OR4B1,3.802736018054397,OR2A7,3.802736018054397,OR7C1,3.802736018054397,TAS2R60,3.802736018054397,OR1F1,3.802736018054397
9886,OBSCN,LRP12,3.136932400502472,SH3BGR,3.136932400502472,FOS,3.136932400502472,OTULIN,3.092545492665677,BAMBI,3.092545492665677
9887,OBSL1,CALD1,3.136932400502472,DCBLD1,3.136932400502472,ANGPTL5,3.136932400502472,NLRP13,3.041817597995054,FGFBP2,3.041817597995054
9888,OC90,LRTM2,3.802736018054397,MTERF2,3.802736018054397,PTGFR,3.802736018054397,KLHL38,3.802736018054397,ITPRIP,3.802736018054397
9889,OCA2,NOTUM,2.216140163462576,SPG11,2.145624792147384,PTAR1,2.1316994877279973,CRY1,2.0595410921002664,HEATR6,2.027259704582597
9890,OCEL1,CXCL6,3.802736018054397,KRT78,3.802736018054397,CSF2,3.802736018054397,MS4A13,3.802736018054397,DQX1,3.802736018054397
9891,OCIAD1,COX20,2.9617209221993335,FRMD5,2.6448166831814843,TMEM177,2.592183986141806,TAL2,2.5345386512888255,TMEM70,2.5345386512888255
9892,OCIAD2,IFITM3,3.802736018054397,HAUS5,3.802736018054397,ZNF668,3.802736018054397,PPP1R1B,3.802736018054397,PDYN,3.802736018054397
9893,OCLN,PRDM15,3.802736018054397,FAM193B,3.802736018054397,NTF3,3.802736018054397,FAM171A1,3.802736018054397,LRAT,3.802736018054397
9894,OCM,IFFO2,3.802736018054397,IFFO1,3.802736018054397,HTR3A,3.802736018054397,CIITA,3.802736018054397,GPR176,3.802736018054397
9895,OCM2,NLRX1,3.802736018054397,POMC,3.802736018054397,OCM,3.802736018054397,IFFO2,3.802736018054397,IFFO1,3.802736018054397
9896,OCRL,INPP5B,3.1460529980031833,PSEN1,2.927158657986112,AP3M2,2.8670120150084486,PSEN2,2.841019681590505,COG8,2.808469282510189
9897,OCSTAMP,UIMC1,3.802736018054397,CENPU,3.802736018054397,GH1,3.802736018054397,ADNP2,3.802736018054397,CD200,3.802736018054397
9898,ODAM,CXCL6,3.802736018054397,PRSS37,3.802736018054397,PRR32,3.802736018054397,PRR3,3.802736018054397,CD164L2,3.802736018054397
9899,ODC1,DCAF7,3.3930107149455204,AZIN1,3.37904280688499,ATP2B1,3.3395682841052317,RRP9,3.3395682841052317,ATP2B4,3.334478528787109
9900,ODF1,NPS,3.802736018054397,PHF11,3.802736018054397,DMRTB1,3.802736018054397,MFAP5,3.802736018054397,HMGN3,3.802736018054397
9901,ODF2,AFF3,3.003771676992087,APCDD1,2.592183986141806,FBXW4,2.5345386512888255,RPAIN,2.5345386512888255,SGCB,2.5345386512888255
9902,ODF2L,TCFL5,3.802736018054397,AKAP5,3.802736018054397,ICOSLG,3.802736018054397,ZPBP2,3.802736018054397,CNTF,3.802736018054397
9903,ODF4,OR5A1,3.802736018054397,SYNE4,3.802736018054397,PRR23B,3.802736018054397,PCSK1N,3.802736018054397,SERTAD3,3.802736018054397
9904,ODR4,MUL1,3.11545486445241,ATMIN,2.428173710850423,METTL22,2.323172423494564,RIF1,2.2563534224499264,TMEM230,2.2563534224499264
9905,OFD1,NGB,2.2491942437665724,HECTD3,2.1638348056188894,CEP192,2.027259704582597,DCDC2,2.027259704582597,INPP5D,1.9660363834283971
9906,OGDH,OGDHL,3.681680814863138,CYC1,3.557842733437597,CS,3.50682329914243,POLRMT,3.50682329914243,TUFM,3.50682329914243
9907,OGDHL,OGDH,3.681680814863138,CS,3.625188386707217,POLRMT,3.625188386707217,TUFM,3.625188386707217,CNNM2,3.5711521510798145
9908,OGFOD1,PNPLA7,2.549458620309597,FBXW7,2.4904274385317624,CHEK1,2.428173710850423,COX5A,2.428173710850423,XPA,2.428173710850423
9909,OGFOD2,URI1,2.120705826344271,ZSWIM7,2.027259704582597,FTCD,1.9312880119625,RNF213,1.9228199214371973,FUT11,1.8906846035463052
9910,OGFOD3,SUMF1,2.4711287829505473,FUNDC1,2.4711287829505473,TMEM43,2.2808991779357117,RNASEH2B,2.2808991779357117,SMS,2.2361392708733976
9911,OGFR,OGFRL1,2.181648949232319,ANKH,1.486897348308571,LNX2,1.4354342667586641,NCF4,1.3816319542292153,FBXO4,1.361456087030672
9912,OGFRL1,OGFR,2.181648949232319,FBXO4,2.120705826344271,KIAA1549,1.9228199214371973,GPR75,1.9228199214371973,NR0B1,1.9228199214371973
9913,OGG1,PPA1,3.0738562683133424,GTF2B,3.024718307656642,PABPC1,2.9617209221993335,RRM2,2.952773953094493,HAGH,2.952773953094493
9914,OGN,TG,3.802736018054397,LRTM2,3.3185152052893603,ITGBL1,3.3185152052893603,CCDC126,3.3185152052893603,GPNMB,3.3185152052893603
9915,OGT,CAND1,2.947877052308715,CAB39,2.9043022208758957,SIN3A,2.8737077144935714,EIF3B,2.858811902031415,LYPLA2,2.8515879929802184
9916,OIP5,MARCO,3.802736018054397,MBOAT4,3.041817597995054,ART4,3.041817597995054,DEXI,3.041817597995054,OR52I1,2.9149978613184975
9917,OIT3,CAPS2,3.136932400502472,VCPIP1,2.9149978613184975,ANKAR,2.862777969745797,CLCA1,2.862777969745797,THBS2,2.862777969745797
9918,OLA1,RPS4X,3.7483847023358723,RPL21,3.7483847023358723,CCT6A,3.7483847023358723,RPL4,3.7483847023358723,RPL15,3.7483847023358723
9919,OLAH,MTBP,2.7374502299713175,MIEF1,2.4711287829505473,MIS18BP1,2.4711287829505473,ANKRD46,2.4711287829505473,KREMEN1,2.382354967276957
9920,OLFM1,RXFP3,3.358866939686447,GJA3,2.983285411836643,ZBTB44,2.983285411836643,NEXN,2.983285411836643,GJA5,2.983285411836643
9921,OLFM2,ERF,3.358866939686447,INA,3.3185152052893603,GTF3C4,2.9149978613184975,CLDN7,2.8342943925243245,FIGLA,2.8342943925243245
9922,OLFM3,GJC1,3.802736018054397,TNNC1,3.802736018054397,MMP2,3.3930107149455204,GJA8,3.3930107149455204,MYBPC1,3.3930107149455204
9923,OLFM4,PTX3,3.802736018054397,PRDM15,3.802736018054397,FAM193B,3.802736018054397,OCLN,3.802736018054397,NTF3,3.802736018054397
9924,OLFML1,PTTG1,3.802736018054397,NRN1,3.802736018054397,CENPQ,3.802736018054397,LUZP2,3.802736018054397,B2M,3.802736018054397
9925,OLFML2A,CLDN19,2.2808991779357117,CLDN4,2.2808991779357117,OPRK1,2.2808991779357117,CLDN7,2.1638348056188894,CXXC4,2.1638348056188894
9926,OLFML2B,GJC1,3.041817597995054,GJC1,3.041817597995054,OLFM3,3.041817597995054,TNNC1,3.041817597995054,GJA8,2.7374502299713175
9927,OLFML3,F7,3.802736018054397,ZBTB10,3.802736018054397,RIPPLY2,3.802736018054397,RFXAP,3.802736018054397,IFI35,3.802736018054397
9928,OLIG1,LIM2,3.802736018054397,CCDC106,3.802736018054397,SHISA7,3.802736018054397,FAM163B,3.802736018054397,WDR73,3.136932400502472
9929,OLIG2,OLIG3,2.681382556914313,HMX2,2.2808991779357117,PIM3,2.181648949232319,SP7,2.120705826344271,MET,2.1079631733767696
9930,OLIG3,OLIG2,2.681382556914313,MET,2.592183986141806,FRMD7,2.4010441916292917,SCNN1B,2.350073579759288,GMEB1,2.2808991779357117
9931,OLR1,IL2RA,3.802736018054397,NPPA,3.802736018054397,MROH9,3.802736018054397,OR4C11,3.802736018054397,KRTAP1-1,3.802736018054397
9932,OMA1,HAO1,2.3569910199416455,IPO11,2.350073579759288,WDR89,2.2808991779357117,ATIC,2.25884357155718,PGAP1,2.245779866240665
9933,OMD,AKAP8,3.802736018054397,SAMD14,3.802736018054397,MAB21L3,3.2109105802304634,PCDHA4,3.2109105802304634,SCAF11,3.2109105802304634
9934,OMG,NLRX1,3.802736018054397,THEMIS2,3.802736018054397,MVB12A,3.802736018054397,BSPRY,3.802736018054397,POMC,3.802736018054397
9935,OMP,REG1B,3.802736018054397,CLDN25,3.802736018054397,CAMK2N1,3.802736018054397,OR2AT4,3.802736018054397,ZNF648,3.802736018054397
9936,ONECUT1,ONECUT2,3.459095441253403,TTN,3.157108267701015,SNAP29,3.157108267701015,TPST1,3.157108267701015,BCL7A,3.136932400502472
9937,ONECUT2,ONECUT1,3.459095441253403,ZSWIM8,3.3185152052893603,GALNT10,3.303383304890453,CAMSAP2,3.1940012820069223,PBX1,3.1940012820069223
9938,ONECUT3,ONECUT1,2.1497063468909974,ONECUT2,1.9127128456489326,FHL5,1.9004399679060402,CCDC102B,1.8852215995048534,FABP12,1.8852215995048534
9939,OOEP,OR5A1,3.802736018054397,SYNE4,3.802736018054397,PRR23B,3.802736018054397,SERTAD3,3.802736018054397,OR8H1,3.802736018054397
9940,OOSP1,SNURF,3.802736018054397,OR5AU1,3.802736018054397,OR4N2,3.802736018054397,OR4F5,3.802736018054397,OR4F17,3.802736018054397
9941,OOSP2,LCN8,3.802736018054397,SNURF,3.802736018054397,PRAP1,3.802736018054397,OR5AU1,3.802736018054397,OR4N2,3.802736018054397
9942,OPA1,ARRB1,3.6625668354118868,PICK1,3.5295858159818123,MSN,3.5223976527693757,ARRB2,3.5223976527693757,ITGB1,3.5223976527693757
9943,OPA3,SAP30L,3.163564545204549,AXIN1,3.0136354342891525,NEURL4,2.983285411836643,NOL4L,2.950507387587933,NKX3-2,2.9149978613184975
9944,OPALIN,CXCL6,3.802736018054397,PRSS37,3.802736018054397,PRR3,3.802736018054397,CD164L2,3.802736018054397,IL5,3.802736018054397
9945,OPCML,NTM,3.802736018054397,PLEKHA7,3.358866939686447,SMO,3.358866939686447,TNRC18,3.3395682841052317,MUSK,3.3395682841052317
9946,OPHN1,ARHGAP42,2.9149978613184975,DLC1,2.889633913983186,DLC1,2.889633913983186,ARHGAP10,2.7950332455433755,STARD13,2.767041501862514
9947,OPLAH,D2HGDH,3.1801664016422073,GLDC,3.1451521982500266,PFKFB2,3.0793938162695893,PEX5,3.061081355464911,SRR,3.0232586121399483
9948,OPN1LW,OPN1MW,3.5364145710336268,RHO,3.270093124012857,OPN1SW,3.003771676992087,DEPDC1B,2.592183986141806,CCDC92,2.5345386512888255
9949,OPN1MW,OPN1LW,3.5364145710336268,RHO,3.5223976527693757,OPN1SW,2.7374502299713175,CEP19,2.592183986141806,CASR,2.4711287829505473
9950,OPN1SW,OPN1LW,3.003771676992087,OPN1MW,2.7374502299713175,HCRTR2,2.681382556914313,APCDD1,2.5345386512888255,RPAIN,2.4711287829505473
9951,OPN3,FASTKD3,2.323172423494564,NANOS2,2.204807335929777,C6orf120,2.204807335929777,MTNR1A,2.181648949232319,NDUFAF4,2.120705826344271
9952,OPN4,ELL2,3.6054608721130856,CNTNAP4,3.4081857261717747,SEMA5A,3.4081857261717747,MRGBP,3.251726127666597,BRMS1L,3.2320472030098903
9953,OPN5,NATD1,2.8040305917265096,TEX264,2.8040305917265096,RRH,2.6190851424065307,FBXL5,2.6190851424065307,HBP1,2.4711287829505473
9954,OPRD1,CCDC78,3.270093124012857,ARL10,2.8342943925243245,ZFPM1,2.8342943925243245,FABP6,2.8342943925243245,CDC42SE1,2.7374502299713175
9955,OPRK1,EFNA5,3.3185152052893603,PRR14L,2.9149978613184975,C8A,2.9149978613184975,ZBTB37,2.9149978613184975,MMP13,2.9149978613184975
9956,OPRL1,C8A,2.9149978613184975,ZBTB37,2.9149978613184975,KIT,2.9149978613184975,OPRK1,2.9149978613184975,CLDN14,2.9149978613184975
9957,OPRM1,TAB3,3.041817597995054,CEP128,3.041817597995054,PCDH20,3.041817597995054,TGFB2,3.041817597995054,PROS1,2.983285411836643
9958,OPTC,CCDC152,3.136932400502472,TCEANC,3.136932400502472,MAS1,3.136932400502472,PIRT,3.136932400502472,KRT6B,3.136932400502472
9959,OPTN,PRDM15,3.802736018054397,FAM193B,3.802736018054397,OCLN,3.802736018054397,NTF3,3.802736018054397,FAM171A1,3.802736018054397
9960,OR10A2,BASP1,3.802736018054397,PPP1R3G,2.4711287829505473,BTN3A3,2.4711287829505473,BTN3A1,2.4711287829505473,CXCL8,2.4711287829505473
9961,OR10A3,NCMAP,3.802736018054397,LTB4R2,3.802736018054397,RNASE4,3.802736018054397,HRG,3.802736018054397,KRT20,3.802736018054397
9962,OR10A4,OR10A5,3.802736018054397,OR51E2,3.802736018054397,CDH19,3.802736018054397,CD34,3.802736018054397,ZGRF1,3.802736018054397
9963,OR10A5,FAM174A,3.802736018054397,REG4,3.802736018054397,OR10A4,3.802736018054397,OR51E2,3.802736018054397,CD3E,3.802736018054397
9964,OR10A6,OR6C76,3.802736018054397,OR10G4,3.802736018054397,OR10G6,3.802736018054397,RNF39,3.802736018054397,OR4P4,3.802736018054397
9965,OR10A7,IFNAR2,3.041817597995054,IL26,2.9149978613184975,PROSER2,2.4711287829505473,CD86,2.4711287829505473,MFAP3,2.4711287829505473
9966,OR10AD1,PRAMEF12,3.802736018054397,PRAMEF8,3.802736018054397,PRAMEF25,3.802736018054397,OR2Y1,3.802736018054397,AIM2,3.802736018054397
9967,OR10AG1,SERTAD3,3.802736018054397,OR8H1,3.802736018054397,OR4F21,3.802736018054397,OR10Q1,3.802736018054397,NUTM2F,3.802736018054397
9968,OR10C1,CEACAM20,3.802736018054397,OR56B1,3.802736018054397,OR4E1,3.802736018054397,POU5F2,3.802736018054397,IL11,3.802736018054397
9969,OR10D3,CXCL6,3.802736018054397,OR5K4,3.802736018054397,CCDC107,3.802736018054397,KRT78,3.802736018054397,KRT72,3.802736018054397
9970,OR10G2,IL2RA,3.802736018054397,MROH9,3.802736018054397,OR4C11,3.802736018054397,KRTAP1-1,3.802736018054397,KLRC3,3.802736018054397
9971,OR10G3,PTMA,3.802736018054397,RNASE13,3.802736018054397,MS4A1,3.802736018054397,OR52N4,3.802736018054397,IL2RA,3.802736018054397
9972,OR10G4,KRT27,3.802736018054397,OSCAR,3.802736018054397,OR2T29,3.802736018054397,NRG4,3.802736018054397,OR10G7,3.802736018054397
9973,OR10G6,KRT27,3.802736018054397,OSCAR,3.802736018054397,OR2T29,3.802736018054397,OR10G4,3.802736018054397,NRG4,3.802736018054397
9974,OR10G7,OSCAR,3.802736018054397,OR2T29,3.802736018054397,DAND5,3.802736018054397,ACTRT2,3.802736018054397,HAVCR2,3.802736018054397
9975,OR10G8,PYDC1,3.802736018054397,PXT1,3.802736018054397,PSORS1C1,3.802736018054397,PSG9,3.802736018054397,PSG8,3.802736018054397
9976,OR10G9,KRT27,3.802736018054397,OSCAR,3.802736018054397,OR6C76,3.802736018054397,OR2T29,3.802736018054397,OR10G4,3.802736018054397
9977,OR10H1,PADI6,3.802736018054397,ORM2,3.802736018054397,S100A3,3.802736018054397,OR5P3,3.802736018054397,OR52A5,3.802736018054397
9978,OR10H2,PLA2G2F,3.802736018054397,PAX4,3.802736018054397,PADI6,3.802736018054397,ORM2,3.802736018054397,OR10H1,3.802736018054397
9979,OR10H3,OR5M8,3.802736018054397,ZNF764,3.802736018054397,OR1J4,3.802736018054397,KLF16,3.802736018054397,TRIM60,3.802736018054397
9980,OR10H4,OR5M8,3.802736018054397,ZNF764,3.802736018054397,OR1J4,3.802736018054397,KLF16,3.802736018054397,TRIM60,3.802736018054397
9981,OR10H5,PAX4,3.802736018054397,PADI6,3.802736018054397,ORM2,3.802736018054397,OR10H1,3.802736018054397,S100A3,3.802736018054397
9982,OR10J1,OR51T1,3.802736018054397,TMEM239,3.802736018054397,TSPO2,3.802736018054397,SMIM24,3.802736018054397,ARRDC5,3.802736018054397
9983,OR10J5,PRAMEF12,3.802736018054397,PRAMEF8,3.802736018054397,PRAMEF25,3.802736018054397,OR2Y1,3.802736018054397,AIM2,3.802736018054397
9984,OR10K1,CCL7,3.802736018054397,OR4B1,2.7374502299713175,OR2A7,2.7374502299713175,OR7C1,2.7374502299713175,TAS2R60,2.7374502299713175
9985,OR10K2,OR4B1,3.802736018054397,OR2A7,3.802736018054397,OR7C1,3.802736018054397,TAS2R60,3.802736018054397,KRTAP10-8,3.802736018054397
9986,OR10P1,OR5A1,3.802736018054397,SYNE4,3.802736018054397,PRR23B,3.802736018054397,PCSK1N,3.802736018054397,SERTAD3,3.802736018054397
9987,OR10Q1,OR4F21,3.802736018054397,NUTM2F,3.802736018054397,OR5D13,3.802736018054397,KRTAP7-1,3.802736018054397,PF4,3.802736018054397
9988,OR10R2,PSORS1C1,3.802736018054397,PSG8,3.802736018054397,PRR20D,3.802736018054397,LCE3E,3.802736018054397,PRM2,3.802736018054397
9989,OR10S1,OR2A2,3.802736018054397,OR2B6,3.802736018054397,ZSCAN2,3.802736018054397,C17orf99,3.802736018054397,RETN,3.802736018054397
9990,OR10T2,PRAMEF8,3.802736018054397,PRAMEF25,3.802736018054397,AIM2,3.802736018054397,OR4C46,3.802736018054397,OR2V2,3.802736018054397
9991,OR10V1,KRT27,3.802736018054397,OSCAR,3.802736018054397,OR2T29,3.802736018054397,OR10G4,3.802736018054397,OR10G6,3.802736018054397
9992,OR10W1,IFNA7,2.9149978613184975,IL27RA,2.9149978613184975,IFNK,2.9149978613184975,IFNA8,2.9149978613184975,IFNA5,2.9149978613184975
9993,OR10X1,PRAMEF25,3.802736018054397,AIM2,3.802736018054397,OR4C46,3.802736018054397,OR2V2,3.802736018054397,OR2V1,3.802736018054397
9994,OR10Z1,OR5A1,3.802736018054397,TCEAL6,3.802736018054397,PRM3,3.802736018054397,SYNE4,3.802736018054397,PRR23B,3.802736018054397
