gene_name,complex_id
CATSPER1,CPX-9165
CATSPER2,CPX-9165
CATSPERB,CPX-9165
CATSPERZ,CPX-9165
IL1A,CPX-9166
IL1RAP,CPX-9166
MIER2,CPX-9167
HDAC2,CPX-9167
IL1A,CPX-9168
IL1R2,CPX-9168
IL1RAP,CPX-9168
IL1A,CPX-9169
IL1RAP,CPX-9169
IL1RAP,CPX-9173
AFG2A,CPX-9182
AFG2B,CPX-9182
CINP,CPX-9182
AIRIM,CPX-9182
IL13,CPX-9184
CHI3L1,CPX-9184
IL13RA2,CPX-9184
TMEM219,CPX-9184
TRAF3IP2,CPX-9201
IL17A,CPX-9201
IL17RC,CPX-9201
IL17RA,CPX-9201
TRAF3IP2,CPX-9202
IL17RC,CPX-9202
IL17RA,CPX-9202
IL17F,CPX-9202
TRAF3IP2,CPX-9204
IL17RA,CPX-9204
IL25,CPX-9204
IL17RB,CPX-9204
TRAF3IP2,CPX-9206
IL17RA,CPX-9206
IL17RB,CPX-9206
IL17B,CPX-9206
TRAF3IP2,CPX-9207
IL17RE,CPX-9207
IL17RA,CPX-9207
IL17C,CPX-9207
LTA,CPX-9221
TNFRSF1B,CPX-9221
LTA,CPX-9222
TNFRSF14,CPX-9222
TNFSF14,CPX-9223
TNFRSF14,CPX-9223
USP46,CPX-9281
WDR48,CPX-9281
WDR20,CPX-9281
IL17A,CPX-9301
IL17B,CPX-9302
IL17F,CPX-9303
IL17C,CPX-9305
IL25,CPX-9306
IL17A,CPX-9307
IL17F,CPX-9307
TNFSF14,CPX-9309
TNFRSF6B,CPX-9309
TNFSF14,CPX-9310
LTBR,CPX-9310
BTLA,CPX-9322
TNFRSF14,CPX-9322
BRCC3,CPX-9341
ABRAXAS2,CPX-9341
BABAM1,CPX-9341
BABAM2,CPX-9341
USP12,CPX-9361
WDR48,CPX-9361
WDR20,CPX-9361
USP12,CPX-9381
DMWD,CPX-9381
WDR48,CPX-9381
BRCC3,CPX-9421
ABRAXAS2,CPX-9421
BABAM1,CPX-9421
BABAM2,CPX-9421
USP1,CPX-9442
WDR48,CPX-9442
TRIM27,CPX-9461
USP7,CPX-9461
EIF4A3,CPX-9481
MAGOH,CPX-9481
ALYREF,CPX-9481
RBM8A,CPX-9481
SUN1,CPX-9521
IRAG2,CPX-9521
IRAG2,CPX-9541
SUN2,CPX-9541
FIGNL1,CPX-9561
FIRRM,CPX-9561
PHKG2,CPX-9581
PHKA2,CPX-9581
PHKB,CPX-9581
TIFA,CPX-9621
TRAF6,CPX-9621
TIFAB,CPX-9661
TIFA,CPX-9661
TRAF2,CPX-9741
TIFA,CPX-9741
IL11,CPX-9801
CXCL8,CPX-9841
ACKR1,CPX-9841
MSH4,CPX-9881
MSH5,CPX-9881
MLH1,CPX-9901
PMS2,CPX-9901
MLH1,CPX-9941
PMS1,CPX-9941
MLH1,CPX-9961
MLH3,CPX-9961
PEX14,CPX-10021
PEX13,CPX-10021
IL18RAP,CPX-10041
IL18R1,CPX-10041
IL18,CPX-10041
IL18BP,CPX-10101
IL18,CPX-10101
CD4,CPX-10161
MVP,CPX-10181
TEP1,CPX-10181
PARP4,CPX-10181
IRAK2,CPX-10281
IRAK1,CPX-10281
MYD88,CPX-10281
IRAK4,CPX-10281
ROGDI,CPX-10301
DMXL1,CPX-10301
WDR7,CPX-10301
DMXL2,CPX-10303
ROGDI,CPX-10303
WDR7,CPX-10303
LIMS1,CPX-10304
ILK,CPX-10304
PARVA,CPX-10304
IL22RA2,CPX-10309
IL22,CPX-10309
LIMS1,CPX-10312
ILK,CPX-10312
PARVB,CPX-10312
ILK,CPX-10313
LIMS2,CPX-10313
PARVA,CPX-10313
ILK,CPX-10314
LIMS2,CPX-10314
PARVB,CPX-10314
IL26,CPX-10317
AFG3L2,CPX-10318
SPG7,CPX-10319
AFG3L2,CPX-10319
IL33,CPX-10322
IL1RL1,CPX-10322
IL1RAP,CPX-10322
IL33,CPX-10324
PAFAH1B1,CPX-10326
PAFAH1B3,CPX-10326
PAFAH1B1,CPX-10328
PAFAH1B2,CPX-10328
PAFAH1B1,CPX-10329
PAFAH1B2,CPX-10329
PAFAH1B3,CPX-10329
TICAM2,CPX-10331
TICAM1,CPX-10331
CSF1R,CPX-10333
IL34,CPX-10333
IL1RL2,CPX-10338
IL1RAP,CPX-10338
IL1RL2,CPX-10340
IL1RAP,CPX-10340
IL1RL2,CPX-10341
IL1RAP,CPX-10341
IL1RL2,CPX-10343
SMAD3,CPX-10345
IL37,CPX-10345
IL37,CPX-10348
CDC7,CPX-11548
DBF4,CPX-11548
METTL3,CPX-21210
METTL14,CPX-21210
RIC1,CPX-25521
RGP1,CPX-25521
MRAS,CPX-25716
PPP1CA,CPX-25716
SHOC2,CPX-25716
CSF1R,CPX-25717
CSF1,CPX-25717
MRAS,CPX-25719
PPP1CB,CPX-25719
SHOC2,CPX-25719
MRAS,CPX-25720
PPP1CC,CPX-25720
SHOC2,CPX-25720
SCAP,CPX-25721
SREBF2,CPX-25721
TRAF5,CPX-8828
TRAF2,CPX-8828
BIRC2,CPX-8828
RIPK1,CPX-8828
TRADD,CPX-8828
IFNA6,CPX-6000
IFNAR1,CPX-6000
IFNAR2,CPX-6000
IFNA2,CPX-5995
IFNAR1,CPX-5995
IFNAR2,CPX-5995
IFNA1; IFNA13,CPX-5996
IFNAR1,CPX-5996
IFNAR2,CPX-5996
IFNA7,CPX-5997
IFNAR1,CPX-5997
IFNAR2,CPX-5997
IFNA4,CPX-5998
IFNAR1,CPX-5998
IFNAR2,CPX-5998
IFNA5,CPX-5999
IFNAR1,CPX-5999
IFNAR2,CPX-5999
IFNAR1,CPX-6001
IFNA8,CPX-6001
IFNAR2,CPX-6001
IFNA10,CPX-6002
IFNAR1,CPX-6002
IFNAR2,CPX-6002
IFNA14,CPX-6003
IFNAR1,CPX-6003
IFNAR2,CPX-6003
IFNA16,CPX-6004
IFNAR1,CPX-6004
IFNAR2,CPX-6004
IFNA17,CPX-6005
IFNAR1,CPX-6005
IFNAR2,CPX-6005
IFNA21,CPX-6006
IFNAR1,CPX-6006
IFNAR2,CPX-6006
IFNB1,CPX-6007
IFNAR1,CPX-6007
IFNAR2,CPX-6007
IFNAR1,CPX-6008
IFNAR2,CPX-6008
IFNE,CPX-6008
IFNAR1,CPX-6009
IFNAR2,CPX-6009
IFNK,CPX-6009
IFNW1,CPX-6010
IFNAR1,CPX-6010
IFNAR2,CPX-6010
IL10RB,CPX-6011
IFNL1,CPX-6011
IFNLR1,CPX-6011
IL10RB,CPX-6012
IFNLR1,CPX-6012
IFNL2,CPX-6012
IFNL4,CPX-6014
IL10RB,CPX-6014
IFNLR1,CPX-6014
IFNG,CPX-6015
IFNGR1,CPX-6015
IFNGR2,CPX-6015
IL2RA,CPX-646
IL2RB,CPX-646
IL2RG,CPX-646
IL2,CPX-646
IL3,CPX-9224
IL3RA,CPX-9224
CSF2RB,CPX-9224
IL4,CPX-8834
IL4R,CPX-8834
IL2RG,CPX-8834
IL4,CPX-624
IL4R,CPX-624
IL13RA1,CPX-624
IL6,CPX-623
IL6ST,CPX-623
IL6,CPX-8969
IL6,CPX-8967
IL2RG,CPX-9102
IL2RG,CPX-493
IL10,CPX-742
IL10RB,CPX-742
IL10RA,CPX-742
TRAF5,CPX-8932
TRAF2,CPX-8932
BIRC2,CPX-8932
RIPK1,CPX-8932
TRADD,CPX-8932
TRAF5,CPX-25723
TRAF2,CPX-25723
BIRC3,CPX-25723
RIPK1,CPX-25723
TRADD,CPX-25723
CXCL8,CPX-9601
CXCR1,CPX-9601
CXCL8,CPX-9821
CXCR2,CPX-9821
IL11,CPX-9781
IL6ST,CPX-9781
IL11,CPX-9721
IL6ST,CPX-9721
IL4R,CPX-844
IL13,CPX-844
IL13RA1,CPX-844
IL2RB,CPX-627
IL2RG,CPX-627
IL15,CPX-627
IL15RA,CPX-627
IL20RB,CPX-10221
IL20RA,CPX-10221
IL20RB,CPX-10241
IL20,CPX-10241
IL20RA,CPX-10241
TRAF2,CPX-8933
BIRC2,CPX-8933
IL20RB,CPX-10261
IL22RA1,CPX-10261
IL2RG,CPX-833
IL21,CPX-833
IL21R,CPX-833
IL10RB,CPX-10306
IL22RA1,CPX-10306
IL22,CPX-10306
IL24,CPX-10310
IL20RB,CPX-10310
IL20RA,CPX-10310
IL24,CPX-10311
IL20RB,CPX-10311
IL22RA1,CPX-10311
IL6ST,CPX-8836
EBI3,CPX-8836
IL27RA,CPX-8836
IL27,CPX-8836
IL10RB,CPX-10316
IL26,CPX-10316
IL20RA,CPX-10316
IL10RB,CPX-6013
IFNLR1,CPX-6013
IFNL3,CPX-6013
IL12A,CPX-10334
IL6ST,CPX-10334
EBI3,CPX-10334
IL12RB2,CPX-10334
IL12A,CPX-10335
EBI3,CPX-10335
IL27RA,CPX-10335
IL12RB2,CPX-10335
IL12A,CPX-10336
EBI3,CPX-10336
IL12RB2,CPX-10336
IL12A,CPX-10337
IL6ST,CPX-10337
EBI3,CPX-10337
TRAF5,CPX-25726
TRAF2,CPX-25726
BIRC3,CPX-25726
RIPK1,CPX-25726
TRADD,CPX-25726
TRAF2,CPX-25727
BIRC3,CPX-25727
MAP3K7,CPX-25729
TAB1,CPX-25729
TAB2,CPX-25729
MAP3K7,CPX-25730
TAB1,CPX-25730
TAB3,CPX-25730
SMARCA5,CPX-25738
CECR2,CPX-25738
IL12A,CPX-25744
EBI3,CPX-25744
SREBF1,CPX-25745
SCAP,CPX-25745
INSIG1,CPX-25747
SCAP,CPX-25747
SREBF2,CPX-25747
SCAP,CPX-25748
SREBF2,CPX-25748
INSIG2,CPX-25748
SREBF1,CPX-25749
SCAP,CPX-25749
INSIG2,CPX-25749
INSIG1,CPX-25750
SREBF1,CPX-25750
SCAP,CPX-25750
H2BC11,CPX-25754
H2AC11; H2AC13; H2AC15; H2AC16; H2AC17,CPX-25754
H4C1; H4C2; H4C3; H4C4; H4C5; H4C6; H4C8; H4C9; H4C11; H4C12; H4C13; H4C14; H4C15; H4C16,CPX-25754
H3C1; H3C2; H3C3; H3C4; H3C6; H3C7; H3C8; H3C10; H3C11; H3C12,CPX-25754
H4C1; H4C2; H4C3; H4C4; H4C5; H4C6; H4C8; H4C9; H4C11; H4C12; H4C13; H4C14; H4C15; H4C16,CPX-25755
H2BC4; H2BC6; H2BC7; H2BC8; H2BC10,CPX-25755
H3C1; H3C2; H3C3; H3C4; H3C6; H3C7; H3C8; H3C10; H3C11; H3C12,CPX-25755
H2AC6,CPX-25755
SEPTIN6,CPX-25758
SEPTIN2,CPX-25758
SEPTIN7,CPX-25758
SEPTIN9,CPX-25758
SEPTIN6,CPX-25761
SEPTIN2,CPX-25761
SEPTIN7,CPX-25761
SEPTIN3,CPX-25761
TRPC1,CPX-25762
TRPC4,CPX-25762
TRPC1,CPX-25765
TRPC5,CPX-25765
SEPTIN6,CPX-25766
SEPTIN2,CPX-25766
SEPTIN7,CPX-25766
PFDN6,CPX-25767
PFDN1,CPX-25767
VBP1,CPX-25767
PFDN5,CPX-25767
PDRG1,CPX-25767
PFDN2,CPX-25767
TAP1,CPX-25769
TAP2,CPX-25769
TRPC1,CPX-25775
TRPC4,CPX-25775
TRPC5,CPX-25775
TRPC5,CPX-25776
TRPC4,CPX-25778
SNAP29,CPX-25782
STX17,CPX-25782
VAMP8,CPX-25782
SNAP29,CPX-25783
VAMP7,CPX-25783
STX17,CPX-25783
YKT6,CPX-25786
SNAP29,CPX-25786
STX17,CPX-25786
TRMT10C,CPX-26028
TRNT1,CPX-26028
HSD17B10,CPX-26028
RFC4,CPX-26030
RFC2,CPX-26030
RFC5,CPX-26030
RFC3,CPX-26030
ATAD5,CPX-26030
DCTN6,CPX-26352
DCTN3,CPX-26352
CAPZB,CPX-26352
CAPZA1,CPX-26352
ACTB,CPX-26352
ACTR1A,CPX-26352
DCTN2,CPX-26352
DCTN1,CPX-26352
DCTN5,CPX-26352
ACTR10,CPX-26352
DCTN4,CPX-26352
HRAS,CPX-26353
PPP1CA,CPX-26353
SHOC2,CPX-26353
NRAS,CPX-26354
PPP1CA,CPX-26354
SHOC2,CPX-26354
KRAS,CPX-26355
PPP1CA,CPX-26355
SHOC2,CPX-26355
CHTF8,CPX-26356
RFC4,CPX-26356
RFC2,CPX-26356
RFC5,CPX-26356
RFC3,CPX-26356
CHTF18,CPX-26356
DSCC1,CPX-26356
DYNLL1,CPX-26357
DYNLT1,CPX-26357
DYNC2H1,CPX-26357
DYNC2LI1,CPX-26357
DYNC2I1,CPX-26357
DYNLT2B,CPX-26357
DYNC2I2,CPX-26357
DYNLRB1,CPX-26357
DYNLT1,CPX-26360
DYNC2H1,CPX-26360
DYNC2LI1,CPX-26360
DYNC2I1,CPX-26360
DYNLT2B,CPX-26360
DYNC2I2,CPX-26360
DYNLL2,CPX-26360
DYNLRB1,CPX-26360
DYNLT3,CPX-26361
DYNC2H1,CPX-26361
DYNC2LI1,CPX-26361
DYNC2I1,CPX-26361
DYNLT2B,CPX-26361
DYNC2I2,CPX-26361
DYNLL2,CPX-26361
DYNLRB1,CPX-26361
DYNLT3,CPX-26362
DYNLL1,CPX-26362
DYNC2H1,CPX-26362
DYNC2LI1,CPX-26362
DYNC2I1,CPX-26362
DYNLT2B,CPX-26362
DYNC2I2,CPX-26362
DYNLRB1,CPX-26362
DYNLL1,CPX-26363
DYNLT1,CPX-26363
DYNC2H1,CPX-26363
DYNC2LI1,CPX-26363
DYNLRB2,CPX-26363
DYNC2I1,CPX-26363
DYNLT2B,CPX-26363
DYNC2I2,CPX-26363
DYNLT1,CPX-26364
DYNC2H1,CPX-26364
DYNC2LI1,CPX-26364
DYNLRB2,CPX-26364
DYNC2I1,CPX-26364
DYNLT2B,CPX-26364
DYNC2I2,CPX-26364
DYNLL2,CPX-26364
DYNLT3,CPX-26365
DYNC2H1,CPX-26365
DYNC2LI1,CPX-26365
DYNLRB2,CPX-26365
DYNC2I1,CPX-26365
DYNLT2B,CPX-26365
DYNC2I2,CPX-26365
DYNLL2,CPX-26365
DYNLT3,CPX-26366
DYNLL1,CPX-26366
DYNC2H1,CPX-26366
DYNC2LI1,CPX-26366
DYNLRB2,CPX-26366
DYNC2I1,CPX-26366
DYNLT2B,CPX-26366
DYNC2I2,CPX-26366
DYNLL1,CPX-26367
DYNLT1,CPX-26367
DYNC1I2,CPX-26367
DYNC1H1,CPX-26367
DYNLRB1,CPX-26367
DYNC1LI1,CPX-26367
DYNC1I1,CPX-26369
DYNC1LI2,CPX-26369
DYNLL1,CPX-26369
DYNLT1,CPX-26369
DYNC1H1,CPX-26369
DYNLRB1,CPX-26369
DYNC1I1,CPX-26370
DYNLL1,CPX-26370
DYNLT1,CPX-26370
DYNC1H1,CPX-26370
DYNLRB1,CPX-26370
DYNC1LI1,CPX-26370
DYNC1I1,CPX-26371
DYNC1LI2,CPX-26371
DYNLL1,CPX-26371
DYNLT1,CPX-26371
DYNC1H1,CPX-26371
DYNLRB2,CPX-26371
DYNC1I1,CPX-26372
DYNLL1,CPX-26372
DYNLT1,CPX-26372
DYNC1H1,CPX-26372
DYNLRB2,CPX-26372
DYNC1LI1,CPX-26372
DYNC1LI2,CPX-26373
DYNLL1,CPX-26373
DYNLT1,CPX-26373
DYNC1I2,CPX-26373
DYNC1H1,CPX-26373
DYNLRB2,CPX-26373
DYNLL1,CPX-26374
DYNLT1,CPX-26374
DYNC1I2,CPX-26374
DYNC1H1,CPX-26374
DYNLRB2,CPX-26374
DYNC1LI1,CPX-26374
FBLL1,CPX-26377
NOP56,CPX-26377
SNU13,CPX-26377
NOP58,CPX-26377
DYNC1I1,CPX-26378
DYNC1LI2,CPX-26378
DYNLT1,CPX-26378
DYNC1H1,CPX-26378
DYNLL2,CPX-26378
DYNLRB1,CPX-26378
DYNC1I1,CPX-26379
DYNLT1,CPX-26379
DYNC1H1,CPX-26379
DYNLL2,CPX-26379
DYNLRB1,CPX-26379
DYNC1LI1,CPX-26379
DYNC1LI2,CPX-26380
DYNLT1,CPX-26380
DYNC1I2,CPX-26380
DYNC1H1,CPX-26380
DYNLL2,CPX-26380
DYNLRB1,CPX-26380
DYNLT1,CPX-26381
DYNC1I2,CPX-26381
DYNC1H1,CPX-26381
DYNLL2,CPX-26381
DYNLRB1,CPX-26381
DYNC1LI1,CPX-26381
DYNC1I1,CPX-26382
DYNC1LI2,CPX-26382
DYNLT3,CPX-26382
DYNC1H1,CPX-26382
DYNLL2,CPX-26382
DYNLRB1,CPX-26382
DYNC1I1,CPX-26383
DYNLT3,CPX-26383
DYNC1H1,CPX-26383
DYNLL2,CPX-26383
DYNLRB1,CPX-26383
DYNC1LI1,CPX-26383
DYNC1LI2,CPX-26384
DYNLT3,CPX-26384
DYNC1I2,CPX-26384
DYNC1H1,CPX-26384
DYNLL2,CPX-26384
DYNLRB1,CPX-26384
DYNLT3,CPX-26385
DYNC1I2,CPX-26385
DYNC1H1,CPX-26385
DYNLL2,CPX-26385
DYNLRB1,CPX-26385
DYNC1LI1,CPX-26385
ATRX,CPX-26388
DAXX,CPX-26388
IZUMO1R,CPX-26389
IZUMO1,CPX-26389
INTS11,CPX-6441
INTS3,CPX-6441
INTS5,CPX-6441
INTS8,CPX-6441
INTS1,CPX-6441
INTS12,CPX-6441
INTS4,CPX-6441
INTS15,CPX-6441
INTS14,CPX-6441
INTS2,CPX-6441
INTS9,CPX-6441
INTS7,CPX-6441
INTS13,CPX-6441
INTS10,CPX-6441
INTS6,CPX-6441
PPP2R1A,CPX-26393
PPP2CA,CPX-26393
INTS11,CPX-26393
INTS3,CPX-26393
INTS5,CPX-26393
INTS8,CPX-26393
INTS1,CPX-26393
INTS12,CPX-26393
INTS4,CPX-26393
INTS15,CPX-26393
INTS14,CPX-26393
INTS2,CPX-26393
INTS9,CPX-26393
INTS7,CPX-26393
INTS13,CPX-26393
INTS10,CPX-26393
INTS6,CPX-26393
SNAP25,CPX-26395
VAMP2,CPX-26395
STX1A,CPX-26395
VAC14,CPX-26396
FIG4,CPX-26396
PIKFYVE,CPX-26396
SNAP25,CPX-26397
STX1B,CPX-26397
VAMP2,CPX-26397
VAMP1,CPX-26398
SNAP25,CPX-26398
STX1A,CPX-26398
VAMP1,CPX-26399
SNAP25,CPX-26399
STX1B,CPX-26399
VAMP7,CPX-26400
STX17,CPX-26400
SNAP47,CPX-26400
STX17,CPX-26401
SNAP47,CPX-26401
VAMP8,CPX-26401
GABRA1,CPX-26402
GABRG2,CPX-26402
GABRA2,CPX-26402
GABRB2,CPX-26402
GABRA1,CPX-26403
GABRB1,CPX-26403
GABRG2,CPX-26403
GABRA2,CPX-26403
GABRB2,CPX-26403
GABRA1,CPX-26404
GABRG2,CPX-26404
GABRB3,CPX-26404
GABRA2,CPX-26404
GABRB2,CPX-26404
GABRA1,CPX-26405
GABRG2,CPX-26405
GABRA3,CPX-26405
GABRB2,CPX-26405
GABRA1,CPX-26407
GABRG2,CPX-26407
GABRB3,CPX-26407
GABRB2,CPX-26407
GABRA1,CPX-26408
GABRG2,CPX-26408
GABRB3,CPX-26408
GABRA2,CPX-26408
GABRA1,CPX-26409
GABRB1,CPX-26409
GABRG2,CPX-26409
GABRB2,CPX-26409
LSM8,CPX-26415
LSM3,CPX-26415
LSM6,CPX-26415
SART3,CPX-26415
LSM7,CPX-26415
LSM2,CPX-26415
LSM5,CPX-26415
LSM4,CPX-26415
TUBG1,CPX-26416
ACTB,CPX-26416
MZT1,CPX-26416
MZT2B,CPX-26416
MZT2A,CPX-26416
TUBGCP3,CPX-26416
TUBGCP6,CPX-26416
TUBGCP5,CPX-26416
TUBGCP2,CPX-26416
TUBGCP4,CPX-26416
PRPF4,CPX-26417
PRPF3,CPX-26417
SNRPB,CPX-26417
SNU13,CPX-26417
SNRPE,CPX-26417
SNRPF,CPX-26417
SNRPG,CPX-26417
SNRPD1,CPX-26417
SNRPD2,CPX-26417
SNRPD3,CPX-26417
PRPF4,CPX-26418
PRPF3,CPX-26418
LSM8,CPX-26418
SNRPB,CPX-26418
SNU13,CPX-26418
SNRPE,CPX-26418
SNRPF,CPX-26418
SNRPG,CPX-26418
LSM3,CPX-26418
LSM6,CPX-26418
SNRPD1,CPX-26418
SNRPD2,CPX-26418
SNRPD3,CPX-26418
SART3,CPX-26418
PRPF31,CPX-26418
LSM7,CPX-26418
LSM2,CPX-26418
LSM5,CPX-26418
LSM4,CPX-26418
SNRNP200,CPX-26421
PRPF6,CPX-26421
CD2BP2,CPX-26421
SNRPB,CPX-26421
SNRPE,CPX-26421
SNRPF,CPX-26421
SNRPG,CPX-26421
SNRPD1,CPX-26421
SNRPD2,CPX-26421
SNRPD3,CPX-26421
EFTUD2,CPX-26421
PRPF8,CPX-26421
SNRNP40,CPX-26421
DDX23,CPX-26421
NOP56,CPX-26423
FBL,CPX-26423
SNU13,CPX-26423
NOP58,CPX-26423
PRPF4,CPX-2391
SART1,CPX-2391
PRPF3,CPX-2391
SNRNP200,CPX-2391
PRPF6,CPX-2391
LSM8,CPX-2391
SNRPB,CPX-2391
SNU13,CPX-2391
SNRPE,CPX-2391
SNRPF,CPX-2391
SNRPG,CPX-2391
LSM3,CPX-2391
LSM6,CPX-2391
SNRPD1,CPX-2391
SNRPD2,CPX-2391
SNRPD3,CPX-2391
TXNL4A,CPX-2391
EFTUD2,CPX-2391
USP39,CPX-2391
PRPF8,CPX-2391
SNRNP27,CPX-2391
PRPF31,CPX-2391
SNRNP40,CPX-2391
RBM42,CPX-2391
DDX23,CPX-2391
LSM7,CPX-2391
LSM2,CPX-2391
LSM5,CPX-2391
LSM4,CPX-2391
PRPF4,CPX-26429
SART1,CPX-26429
PRPF3,CPX-26429
SF3B1,CPX-26429
SNRNP200,CPX-26429
PRPF6,CPX-26429
LSM8,CPX-26429
SNRPB2,CPX-26429
SNRNP70,CPX-26429
SNRPA,CPX-26429
SNRPC,CPX-26429
SNRPA1,CPX-26429
SNRPB,CPX-26429
SNU13,CPX-26429
SNRPE,CPX-26429
SNRPF,CPX-26429
SNRPG,CPX-26429
LSM3,CPX-26429
LSM6,CPX-26429
SNRPD1,CPX-26429
SNRPD2,CPX-26429
SNRPD3,CPX-26429
TXNL4A,CPX-26429
SF3A3,CPX-26429
SF3B2,CPX-26429
EFTUD2,CPX-26429
SF3B3,CPX-26429
SF3B4,CPX-26429
SF3A2,CPX-26429
SF3A1,CPX-26429
USP39,CPX-26429
PRPF8,CPX-26429
PHF5A,CPX-26429
SNRNP27,CPX-26429
PRPF31,CPX-26429
SNRNP40,CPX-26429
RBM42,CPX-26429
DDX23,CPX-26429
SF3B5,CPX-26429
LSM7,CPX-26429
LSM2,CPX-26429
SF3B6,CPX-26429
LSM5,CPX-26429
LSM4,CPX-26429
PRPF4,CPX-26435
SART1,CPX-26435
PRPF3,CPX-26435
SF3B1,CPX-26435
SNRNP200,CPX-26435
PRPF6,CPX-26435
LSM8,CPX-26435
SNRPB2,CPX-26435
SNRPA1,CPX-26435
SNRPB,CPX-26435
SNU13,CPX-26435
SNRPE,CPX-26435
SNRPF,CPX-26435
SNRPG,CPX-26435
LSM3,CPX-26435
LSM6,CPX-26435
SNRPD1,CPX-26435
SNRPD2,CPX-26435
SNRPD3,CPX-26435
TXNL4A,CPX-26435
SF3A3,CPX-26435
SF3B2,CPX-26435
EFTUD2,CPX-26435
SF3B3,CPX-26435
SF3B4,CPX-26435
SF3A2,CPX-26435
SF3A1,CPX-26435
USP39,CPX-26435
PRPF8,CPX-26435
SNRNP27,CPX-26435
PRPF31,CPX-26435
SNRNP40,CPX-26435
RBM42,CPX-26435
DDX23,CPX-26435
SF3B5,CPX-26435
LSM7,CPX-26435
LSM2,CPX-26435
SF3B6,CPX-26435
LSM5,CPX-26435
LSM4,CPX-26435
PLRG1,CPX-26441
AQR,CPX-26441
KIN,CPX-26441
SF3B1,CPX-26441
SNRNP200,CPX-26441
SNRPB2,CPX-26441
SNRPA1,CPX-26441
SNRPB,CPX-26441
BUD31,CPX-26441
SNRPE,CPX-26441
SNRPF,CPX-26441
SNRPG,CPX-26441
SNRPD1,CPX-26441
SNRPD2,CPX-26441
SNRPD3,CPX-26441
SF3A3,CPX-26441
PPIL2,CPX-26441
SF3B2,CPX-26441
SNW1,CPX-26441
EFTUD2,CPX-26441
SF3B3,CPX-26441
SF3B4,CPX-26441
SF3A2,CPX-26441
SF3A1,CPX-26441
PRPF8,CPX-26441
PHF5A,CPX-26441
SRRM1,CPX-26441
SNIP1,CPX-26441
SNRNP40,CPX-26441
CDC5L,CPX-26441
BUD13,CPX-26441
SF3B5,CPX-26441
CRNKL1,CPX-26441
XAB2,CPX-26441
RBM22,CPX-26441
CWC15,CPX-26441
PPIE,CPX-26441
RBMX2,CPX-26441
SF3B6,CPX-26441
SNIP1,CPX-26447
BUD13,CPX-26447
RBMX2,CPX-26447
RNF113A,CPX-26448
PLRG1,CPX-26448
AQR,CPX-26448
SF3B1,CPX-26448
SNRNP200,CPX-26448
SNRPB2,CPX-26448
SNRPA1,CPX-26448
SNRPB,CPX-26448
BUD31,CPX-26448
SNRPE,CPX-26448
SNRPF,CPX-26448
SNRPG,CPX-26448
SNRPD1,CPX-26448
SNRPD2,CPX-26448
SNRPD3,CPX-26448
SF3A3,CPX-26448
PPIL2,CPX-26448
SF3B2,CPX-26448
SNW1,CPX-26448
EFTUD2,CPX-26448
SF3B3,CPX-26448
SF3B4,CPX-26448
SF3A2,CPX-26448
SF3A1,CPX-26448
PRPF8,CPX-26448
CWC27,CPX-26448
PHF5A,CPX-26448
SRRM1,CPX-26448
SNIP1,CPX-26448
SNRNP40,CPX-26448
CDC5L,CPX-26448
BUD13,CPX-26448
SF3B5,CPX-26448
CRNKL1,CPX-26448
CWC22,CPX-26448
XAB2,CPX-26448
RBM22,CPX-26448
CWC15,CPX-26448
PPIE,CPX-26448
SRRM2,CPX-26448
RBMX2,CPX-26448
SF3B6,CPX-26448
SLC9A1,CPX-26449
CHP1,CPX-26449
RNF113A,CPX-26450
PLRG1,CPX-26450
DHX16,CPX-26450
AQR,CPX-26450
SF3B1,CPX-26450
SNRNP200,CPX-26450
SNRPB2,CPX-26450
SNRPA1,CPX-26450
SNRPB,CPX-26450
BUD31,CPX-26450
SNRPE,CPX-26450
SNRPF,CPX-26450
SNRPG,CPX-26450
SNRPD1,CPX-26450
SNRPD2,CPX-26450
SNRPD3,CPX-26450
SF3A3,CPX-26450
PPIL2,CPX-26450
SF3B2,CPX-26450
SNW1,CPX-26450
EFTUD2,CPX-26450
SF3B3,CPX-26450
SF3B4,CPX-26450
SF3A2,CPX-26450
SF3A1,CPX-26450
PRPF8,CPX-26450
PHF5A,CPX-26450
PPIL4,CPX-26450
SNRNP40,CPX-26450
CDC5L,CPX-26450
SF3B5,CPX-26450
CRNKL1,CPX-26450
CWC22,CPX-26450
XAB2,CPX-26450
RBM22,CPX-26450
CWC15,CPX-26450
PPIE,CPX-26450
SRRM2,CPX-26450
PPIL1,CPX-26450
RNF113A,CPX-26451
PLRG1,CPX-26451
DHX16,CPX-26451
AQR,CPX-26451
CDC40,CPX-26451
SF3B1,CPX-26451
SNRNP200,CPX-26451
BCAS2,CPX-26451
SNRPB2,CPX-26451
SNRPA1,CPX-26451
SNRPB,CPX-26451
BUD31,CPX-26451
SNRPE,CPX-26451
SNRPF,CPX-26451
SNRPG,CPX-26451
SNRPD1,CPX-26451
SNRPD2,CPX-26451
SNRPD3,CPX-26451
SF3A3,CPX-26451
PPIL2,CPX-26451
SF3B2,CPX-26451
SNW1,CPX-26451
EFTUD2,CPX-26451
SF3B3,CPX-26451
SF3B4,CPX-26451
SF3A2,CPX-26451
SF3A1,CPX-26451
PRPF8,CPX-26451
PHF5A,CPX-26451
PPIL4,CPX-26451
SNRNP40,CPX-26451
