,Gene,Top_1,Score_1,Top_2,Score_2,Top_3,Score_3,Top_4,Score_4,Top_5,Score_5
10617,PCDHB13,PCDHB5,7.354544217712225,PCDHB11,7.233754208146438,PCDHB7,6.803911322245994,OR52I1,6.551312108807017,WIZ,6.401767229779928
10618,PCDHB14,FAM219B,6.239238431831602,DDIAS,6.049881309664061,PCDHB5,6.024344593842692,FAM131B,5.990567197215548,PCDHB4,5.737941550592245
10619,PCDHB15,PCDHB5,7.913743780523548,PCDHB7,7.738330914772313,SKIDA1,6.420369554506763,PCDHB16,6.261233649655448,PCDHB6,6.239164129381346
10620,PCDHB16,ECM2,6.935939906771967,ZBTB14,6.628539570992482,NACC1,6.445661341007275,PCDHB15,6.261233649655448,ZBTB37,6.122963175722807
10621,PCDHB2,DUSP28,7.054143799548762,PCDHB5,6.5396503383709135,ZBTB3,6.438808007131202,C2orf49,6.152232866605408,URB2,6.135072219898159
10622,PCDHB3,CHAMP1,7.226248022358992,ZBTB14,5.870185403184525,PRRG3,5.578714605684041,PCDHB6,5.462820253092945,PCDHB7,5.447400251871781
10623,PCDHB4,POMGNT1,7.075608913527759,FBXO48,6.979381960462881,CCDC127,6.3539980004148,PCDHB6,6.107890304178316,PCDHB14,5.737941550592245
10624,PCDHB5,PCDHB15,7.913743780523548,PCDHB13,7.354544217712225,PRRG3,7.127772169443919,MAB21L3,7.124100866129272,PCDHB7,6.855107511493406
10625,PCDHB6,CHAMP1,8.31421477518558,PCDHB7,6.623603678352808,PCDHB12,6.482457481981937,PRRG3,6.430241339786111,PCDHB15,6.239164129381346
10626,PCDHB7,PCDHB15,7.738330914772313,PCDHB5,6.855107511493406,PCDHB13,6.803911322245994,PCDHB6,6.623603678352808,PCDHB10,5.992371570741454
10627,PCDHB8,C12orf50,5.613348376101447,C1orf146,5.204922158563731,FAM186B,5.1119531141485055,FBXO48,4.907961796419819,SPATA16,4.878532132715755
10628,PCDHGA1,PCDHGA2,9.017788841490567,PCDHGA10,7.581357087534008,PCDHGA6,7.273582310060785,PCDHGA7,6.728117019962921,PCDHGB4,6.621033678149281
10629,PCDHGA10,PCDHGA2,8.12599877086657,PCDHGA6,7.910085693801065,PCDHGA9,7.621956396275438,PCDHGB6,7.583332008291813,PCDHGA1,7.581357087534008
10630,PCDHGA11,PCDHGA9,9.69047058789547,PCDHGA8,9.371790562658076,PCDHGA2,8.189243339358814,PCDHGA5,8.089013331421247,PCDHGB6,7.422477022019338
10631,PCDHGA12,PCDHGA8,8.485798799360401,PCDHGA9,8.026625429663511,PCDHGA7,7.77285371643357,WIZ,7.317040893736303,PCDHGB2,7.2416542210995
10632,PCDHGA2,PCDHGA1,9.017788841490567,PCDHGA11,8.189243339358814,PCDHGA10,8.12599877086657,PCDHGA9,7.269183266496015,PCDHGA5,7.212133724960576
10633,PCDHGA3,PCDHGA9,9.549803678597637,PCDHGA7,7.156959924275321,PCDHGA5,6.5960167780101795,PCDHGA8,6.304750088277078,PCDHGA11,6.174536744631691
10634,PCDHGA4,PCDHGB3,6.969002779741151,PCDHGB1,6.334708629007992,PCDHGA11,6.171085282716749,PCDHGA12,6.016686910689867,PCDHGA6,5.872075532403859
10635,PCDHGA5,PCDHGA11,8.089013331421247,PCDHGA9,7.945949986758223,PCDHGA2,7.212133724960576,PCDHGA10,7.211078698410825,PCDHGB6,6.738559428158196
10636,PCDHGA6,PCDHGA8,8.052127071883545,PCDHGA10,7.910085693801065,PCDHGA9,7.442180356913049,PCDHGA1,7.273582310060785,PCDHGB2,7.1705646846159
10637,PCDHGA7,PCDHGA12,7.77285371643357,PCDHGA10,7.4143070743047295,PCDHGA3,7.156959924275321,NACC1,6.798526099573835,PCDHGA1,6.728117019962921
10638,PCDHGA8,PCDHGA9,9.490010572020335,PCDHGA11,9.371790562658076,PCDHGA12,8.485798799360401,PCDHGB6,8.27229042265239,PCDHGA6,8.052127071883545
10639,PCDHGA9,PCDHGA11,9.69047058789547,PCDHGA3,9.549803678597637,PCDHGA8,9.490010572020335,PCDHGB6,8.833407133755864,PCDHGA12,8.026625429663511
10640,PCDHGB1,PCDHGB4,7.321266372462736,PCDHGA8,6.342269859757144,PCDHGA4,6.334708629007992,PCDHGA9,6.255746519571723,PCDHGA7,6.057682939061779
10641,PCDHGB2,PCDHGB7,7.480270412861931,PCDHGA12,7.2416542210995,PCDHGB6,7.224534688889974,PCDHGA6,7.1705646846159,PCDHGB5,6.425118583235478
10642,PCDHGB3,PCDHGA4,6.969002779741151,PCDHGA7,6.268249390912687,PCDHGA12,6.045516039940315,PCDHGB4,5.71826934735783,PCDHGA8,5.717313500715701
10643,PCDHGB4,PCDHGB1,7.321266372462736,PCDHGA2,7.1339786923050035,PCDHGA1,6.621033678149281,PCDHGA7,6.558497006530114,PCDHGA11,6.278702956565134
10644,PCDHGB5,PCDHGA10,7.236778700446099,PCDHGA6,6.735430300943021,PCDHGB2,6.425118583235478,ZBP1,6.2466591577116235,PCDHGB4,6.246471955353552
10645,PCDHGB6,PCDHGA9,8.833407133755864,PCDHGA8,8.27229042265239,PCDHGA10,7.583332008291813,PCDHGA11,7.422477022019338,PCDHGB2,7.224534688889974
10646,PCDHGB7,PCDHGA8,7.679278682556834,PCDHGB2,7.480270412861931,PCDHGA6,6.555477969238349,PCDHGB6,6.540914634751694,PCDHGA10,6.49806749554558
10647,PCDHGC3,SLC22A17,5.70848331777191,PCDH8,5.269172163651914,SYNPO,4.677058497732838,TMEM9B,4.640378780522218,JAKMIP1,4.551815534439967
10648,PCDHGC4,NRTN,8.419513126103432,TRIM21,6.680405270119196,TMCO2,6.364096885270089,CCNJ,6.1447158163050375,LDLRAP1,6.05378183980078
10649,PCDHGC5,NACC1,4.482425528944729,FAAP100,4.304869379480353,SPRYD4,4.267606286350319,CCDC127,4.21184159844452,PCDHAC2,4.052501585825824
10650,PCED1A,TMEM216,7.676510322538067,MFSD3,7.176848634409881,C5orf24,7.1449504734067295,RPUSD3,7.0524410039366225,PRR14,6.99590099945902
10651,PCED1B,MAGI3,5.743922486943241,BMPR1B,4.988194649003965,PHC3,4.794733563103974,PSMG4,4.649869125859545,SCML4,4.610730535359405
10652,PCF11,INTS6,8.214941032954673,RAB21,8.106514278840708,TARDBP,8.061068970078502,YME1L1,7.874841261435332,ZNF330,7.833379514860857
10653,PCGF1,YAF2,8.231715743926943,BCOR,8.168714971513428,KDM2B,7.786171687904774,TUSC2,7.655845685994333,SKP1,7.205027267006294
10654,PCGF2,RNF2,8.3891636434235,FOXP4,7.408624311909708,RAB43,7.3808388036459,POFUT2,7.153592130405653,MOB2,7.050901235305939
10655,PCGF3,GAK,7.763282326364358,RAD54L2,7.604385388126541,RABIF,7.575319012950475,NOTCH1,7.573190196246602,ELL,7.494996154729752
10656,PCGF5,AUTS2,8.675584822294892,RYBP,8.054168112579763,BBX,7.459770911203312,ZNF451,7.35803138461986,TAB2,7.312201978462323
10657,PCGF6,MGA,9.829644426051562,ASB7,8.334168787352287,L3MBTL2,8.215575050168109,FANCA,7.941188247687135,TEFM,7.918021535467508
10658,PCID2,DKC1,10.513629230852697,SNRNP40,10.357949266788246,RPIA,10.145126191394146,RUVBL1,10.084626193553266,NAE1,10.052852667557719
10659,PCIF1,TMEM222,8.340928396328634,TMEM11,8.227207608721537,NGDN,7.882497619976396,GPN2,7.876339106072813,IFT52,7.816588980087847
10660,PCK1,SHROOM3,5.8028419853977145,HMGCS2,5.309324531417695,ALDOB,5.138551756337737,SLC3A1,4.762391243729916,MLXIPL,4.756998250562279
10661,PCK2,FUCA2,9.15978566369956,CNPPD1,9.067545370583346,DNASE2,8.624361638706745,YIF1A,7.992584100605922,MED8,7.969809047648113
10662,PCLO,PCDH11X,7.393578466966467,TBC1D32,7.351378047061397,FER,6.89570820403287,AHI1,6.764519586894189,TMTC1,6.488423118901298
10663,PCM1,PCM1,11.007167358835995,PCM1,11.007167358835995,ZC3H13,10.55375923649622,PNISR,10.090433808848655,TAX1BP1,9.726913865610646
10664,PCMT1,ATP6V0B,10.482109293890908,UBE2N,10.406855447607189,PSMD8,10.280767590779442,UBE2V2,10.264131249205779,EMC3,10.248353782291026
10665,PCMTD1,IGF1R,9.046187973492879,UBR5,8.671995162087198,MYO9A,8.563676258863705,ATRX,8.520883496777484,UBXN4,8.511021665623879
10666,PCMTD2,RNF146,6.92413194772969,HDHD2,6.721426093468014,DPF2,6.7051494255123405,CREB1,6.5228309084272755,MBTPS1,6.4803730059894695
10667,PCNA,PSMC3,11.305540241721324,FARSA,11.225013568677468,MCM6,11.159906896854773,NOP56,11.129987877348674,RFC2,11.072088130902682
10668,PCNP,CSDE1,10.213635230879031,TMEM230,9.615677445371382,MORF4L1,9.458098048888697,PDAP1,9.437782638131551,CLNS1A,9.415874393283655
10669,PCNT,C2CD3,8.154931444030955,NFATC3,6.7435890908681815,PKNOX1,6.70698901346786,CEP250,6.603970226456173,HAUS6,6.542267036063383
10670,PCOLCE,COL3A1,9.967683480199756,LUM,9.819582042541244,DCN,9.473488681799559,EFEMP2,9.416092010587448,CD248,9.169270083637251
10671,PCOLCE2,FN1,7.460811421400587,TIMP2,7.248872645224914,GPNMB,6.777191367262306,CD58,6.76659801061255,TMEM9B,6.520191346909568
10672,PCP2,PCP2,10.569410657501832,PCP2,10.569410657501832,MAS1,6.117476045639082,MAS1,5.851909357941253,ZFP41,5.477036457902928
10673,PCP4,SNCG,8.246813575409261,CDH6,7.445187312412041,NSG1,6.574936081866953,PENK,6.522779555124474,C11orf96,6.253325289229625
10674,PCP4L1,EFNA4,7.98056378581526,TMEM42,6.881460365440054,TSLP,5.57298313216795,ZNF324,5.472243587172546,FLYWCH2,5.404566915146325
10675,PCSK1,PTPRN,3.6209058863578667,LNX2,3.3682956910338953,COL6A3,2.9600933709436084,TPH1,2.8849145503158846,PKD1,2.848380459428376
10676,PCSK1N,BEX1,8.965730530500752,CALY,8.46070478678664,DKK3,7.7682728430381625,NSG1,7.735356811620497,ZNF483,7.510212341127781
10677,PCSK2,TSPAN5,6.926312464924983,SLIT3,6.823085229811497,CNKSR2,6.81495298885933,LDB2,6.497935255668753,MTA3,5.675005116883543
10678,PCSK4,POLM,5.6897958492417775,LLGL1,5.6659041508896175,CLCN2,5.536260580657431,QPCTL,5.425613485972696,CDNF,5.195479484515118
10679,PCSK5,SLC24A3,6.345689532468298,AGL,5.494148698919927,BCAS3,5.365322652740071,PRKD1,5.331593125378857,REV3L,4.898002025727238
10680,PCSK6,PIP4K2A,6.1068289437879315,ABCB11,5.7916874711728825,SH3D19,5.667880780391907,LDB3,5.653293951257009,ABLIM3,5.132198779671247
10681,PCSK7,MPHOSPH8,7.326858054981517,ZNF207,7.207503588084031,ATM,7.054319596011445,DDX46,6.896593736954145,TBC1D10C,6.650312010113448
10682,PCSK9,AGMAT,6.85852955022183,MVK,6.76574759846681,GPAM,6.636205566090127,NSDHL,6.451154639970713,MYBBP1A,6.292619509424791
10683,PCTP,RNF20,6.212328684493076,RILP,5.841547421075945,FES,5.639113397218153,SUGP1,5.551328201481079,CPSF3,5.510351310036739
10684,PCYOX1,EI24,7.600230736200744,MAGT1,7.118210264491289,CTSF,6.842028656480758,AKAP1,6.617896200562034,UFL1,6.552130241852193
10685,PCYOX1L,TRMU,6.276198935341946,ATG9A,6.188489341467141,ENTPD6,5.6792028130202,LTV1,5.437282658438837,BCDIN3D,5.334382506235166
10686,PCYT1A,NPLOC4,9.012632311098908,SUPT6H,8.884508167515484,ERCC5,8.324506849259171,SEC24C,8.288190907576194,NADSYN1,8.117910889049524
10687,PCYT1B,MOSPD2,7.264539542488433,PLCD3,6.749646505753005,REXO4,6.441600030169242,DLAT,6.005847822956228,LPIN3,5.888050290687721
10688,PCYT2,GPN1,10.495179619066036,PMM1,10.26728429569493,DOHH,10.208336115722005,TSR3,10.107418246830784,GSS,9.95998773026676
10689,PDAP1,ZCRB1,9.778585463867973,SYNCRIP,9.681630313419564,HNRNPR,9.496407015219583,THOC7,9.475383803858984,PCNP,9.437782638131551
10690,PDC,PDE6A,5.209577293169161,USHBP1,4.862112149906545,PPEF2,4.5954509138657995,ZMYND19,4.5225664008062285,TULP1,4.315022815447458
10691,PDCD1,CD5,7.55285566551076,SIT1,7.415557568204852,SIT1,7.262214222727719,IL21,7.068838960513105,CTLA4,6.575233621589815
10692,PDCD10,TMEM50A,10.629466651406323,SH3GLB1,10.141467055395768,MRPS18C,10.117498251327284,UBE2L3,10.05780705216155,GHITM,10.012168083801033
10693,PDCD11,POLR1B,10.45512303362992,CSE1L,10.408534237729429,CRNKL1,10.116750751471416,TSR1,10.012067474756504,WDR3,9.987822852553736
10694,PDCD1LG2,DEDD,7.679295212541438,MIXL1,7.608729015596332,FBXO48,7.3139793170476075,CD274,7.22261754059782,SP2,6.904630602936784
10695,PDCD2,MAF1,9.800911013874533,GTPBP4,9.736751565190502,CLPP,9.689880810938947,BOP1,9.66349245728559,IMP4,9.645774956227736
10696,PDCD2L,ZGPAT,7.806365585250763,GCDH,7.719320817334966,MRPL12,7.578616167515632,TIMM9,7.523986020137655,LTV1,7.368609226072442
10697,PDCD4,STAG2,8.209580186194888,NAP1L4,8.158660014698167,CDC42SE2,8.15234850951852,IK,7.981048527896192,SERINC3,7.7741317740547755
10698,PDCD5,RWDD1,10.106158650630027,VDAC2,9.895649738028213,SAP18,9.849058791525001,CWC15,9.84513511559685,MRPL4,9.80687951446916
10699,PDCD6,SNRPC,8.958603487723767,NAA20,8.946764138185888,TRAPPC3,8.944272454696055,PSMB5,8.933888197232893,EBNA1BP2,8.889321504267482
10700,PDCD6IP,CAPZA1,9.401267276675618,PICALM,9.3854531249175,ETNK1,9.001121834082188,SNX2,8.98704282470456,HADHA,8.9737760037432
10701,PDCD7,DEXI,8.168989059965298,MRPS26,7.658415686197861,ARMC10,7.589560508616965,RNF187,7.339286623872227,RPL7L1,7.325579956120082
10702,PDCL,MED19,8.0168492179551,MED7,7.9245789790859495,TOPORS,7.469850915699811,HENMT1,7.424259916802535,APIP,7.273622545725769
10703,PDCL2,TPTE,5.969190764517804,SLC25A41,5.712126637858782,OTUD6A,5.66707768638782,FBXO48,5.6170849233662,GPR179,5.570760696937992
10704,PDCL3,COPS5,9.943931462329926,RPF1,9.899807105226435,MAGOH,9.894474743949857,RPF1,9.871537102987634,GPN3,9.74960388690896
10705,PDE10A,CACNB2,8.207960495145134,CACNA1C,7.936912056550068,CHSY3,7.811890307396864,KIF5C,7.738463700638996,HIVEP2,7.413206812206345
10706,PDE12,PSME3,8.11440835520736,PNO1,7.955075235614173,NRAS,7.9473492505197765,HCFC1,7.916739014929892,PYROXD1,7.896817639106262
10707,PDE1A,PDE1C,7.293353778525038,MAGI2,6.339488156750575,CADPS2,6.033087471049605,NLK,5.7995369772439735,EDIL3,5.664507903832741
10708,PDE1B,KCNH4,6.007649138783578,EML1,5.662586009614737,CDC40,5.500217480276553,ARHGEF17,5.454631242079041,OTOF,5.134422382472647
10709,PDE1C,RALGAPA1,7.685479164521533,PLCL2,7.434980438861094,PDE1A,7.293353778525038,STK39,7.090867073345237,PRKG1,6.972126773213179
10710,PDE2A,NISCH,6.5457726336612865,DNM1,5.899790445523756,ARMC2,5.791080883729094,RAP1GAP,5.688770278825346,MCOLN1,5.260190013071968
10711,PDE3A,CACNB2,6.342575581991845,CACNA1C,6.224625507391136,SAMD4A,6.080395905305854,KIAA1958,5.933917944669681,NEXN,5.552062198382404
10712,PDE3B,PACS1,8.952390377897153,SSH2,8.125219022671347,EHBP1,7.981379045107799,ARHGEF7,7.892117245063576,PKN2,7.820034188609324
10713,PDE4A,KCTD20,6.9434744188447,MARK4,6.765142182664216,SEMA6B,6.73034021696245,CLCN7,6.566190314359446,CSNK1D,6.254730810851761
10714,PDE4B,KCNMA1,8.416273581339231,TCF4,7.850976725918422,TCF4,7.829560057555693,MAP4K4,7.372057577087364,KMT2C,7.3408600157675625
10715,PDE4C,ZDHHC8,6.196433444053,TSPAN17,5.464478376639338,NUMBL,5.334489395424626,SLC25A23,5.31273970245145,PCYT2,5.083716742353461
10716,PDE4D,SMYD3,9.316955621579915,RABGAP1L,9.140053092249243,RABGAP1L,9.140053092249243,LRBA,8.94213768910011,WWOX,8.72617133042189
10717,PDE4DIP,GTF2I,6.548175598274035,SPTAN1,6.0018562864651495,FILIP1L,5.985780788309125,CPEB4,5.985034445108206,MKLN1,5.770047612764343
10718,PDE5A,CACNB2,6.546027030197434,MAX,6.406437928794128,UBR3,5.720476652055038,PTEN,5.431192559341794,CC2D2A,5.379682172403591
10719,PDE6A,IMPG2,6.216486691335821,CRX,6.059616534858074,SAG,5.741262545624168,CEL,5.5885499749406335,AIPL1,5.509264216824809
10720,PDE6B,PDE6G,5.842817036952862,PDE6A,5.302013617241418,OGFOD3,5.269935105486697,NRL,4.945732162692423,TMCO6,4.5629569355962305
10721,PDE6C,GUCA1B,6.072566679938288,RPGRIP1,5.527140141178206,CNGB3,5.310198442008626,GRK7,5.041808349330325,OPN1SW,4.783414520223928
10722,PDE6D,KATNA1,8.68989920427827,GTF2E2,8.38229907685807,ACTR1A,8.367940223311397,TMEM11,8.341093919004496,ALKBH4,8.200759465614912
10723,PDE6G,FHL3,7.098481628368211,SAMD10,6.757283924601214,PIGH,6.57836274880499,KEAP1,6.392318934057448,POMC,6.31373466389287
10724,PDE6H,GUCA1C,5.357053525117841,KCNRG,5.326436677467659,RCVRN,5.018903012514821,IZUMO1,4.674849264725718,CPLX4,4.649679649941389
10725,PDE7A,IGF1R,7.847410344429988,FCHSD2,7.724472501881128,TTC17,7.295273503582369,MTF2,7.1651932644243965,FAF1,6.922477582452186
10726,PDE7B,ZSWIM6,7.833505769347357,PSD3,7.743548809744157,ERC1,6.684836409498217,PTPRO,6.439772750156991,SBF2,6.190187157986962
10727,PDE8A,DYM,8.35067744355776,OSBPL1A,8.18892926965135,EXOC6B,8.014754711868179,PTK2,7.909875713508324,TAOK3,7.901949632853943
10728,PDE8B,PDE10A,5.790713620231932,TMEM132B,5.562240291784946,RAPGEF4,5.014262856429666,UNC79,5.012352663789954,ARFGEF3,4.974450984371014
10729,PDE9A,KLHL5,5.821475358243966,PAICS,4.5074179400519885,NAA16,4.379574549281923,FOXO1,4.322301976002158,CDR2L,4.219826988824546
10730,PDF,PDF,11.065420696782615,PDF,11.065420696782615,PTGES2,9.105574401498634,ATAD3A,8.74856241413825,TMEM222,8.706573594598652
10731,PDGFA,CRLF1,9.88171108451414,MAP3K7CL,7.326110636315272,ZBTB11,6.847846255026816,C15orf39,6.723180834379001,EDN1,6.686140349971973
10732,PDGFB,DBNDD1,4.987818666640129,F3,4.960609438903217,AFAP1L1,4.885820701199409,LRRC8A,4.782164026323805,VEZF1,4.779648650154411
10733,PDGFC,SETBP1,9.806977263788712,BRINP3,7.657137587336424,SEMA3E,7.157755505151739,CDH13,6.463651342431968,MDFIC,6.3443303229028345
10734,PDGFD,KIAA1328,8.745698455453779,CDH13,7.4472680398623465,LPAR1,6.8877013760139825,ADAMTSL3,5.740542682455067,TMEM108,5.679597172588737
10735,PDGFRA,COL6A3,8.132254297792974,C1S,7.231999467235451,C7,6.362366912992243,CLDN11,6.3045920892683895,COL3A1,6.300077335811397
10736,PDGFRB,BGN,8.618444149691488,COL6A3,8.192975728531554,CD276,7.549562669037616,CALD1,7.542228535019978,COL6A2,7.291087919229378
10737,PDGFRL,LUM,9.530926467509392,MMP2,8.73052663721822,OLFML1,8.362881492838694,DPT,8.290445723923115,DCN,8.062599684560755
10738,PDHA1,PDHB,11.309208020611395,COPS5,10.791367830136245,TUFM,10.7282697541043,NDUFV1,10.689798041141755,EIF2S1,10.67080305440861
10739,PDHA2,SAR1A,4.8408699317153,PSMA8,4.398808451995265,ADCK1,4.304865362492057,ARL1,3.789649976534051,GK2,3.691805049779111
10740,PDHB,PDHA1,11.309208020611395,PSMC5,10.874682982453578,TUFM,10.85578985580088,PSMD6,10.816052700698574,EIF6,10.782162975126592
10741,PDHX,DLAT,8.18098784925632,DLD,8.054168112579763,FBXO28,7.62440912293955,ORC4,7.520694158414488,NUP133,7.4033328141372765
10742,PDIA2,AMY2A,4.899202224267382,MSMB,4.78869896743948,KLK2,4.687767629278911,CPA1,4.5998343930218,PGM3,4.195532936709793
10743,PDIA3,HSPA5,10.303570924929138,HSPA9,10.113423034506805,PDIA4,10.04861487778726,PDIA6,10.0249794949304,COPB1,9.99244752163105
10744,PDIA4,PDIA3,10.04861487778726,KDELR2,9.663972362802049,DERL2,9.555846454497896,HSPA5,9.43516335676371,PRDX4,9.426487830118004
10745,PDIA5,B4GALT7,7.363577251324194,SPR,7.0287165918806345,SLC35C1,7.0060827442466715,GCAT,6.770256097335034,PPFIBP2,6.670403469058938
10746,PDIA6,HSPA5,10.076331462265713,PDIA3,10.0249794949304,PRDX4,9.951953146012613,COPB2,9.905235206455746,HSPD1,9.903624652104469
10747,PDIK1L,PHF6,8.687773788889315,KLHL9,7.911420490556209,BLOC1S5,7.832522848126348,FBXO48,7.394939711630521,FAM199X,7.308038991783629
10748,PDILT,APOA1,3.6944962409637156,FSCN3,3.6581080225795697,KCNE2,3.529485840687019,AKT1S1,3.2750558205378093,CINP,3.2242075049526098
10749,PDK1,PDK1,11.182784039410365,PDK1,11.182784039410365,PFKFB4,7.541227734745361,PFKFB4,7.24910437827775,ANKZF1,7.082633733196161
10750,PDK2,ATG9A,8.495447014571972,ING4,8.435601860762635,CDIPT,8.420227944836954,STK25,8.35130786999461,SLU7,8.264529355514151
10751,PDK3,OPA1,7.492673140140321,ATP6V1C1,7.4776033599969125,SBNO1,7.429166147050956,NUP98,7.3754404845041925,PREP,7.162635924947896
10752,PDK4,FKBP5,8.469220811223627,GPX3,7.199754581062755,A2M,6.880698059641946,ABHD5,6.809960306845316,HMOX1,6.750727689408428
10753,PDLIM1,CD9,8.98225154188879,ANXA2,8.218879545389962,SMIM14,7.991610686521066,TAGLN2,7.9892003361574275,CRIP2,7.08807791687831
10754,PDLIM2,BAD,9.130670490630532,VAMP5,8.86853046987074,HCFC1R1,7.872885364555896,TCEAL8,7.707548684795635,RHOF,7.330516141704
10755,PDLIM3,SCUBE1,6.785351936739212,RARRES2,6.653012056714041,LGALSL,6.516043128512136,CALD1,6.449363977914386,BAG3,6.442549457648521
10756,PDLIM4,CAPN2,6.803681665810537,STAP2,6.558778715918038,SRI,6.505068868344683,CD59,6.2869803491796645,ST3GAL4,6.1665374692905495
10757,PDLIM5,CSRP1,9.198281042718339,TCF7L2,8.35079065667472,NTN1,8.337183857607243,LRRFIP2,7.908424636549572,MYLK,7.757614078764551
10758,PDLIM7,CSRP1,9.591884683375191,MYL9,9.267292583337419,ILK,8.902295784705109,TAGLN,8.85547545351433,SHKBP1,8.805971730778614
10759,PDP1,PDP1,10.914647351509009,PDP1,10.914647351509009,PDPR,8.741532595022449,HECA,7.223374063269754,RPS6KA3,6.942971620939238
10760,PDP2,XPO5,6.920879958875391,DHX37,6.846739696929703,UTP14C,6.781997257394184,TUBGCP4,6.742984686159302,NACAD,6.678557514770194
10761,PDPK1,WIPI2,9.541054064531059,HAGH,8.426589825840807,PI4KB,7.810635960535571,RRAGC,7.506606039067032,XPNPEP3,7.491200678981178
10762,PDPN,IL13,5.676537899631988,PPP1R14C,5.375440246173015,CSF3,5.319525488645475,IL1R1,5.110398661362671,TMEM88,5.057096193155123
10763,PDPR,PDP1,8.741532595022449,DNAJC16,8.196219567356179,MAU2,8.176495245752745,DGCR8,7.864576028863011,SETDB1,7.798909030657356
10764,PDRG1,URI1,9.410171960000945,DPF2,9.301081050859434,TMEM39B,9.18677210069131,ARL16,8.858315624840088,USE1,8.854187596996914
10765,PDS5A,EXOC4,9.301415975628407,SNRNP70,9.197279297781302,RAD23B,9.165727706806992,FRYL,9.086246831165626,KPNB1,8.927731798420321
10766,PDS5B,NIPBL,9.90431828749554,VTI1A,9.72570915092331,MYO5A,9.641656149858099,HAT1,9.628194072977024,CDK13,9.562719758313458
10767,PDSS1,DDX55,8.706150237820466,RIOK2,8.69806050181052,CTPS1,8.5701763402134,PUS1,8.484714068894993,ADCK1,8.482991924364534
10768,PDSS2,GIGYF2,8.835489581894052,LRP6,7.876471876332072,LIN52,7.50515398382768,TAF3,7.497882835189468,SPOP,7.072654333853603
10769,PDX1,PDX1,10.606247327085724,PDX1,10.606247327085724,TRIOBP,6.027322223692488,GEMIN6,5.1638901514139794,TMEM138,4.193286850039366
10770,PDXDC1,FAF1,8.91627944128049,TTC17,8.871891016870363,ARID1B,8.75844321559159,CBFA2T2,8.672281642247292,ERC1,8.623811255363346
10771,PDXK,LARP1,9.342436535917432,ATP6V1C1,9.278749491445064,HM13,8.713665305206957,RAB1A,8.444987287082842,LONP1,8.442767102819705
10772,PDXP,IMP4,7.735466059688763,IMP4,7.7183327249985805,NOP2,7.416119357747174,DOHH,6.718656889172628,TUBB2A,6.620901995347024
10773,PDYN,C19orf25,3.592979323103271,TAS2R46,3.4837217365616286,VEGFA,3.4479803291924696,MT1E,3.414133371251149,TAS2R50,3.3929150627036613
10774,PDZD11,COA3,9.390881574249642,CHCHD5,9.325774902426948,NDUFB3,9.254787987226734,MEA1,9.158144192432236,C14orf119,9.086024640528436
10775,PDZD2,NLGN1,9.590807971961851,PTPRG,9.147054603486126,AGAP1,8.061863744732207,TTC28,7.441376007636297,RCAN2,7.256638987713082
10776,PDZD4,OR10H1,7.074067809836612,FBXO48,6.741886915188612,APC2,6.735304402358984,PTPN21,6.703951015459793,LRFN1,6.703436092043322
10777,PDZD7,USH2A,8.150019927145667,CNTNAP1,7.159484698531353,NEFM,6.354604744988359,RELL2,5.7925817359563325,GGT7,5.742996863942147
10778,PDZD8,SLK,7.6623276244536305,DENND4A,7.496721753769003,NUP153,7.420844410163426,SPAG9,7.297939511460296,TAOK1,7.231574367125994
10779,PDZD9,NUTM2E,7.696775676908292,FBXO24,7.416480354877775,PLET1,6.1633422221369605,FANCD2OS,6.110854131547455,FSCN3,6.08476030234657
10780,PDZK1,EPHX1,7.420433088858252,SLC5A12,6.0373515472336,F2,6.013388477014648,MASP1,5.889718404151878,SLC3A1,5.730514855864935
10781,PDZK1IP1,MT1E,7.877532357889718,SDC4,7.2405661345805425,CXCL1,7.162907001463074,SAA1,6.387719894175069,SLC5A2,6.234121834581129
10782,PDZRN3,PTPRG,8.483710464855388,MAGI1,8.317244722493133,MAGI2,7.957998366003055,COBLL1,7.676609502445686,CADPS2,7.659575347663124
10783,PDZRN4,FOXP2,5.933734048507898,FER,5.896834791595231,SEMA3E,5.821563326727115,LRFN5,5.411378548636182,SPOCK1,5.3846632921274615
10784,PEA15,HLA-DQA1,7.909722998294745,ZNF385A,7.889797347622276,BLOC1S6,7.334799475376546,LTBR,7.167980881931715,SNN,6.931187271706566
10785,PEAK1,ZFAND3,9.140392795021059,PHF21A,8.377663758758777,CCSER2,8.276016059901353,KIAA0232,8.274231870041845,NFAT5,8.119364279858344
10786,PEAR1,SYDE1,6.82919753879656,STYX,6.114180654422917,SUPT6H,5.984345572113496,STARD8,5.798972816152003,C6orf120,5.78670350621094
10787,PEBP1,SRP14,9.556810033064004,COX5B,9.339310726344296,SPCS1,9.15883553528025,SAP18,9.062004911992974,SOD1,8.957142997179096
10788,PEBP4,SFTPD,6.851555134258379,C16orf89,6.430915926406844,DUOX1,6.119698916165937,PGC,5.805883419085695,TACC2,5.793438968668322
10789,PECAM1,ESAM,9.293181037906372,FN1,9.25658900469909,CDC42EP3,8.868518973966458,CD93,8.712809736053178,CLDN5,8.053149038464088
10790,PECR,GALT,6.987786487771178,CRYZ,6.792826008000175,VILL,6.494932156273149,MMAB,6.3672273131312815,GLYCTK,6.175605408701176
