,Gene,Top_1,Score_1,Top_2,Score_2,Top_3,Score_3,Top_4,Score_4,Top_5,Score_5
8046,LSM10,MRPS11,7.7072947139384524,NUDT22,7.643901375584778,RPS19BP1,7.619914707018522,MRPL55,7.615631373345976,TSSC4,7.590788038045211
8047,LSM11,ZNF678,6.249247931803923,ZNF41,5.8783112357614735,HSDL1,5.228101184269049,TXNDC2,5.0790411724644615,NACAD,5.064477837977806
8048,LSM12,LRRC59,7.5376747005056455,PDAP1,7.332074684223457,NSA2,7.284958013825454,LSM1,7.27896134668389,SET,7.274678013011345
8049,LSM14A,UBE2D2,7.7347080494427445,PTGES3,7.558234702133865,HNRNPR,7.499124697452736,RBMX,7.489701363373135,KMT2E,7.452864693789243
8050,LSM14B,OR7A17,6.856624646570892,GSK3A,6.755537971898816,RBMXL1,6.669871298447903,SART1,6.666444631509867,ARL8A,6.456561281555132
8051,LSM2,LSM8,7.8023847214689654,LSM4,7.8023847214689654,LSM5,7.8023847214689654,SART3,7.8023847214689654,LSM3,7.8023847214689654
8052,LSM3,LSM5,7.8023847214689654,LSM8,7.8023847214689654,LSM4,7.8023847214689654,SART3,7.8023847214689654,LSM7,7.8023847214689654
8053,LSM4,LSM5,7.8023847214689654,LSM3,7.8023847214689654,LSM7,7.8023847214689654,LSM6,7.8023847214689654,LSM8,7.8023847214689654
8054,LSM5,LSM8,7.8023847214689654,LSM4,7.8023847214689654,LSM3,7.8023847214689654,LSM7,7.8023847214689654,LSM6,7.8023847214689654
8055,LSM6,LSM5,7.8023847214689654,LSM3,7.8023847214689654,LSM8,7.8023847214689654,LSM4,7.8023847214689654,LSM7,7.8023847214689654
8056,LSM7,LSM5,7.8023847214689654,SART3,7.8023847214689654,LSM3,7.8023847214689654,LSM6,7.8023847214689654,LSM8,7.8023847214689654
8057,LSM8,LSM4,7.8023847214689654,LSM5,7.8023847214689654,SART3,7.8023847214689654,LSM3,7.8023847214689654,LSM7,7.8023847214689654
8058,LSMEM1,TNFRSF10B,5.127871176331481,TAF13,4.833177819660342,FLCN,4.803194483952524,SLC12A4,4.714101143563574,CREBL2,4.648137805006372
8059,LSMEM2,ZNF79,6.540514621537026,ZNF526,6.119891254893046,ZNF629,5.365167861790509,CCDC142,5.3625978615869805,ADAMTSL5,5.196404515092211
8060,LSP1,ARHGDIB,7.657608043336923,CORO1A,7.541101367443683,SH3BGRL3,7.479421362559026,ITGB2,7.401464689718695,FXYD5,7.344068018506584
8061,LSR,TECR,7.224134675675306,AUP1,7.0844979979503195,STARD10,6.610761293766774,KRT8,6.598767959483647,KRTCAP3,6.50710461889117
8062,LSS,DHCR7,6.795801308420744,MMAB,6.449707947679059,MVK,6.425721279112804,PCYT2,6.217551262627086,FASN,5.720684556611794
8063,LST1,PYCARD,7.763834718416055,TYROBP,7.762121384947036,PYCARD,7.7552680510709635,TYROBP,7.742418050053327,FCER1G,7.739848049849799
8064,LTA,TNFRSF1A,7.7955313875928915,DHPS,3.977367751885728,MAD1L1,3.9225410808771444,FLT3LG,3.6201377235954237,ARL4D,3.5695943862593853
8065,LTA4H,HSD17B11,7.312371349329746,ATP6V1B2,7.086211331419338,ESD,7.009967992048026,EIF2S3,6.979984656340207,CCT8,6.963707988384533
8066,LTB,LTBR,7.642188042115759,CORO1A,7.0707913301981735,CD52,6.932867985942204,ACAP1,6.909737984110459,CD3D,6.43857128013044
8067,LTB4R,BST1,6.578207957855427,SOWAHC,6.388027942794402,NOTCH1,6.285227934653307,MSRB1,6.119034588158537,SERPINB8,6.083054585309154
8068,LTB4R2,IRF2BPL,6.286084601387816,CENPB,5.790931228841543,ATAD3C,5.724111223549831,JMJD7,5.406287865046947,SEMA6B,5.406287865046947
8069,LTBP1,CALD1,6.757251305367834,CLIC4,6.050501249397807,PDLIM5,5.747241225381577,CRISPLD2,5.038777835942533,PBX1,4.912847825969691
8070,LTBP2,GREM1,6.44885128094455,PODN,5.522794540940187,FYCO1,5.348891193834835,CILP,5.088464506544062,FBLN1,4.8143311515011415
8071,LTBP3,LTBP3,7.369768020541858,LTBP3,7.369768020541858,DNAJC4,6.677581299058486,NUMA1,6.1019012534683545,NUDT16L1,5.977684576964532
8072,LTBP4,IGFBP6,7.098204665702465,COL6A2,6.753824638429798,C1R,6.404304610750075,TCF21,6.305787936281527,MFAP4,6.299791269139962
8073,LTBR,LTB,7.642188042115759,CRTAP,7.408318023594767,COPS7A,7.2875280140289815,RILP,7.266111345666253,PLIN3,7.197578006905524
8074,LTC4S,NPDC1,6.630464628660484,HPGDS,5.843187899646599,ARMCX6,4.8751544896512895,S100A1,4.713244476829065,MVB12A,4.605304468280916
8075,LTF,CHI3L1,7.4425846929751325,PIGR,6.608191293563247,SAA1,6.098474586530318,PI3,6.065064583884462,OLFM4,5.951984574929258
8076,LTK,SHISA4,5.606747880922081,SLAMF9,5.074757838791915,METRN,4.83660448659838,PUSL1,4.674694473776155,RORC,4.536771129520186
8077,LTN1,BAG5,7.111911333454612,CCDC82,7.017677992658608,ACTR6,6.970561322260607,SMU1,6.87889798166813,TRIP11,6.8746146479955845
8078,LTV1,GNL3,7.655038043133396,ZPR1,7.517114698877427,DKC1,7.505978031328809,UTP18,7.4914146968421536,MAGOHB,7.487988029904117
8079,LUC7L,RBM6,7.623341373956558,RBM25,7.518828032346445,PAFAH1B1,7.4425846929751325,NKTR,7.246408010772544,SMARCA4,7.229274676082362
8080,LUC7L2,NASP,7.266111345666253,SREK1,7.075931330605228,SNRNP70,7.021104659596645,TIAL1,7.007397991844498,RBBP4,6.892604649420276
8081,LUC7L3,SRSF11,7.767261385354091,AKAP9,7.757838051274491,KMT2E,7.743274716787836,MPHOSPH8,7.7347080494427445,EIF5B,7.722714715159617
8082,LUM,COL1A2,7.7072947139384524,COL1A1,7.643901375584778,C1R,7.62162804048754,PCOLCE,7.614774706611467,SFRP2,7.60192470559383
8083,LURAP1,RAB43,6.087337918981699,BCDIN3D,5.8106345637352526,RNF31,5.555347876851534,RNF121,5.274361187932541,ACOX3,5.201544515499266
8084,LURAP1L,GREM1,5.860321234336782,STC2,5.204114515702793,ERRFI1,5.203257848968284,SESN2,4.8143311515011415,DAPK3,4.473377791166511
8085,LUZP1,VTI1A,7.0450913281629,ARID4B,6.98598132348177,ANKRD11,6.78123797393409,SBNO1,6.758107972102343,BMPR2,6.5764946243864095
8086,LUZP2,DOK5,3.5790177203389857,GRIA4,3.309167698968611,NPAS3,3.0564510122884196,ERC2,2.720637652360843,FER,2.713784318484771
8087,LUZP4,ALYREF,7.79810138779642,THOC3,7.758694718009,THOC6,7.7544113843364535,THOC5,7.736421382911762,SARNP,7.669601377620051
8088,LXN,FAH,6.834351311473656,MRPS9,6.6852912996690685,PSMG1,6.640744629474593,COMMD3,6.633891295598521,TXNDC9,6.5687846237758265
8089,LY6D,S100A2,6.387171276059893,KRT13,6.1087545873444276,KRT6A,5.924571239424966,SFN,5.820914564549363,SERPINB3,5.582761212355826
8090,LY6E,TMEM50A,7.47513802888648,IFITM3,7.372338020745385,BST2,7.345781351975602,PSME1,7.243838010569016,LGALS3BP,7.176161338542795
8091,LY6G5B,OR1A1,6.480547950121387,TSGA13,6.102757920202864,AMIGO3,5.815774564142307,CENPB,5.778937894558416,KCNA7,5.723254556815322
8092,LY6G5C,ZBTB45,5.893731236982638,RLN1,5.5733378782762255,PYROXD2,5.4782478707457125,BET1L,5.455117868913966,TRMT10A,5.22638785080003
8093,LY6G6C,FBXO48,5.642727883771465,POU5F1B,4.6378578041922625,ACER1,4.622437802971098,SLC46A1,4.137564431238935,HSPA12B,3.530187716471965
8094,LY6G6D,LY6G6D,7.151318003242031,LY6G6D,7.151318003242031,ZNF205,5.216107849985922,ERCC2,5.199831182030247,NPIPB15,5.127871176331481
8095,LY6G6F,TREML1,3.6466943923652066,PF4V1,3.2260710257212266,SELP,3.1318376849252227,TRAPPC3L,3.1284110179871867,SELP,3.1275543512526767
8096,LY6H,CALY,3.668967727462443,TMEM59L,2.9853476733241626,FEZ1,2.6306876452373857,NME3,2.604130976467603,SYP,2.575004307494292
8097,LY6K,TMEM208,3.4993477140296365,FBLIM1,3.4059710399681427,LRRC59,3.3639943699771955,NANS,3.207224357562026,EEF1E1,3.076154347182129
8098,LY75,BCDIN3D,6.640744629474593,MTMR8,5.631591216222846,GXYLT1,5.604177880718553,MTMR8,5.571624544807207,NBPF20,5.067047838181333
8099,LY86,MS4A6A,7.449438026851206,AKR1A1,7.180444672215342,IGSF6,7.01510799245508,LY96,6.994547990826861,LAT2,6.95685465450846
8100,LY9,CD79A,5.652151217851065,MS4A1,5.3291878589411255,GPR18,5.182697847340066,GPR183,5.161281178977337,DNAJB9,4.989091165341003
8101,LY96,NAGK,7.517971365611936,FUOM,7.419454691143387,NPC2,7.358631352993239,MFSD1,7.197578006905524,MCOLN1,7.14275133589694
8102,LYAR,MRPS23,7.615631373345976,NOP16,7.513688031939391,PPIH,7.3894713554355675,EBNA1BP2,7.329504684019929,MRPL11,7.325221350347383
8103,LYG1,TMEM138,6.109611254078937,FAM209A,5.811491230469762,IL17RC,5.497951205639422,TEX22,5.381444529746182,FBXO48,5.290637855888215
8104,LYG2,SPDYE5,5.8303378986289625,HNRNPCL1,5.255514519773341,RPAP1,5.111594508375807,NUP43,5.105597841234244,GTF3C4,4.982237831464929
8105,LYL1,SLC39A3,6.442854613802986,MRPS18C,6.404304610750075,MPLKIP,6.290367935060362,TMEM11,6.213267928954541,RAB8A,6.177287926105158
8106,LYN,CMTM6,7.209571341188651,KLF3,7.073361330401701,REL,6.954284654304933,ATG3,6.926871318800641,DOCK2,6.749541304757252
8107,LYNX1,EIF5AL1,6.208984595281994,TAF13,5.985394577575114,SEMA6B,5.746384558647068,NACAD,5.626451215815791,ATP13A2,5.354887860976399
8108,LYPD1,LAPTM4B,4.607017801749934,MYL6B,3.9679444178061276,BEX1,3.7948977374352846,IMPDH2,3.7889010702937207,PRMT1,3.4342410422069434
8109,LYPD2,VMO1,4.572751132369569,VAMP5,4.485371125449638,PI3,4.030481089425294,ALDH3A1,3.6518343927722605,IGFBP6,3.5361843836135294
8110,LYPD3,TUBA4A,6.943147986756315,CD55,6.7521113049607795,BCAS2,6.141307923255774,IL13,5.932281240035548,KLF5,5.856037900664236
8111,LYPD4,TOMM20L,6.063351250415445,ZNF491,5.8303378986289625,ZNF679,5.659861218461647,SSC4D,5.283784522012141,PCDHB1,5.26579452058745
8112,LYPD5,ZDHHC15,5.935707906973585,IFIT5,5.4037178648434185,TMEM138,5.310341190781924,FLYWCH1,5.246947852428249,ZNF566,5.147574511225192
8113,LYPD6,GAD1,4.545337796865277,HSPA4L,3.7931844039662668,MCC,3.5070577146402186,CASR,3.2175043583761354,STARD4,3.144687685942859
8114,LYPD6B,SPAG16,5.454261202179457,SMIM14,4.388567784450108,ISOC2,3.8223110729395766,PTS,3.755491067647865,TM2D3,3.355427702632104
8115,LYPD8,CEACAM7,4.414267786485381,OTOP2,4.305471111202722,ARSA,3.874567743744633,CLCA4,3.6132843897193507,GUCA2A,3.32030436651723
8116,LYPLA1,CMTM6,7.607921372735394,PPP1CC,7.59250137151423,PPM1G,7.570228036416992,MTCH2,7.552238034992301,TOMM22,7.5316780333640825
8117,LYPLA2,FAM32A,7.706438047203943,TEX264,7.656751376602414,MRPL28,7.462288027868843,PPIE,7.418598024408878,ITPA,7.410888023798296
8118,LYPLAL1,ACOT13,7.00568465837548,STX7,6.844631312287765,CBR4,6.681007965996522,NDUFS4,6.603907959890701,PDCD10,6.334914605254836
8119,LYRM1,CREB3,7.475994695620988,JAGN1,7.463144694603352,TRIAP1,7.302948015250146,RRAGA,7.177874672011814,WDR13,7.151318003242031
8120,LYRM2,GLOD4,7.276391346480363,MED10,7.2472646775070535,RNMT,6.9757013226676605,EAPP,6.961994654915515,SMIM7,6.905454650437912
8121,LYRM4,OLA1,7.466571361541389,COMMD1,7.416884690939859,FXN,7.183871339153377,SLC25A26,7.092207998560902,CWC27,7.081071331012282
8122,LYRM7,PFAS,7.027101326738208,GTF2H3,6.978271322871189,THAP5,6.9551413210394415,DLAT,6.906311317172421,TFAP4,6.848057979225801
8123,LYRM9,STK16,7.167594671197704,FAHD2B,6.906311317172421,NR2C2AP,6.850627979429329,MAPK12,6.79066130801369,ENDOV,6.5216679533778255
8124,LYSMD1,FBXO48,7.313228016064255,NR1I3,6.427434612581822,POLR2J2,6.233827930582759,ZNF556,6.232114597113742,MEX3D,6.043647915521734
8125,LYSMD2,LSM10,7.368054687072839,MRPL13,7.167594671197704,NUB1,6.970561322260607,RTCB,6.660447964368304,FIBP,6.589344625404046
8126,LYSMD3,NAA30,6.936294652880242,UBXN6,6.763247972509398,COQ10B,6.495967951342552,SUPT6H,6.479691283386878,CYP4V2,6.406017944219093
8127,LYSMD4,SLC25A45,6.683577966200049,B9D2,5.706121222125139,FBXL18,5.521937874205678,AKTIP,5.514227873595096,SPRTN,5.465397869728076
8128,LYST,MED13L,7.300378015046618,ATG7,7.279818013418399,NF1,7.189011339560433,KMT2C,6.923444651862604,SMG1,6.88832131574773
8129,LYVE1,CD14,7.603638039062848,MAF,7.481134696028044,RNASE1,7.302948015250146,FCGRT,7.274678013011345,MS4A6A,7.203574674047088
8130,LYZ,S100A8,7.7895347204513286,TYROBP,7.712434714345507,SRGN,7.679024711699651,S100A9,7.6122047064079394,CTSS,7.60192470559383
8131,LYZL1,RGSL1,4.765501147634121,COG8,4.720097810705139,VRTN,4.426261120768509,FBXO48,4.3260311128309406,MRPS14,4.182111101433409
8132,LYZL2,RAB4B,3.5738777199319305,TSSK3,3.346004368552504,FBXO48,3.2320676928627905,SETSIP,2.931377669050088,CRIP3,2.9031076668112865
8133,LYZL4,NPIPB8,5.798641229452125,NUTM2E,5.7763678943548875,NPIPB6,5.52964787481626,FBXO48,5.4105711987194915,OR10H1,5.354031194241889
8134,LYZL6,CETN3,4.169261100415771,CDC45,3.9045510794524527,CDC6,3.7657710684619747,IL10RB,3.5815877205425126,PECR,3.3417210348799578
8135,LZIC,DNAJA2,7.415171357470841,AAMDC,7.250691344445089,TMEM126A,7.098204665702465,CDKN2AIPNL,7.088781331622865,CWC15,7.066507996525628
8136,LZTFL1,SEH1L,5.983681244106095,NRAS,5.924571239424966,COPS7B,5.781507894761942,COA5,5.4174245325955654,MRPS30,5.195547848357702
8137,LZTR1,CCDC142,6.87889798166813,ZNF526,6.67329796538594,DUS4L,6.6638746313063395,ZNF624,6.353761273414037,NACAD,6.190994593857303
8138,LZTS1,ZNF461,5.140721177349118,MECR,5.068761171650351,SPTBN2,4.68925780826281,RAD18,4.4613844568833825,NFRKB,4.294334443654104
8139,LZTS2,KCTD21,6.709277968235323,DNLZ,6.5148146195017524,ZNF444,6.161011258149484,TJAP1,6.055641249804863,PSKH1,5.839761232708563
8140,LZTS3,DDX51,6.404304610750075,SLC25A23,6.148161257131847,ZBTB4,6.014521246548424,SENP2,5.066191171446824,RAB43,5.015647834110785
8141,M1AP,ZNF76,5.371164528932072,LIN7B,4.713244476829065,TCP11,4.357727782007779,TARS2,4.293477776919595,ZFYVE1,4.270347775087848
8142,M6PR,ATP6AP1,7.532534700098592,FERMT3,7.523111366018991,BCAP31,7.5145446986739,MGAT1,7.44601135991317,MFSD1,7.443441359709642
8143,MAB21L1,ZNF823,5.0507711702256595,PCSK9,4.626721136643644,SP5,4.475091124635529,SYPL2,4.314037778547814,PGBD4,4.284054442839994
8144,MAB21L2,TLR3,5.179271180402028,HRC,5.065334504712315,ACTA2,4.627577803378153,MYH11,4.533344462582149,CCDC8,4.525634461971568
8145,MAB21L3,TRIML2,7.27896134668389,RCOR2,7.102487999375011,ZNF740,7.095634665498938,ENAM,7.000544657968425,PXT1,6.856624646570892
8146,MACC1,TMC5,6.494254617873533,SGMS2,6.4197246119712394,ITGA2,5.628164549284809,RBM47,5.422564533002619,MESP1,5.290637855888215
8147,MACF1,N4BP2L2,7.796388054327401,SPTBN1,7.772401385761146,NIPBL,7.757838051274491,ASH1L,7.7552680510709635,KMT2C,7.7492713839294
8148,MACROD1,PSMG4,7.079357997543265,GAMT,7.001401324702934,DNLZ,6.914877984517513,BOP1,6.88832131574773,IMP4,6.828354644332092
8149,MACROD2,ADK,7.603638039062848,DLG2,7.5659447027444475,SMYD3,7.5239680327535,BTBD9,7.5051213645943,ANK3,7.370624687276367
8150,MAD1L1,CIAPIN1,7.4571480274617885,ALKBH3,6.994547990826861,LCMT1,6.9757013226676605,NSMCE1,6.844631312287765,NOSIP,6.77010130638547
8151,MAD2L1,VBP1,7.6533247096643775,MRPL51,7.64133137538125,LSM5,7.62162804048754,PAICS,7.6190580402840125,MAGOH,7.610491372938921
8152,MAD2L1BP,MRPS14,7.3149413495332745,EMC4,7.3140846827987644,GCDH,7.2875280140289815,SPAG7,7.271251346073308,CYTH2,7.2669680124007625
8153,MAD2L2,POLD2,7.800671387999947,POLD3,7.800671387999947,MED30,7.750984717398418,LRR1,7.69958471332787,TIMM17B,7.691874712717288
8154,MADCAM1,FAM110D,6.6441712964126305,FGF23,6.1284579222381375,APLNR,5.487671204825313,ASIP,5.399434531170874,FAM167B,5.334327859348179
8155,MADD,CELSR2,6.202987928140431,POU6F1,6.115607921220501,NR2C2,6.114751254485992,MROH1,5.8371912325050355,CDK5R1,5.791787895576052
8156,MAEA,GRWD1,6.2235479297686505,AAAS,5.893731236982638,EIF2B4,5.303487856905852,WDR45,5.1664211793843915,CCDC86,5.1390078438801
8157,MAEL,DND1,4.569324465431533,MEIOB,3.771767735603538,MBTPS2,3.650977726037752,RGSL1,3.4907810466845453,ZNF215,3.462511044445744
8158,MAF,LGMN,7.661891377009469,SNX6,7.511974698470372,LYVE1,7.481134696028044,SLC40A1,7.380048021355967,STAB1,7.236128009958434
8159,MAF1,UBL7,7.731281382504708,KLHDC3,7.705581380469434,PHB2,7.691018045982779,STOML2,7.69016137924827,EIF3I,7.688448045779252
8160,MAFA,MAFA,7.086211331419338,MAFA,7.086211331419338,WDR76,5.438841200958293,RGSL1,5.348891193834835,FAM111B,5.147574511225192
8161,MAFB,IER5,7.23098800955138,CST3,7.177018005277305,CITED2,7.127331334675776,SPI1,7.016821325924099,ID2,6.739261303943143
8162,MAFF,XBP1,6.992834657357843,CXCL2,6.754681305164307,MIDN,6.573067957448373,LDLR,6.53623128786448,ZFAND5,6.3863146093253835
8163,MAFG,ATF4,7.354348019320693,ETF1,7.018534659393117,UBE2Z,6.914877984517513,CLN8,6.824927977394055,ANKLE2,6.759821305571362
8164,MAFK,CCZ1,6.8009413088278,CWC25,6.735834637005106,FZR1,6.700711300890232,PHF23,6.561074623165244,ZNF768,6.437714613395931
8165,MAG,APLP1,6.700711300890232,TUBB4A,4.050184424319004,ERMN,3.9713710847441637,CNDP1,3.8942710786383428,MOBP,3.6912410625596808
8166,MAGEA1,ACOT8,3.102711015951913,MED11,2.6281176450338584,CCDC174,2.3548409567254476,SZRD1,1.9856175941520153,RMND1,1.9385009237540136
8167,MAGEA10,ZNF526,4.68925780826281,BCDIN3D,4.447677789131237,NBPF10,4.32774444629996,LAGE3,4.188107768574972,XKR5,3.8600044092579777
8168,MAGEA11,ZCCHC10,5.782364561496451,RBM18,5.3351845260826884,ZNF394,4.961677829836711,CDKN2AIPNL,4.303757777733704,WDR5,4.2994744440611585
8169,MAGEA12,THAP4,2.9408010031296885,CCDC124,2.92966433558107,MED11,2.8080176592807735,OARD1,2.724920986033389,TIMMDC1,2.719780985626334
8170,MAGEA3,MCUR1,3.423104374658325,SRP68,2.999911007810818,TM9SF2,2.9467976702712515,PSMC2,2.74376765419259,NFYB,2.2194876126730056
8171,MAGEA4,DPM1,5.156997845304792,ARF4,3.5481777178966567,GADD45G,2.964787671695944,RPAIN,2.852564329475249,MORF4L2,2.61612431075073
8172,MAGEA6,MCRS1,4.844314487208961,FAM32A,4.201814436327118,GMFB,3.9628044173990724,PANK2,3.5036310477021826,SNRNP48,3.3263010336587935
8173,MAGEA8,MRPS9,4.950541162288093,MRPS14,4.529917795644113,SGTA,4.375717783432471,ANAPC7,4.2652077746807935,THOC5,4.137564431238935
8174,MAGEB1,RNF141,3.4693643783218175,ENTPD4,3.1309810181907136,ARSA,2.682944316042442,ACTR1A,2.6598143142106956,CUEDC2,2.3925342930438487
8175,MAGEB10,BCDIN3D,6.356331273617565,NPIPA3,6.056497916539371,ZNF845,5.781507894761942,NPAP1,5.563914544196625,FAM86B1,5.497951205639422
8176,MAGEB16,C17orf75,3.2877510306058833,LTV1,2.9467976702712515,PRPF18,2.8654143304928854,FLAD1,2.6032743097330937,MSANTD4,2.1021242700452563
8177,MAGEB17,RRP8,4.095587761247987,INCA1,3.4265310415963612,DNAJC30,3.4265310415963612,FAM187B,3.2946043644819563,PTTG2,3.023897676377073
8178,MAGEB18,OR2AE1,0.8830875068387731,OR2W3,0.757157496865932,ZNF561,0.674060823618547,DCAF10,0.6697774899460014,SLC7A1,0.53442414589356
8179,MAGEB2,RAB3A,5.1578545120393,MRPL50,4.655847805616954,PHF23,4.423691120564982,DYNLL2,4.330314446503487,VPS72,3.2620510285706095
8180,MAGEB3,COA5,3.9156877470010714,IFI27L1,3.8231677396740857,ANAPC15,3.0376043441292193,EMC9,2.8405709951921208,DIABLO,2.8302909943780112
8181,MAGEB4,MASP1,1.270300870836897,MTMR9,1.1212408590323095,CLPTM1L,0.5995308177162534,CXorf38,0.4564674730532295,ZNF264,0.4556108063187205
8182,MAGEB5,RAPGEF2,1.1769241967754025,PEPD,1.012444183749651,CARS2,0.9893141819179044,EIF3J,0.7828574989012058,TSSK6,0.7383108287067313
8183,MAGEB6,TRAF2,2.960504338023398,MEGF8,2.031020931080999,PRKACA,1.5975475634193823,DDX59,1.5392942254727617,CIAPIN1,1.407367548358357
8184,MAGEC1,THOC5,2.650390980131095,PRKACA,2.3025842859203913,TRPM4,1.9453542576300866,SAGE1,1.901664254170121,TIMM44,1.8117142470466634
8185,MAGEC2,PDCD10,5.5519212099134965,MOB4,5.228101184269049,GLRX3,5.185267847543592,C1orf43,5.167277846118901,BTF3L4,5.0918911734820975
8186,MAGEC3,DIS3L,4.562471131555459,LIAS,4.449391122600256,MTPAP,4.077597759823296,MTO1,4.02448442228373,PNP,3.9490977496469273
8187,MAGED1,GLG1,7.511974698470372,PPP2R1A,7.380048021355967,MORF4L2,7.315798016267784,TBCK,7.141894669162431,MAGED2,7.140181335693412
8188,MAGED2,MRFAP1,7.730424715770199,YIPF3,7.719288048221579,COPS6,7.695301379655325,AP2M1,7.684164712106706,EID1,7.674741378027106
8189,MAGEE1,MAGEE1,7.423738024815933,MAGEE1,7.423738024815933,KLHL9,6.089907919185227,PIP4K2B,5.863747901274818,CHMP7,5.819201231080344
8190,MAGEE2,BTN2A1,4.977954497792385,PI4KB,4.780921148855286,RNF25,4.7663578143686305,SCAMP2,4.725237811112193,MUTYH,4.708104476422011
8191,MAGEF1,VBP1,7.292668014436036,DHPS,7.268681345869781,GPAA1,7.214711341595707,ZDHHC4,7.176161338542795,MANBAL,7.148748003038503
8192,MAGEH1,YIF1A,7.346638018710111,COQ5,7.2815313468874185,NPRL2,7.264398012197236,ZDHHC4,7.2601146785246895,METTL18,7.251548011179598
8193,MAGEL2,PRRT4,5.217821183454939,HCN3,4.913704492704199,MIXL1,4.615584469095025,ZNF554,4.499077793201784,ZNF526,4.418551120157926
8194,MAGI1,PTPRG,7.717574714752562,RABGAP1L,7.685021378841215,RABGAP1L,7.685021378841215,ANK3,7.667888044151033,ZFAND3,7.637904708443213
8195,MAGI2,ANK3,7.601068038859322,EXOC6B,7.520541365815463,CACNB2,7.398038022780659,DMD,7.363771353400294,NLGN1,7.360344686462257
8196,MAGI3,ARHGAP44,7.046804661631919,RERE,7.004827991640972,R3HDM2,6.997974657764898,MAGI1,6.760677972305871,CDKAL1,6.637317962536557
8197,MAGIX,JOSD2,6.231257930379233,SAMD15,6.115607921220501,ARSD,6.000814578796278,LDHD,5.7626612266027415,CCDC142,5.730107890691395
8198,MAGOH,SNRPE,7.765548051885073,SNRPG,7.732994715973726,PSMA4,7.704724713734925,SNRPD3,7.701298046796889,BUD31,7.686734712310233
8199,MAGOHB,RBM8A,7.8023847214689654,LSM5,7.6944447129208156,HSD17B10,7.682451378637688,MRPL22,7.681594711903179,BRIX1,7.662748043743978
8200,MAGT1,DNAJB11,7.458861360930806,ALG2,7.353491352586184,SLC38A10,7.346638018710111,RPN2,7.298664681577601,CRELD2,7.242981343834507
8201,MAK,MAK,7.418598024408878,MAK,7.418598024408878,AGO4,4.301187777530177,POLR3A,3.8660010763995416,MOK,3.8634310761960147
8202,MAK16,MPHOSPH10,7.453721360523752,GNL3L,7.326078017081892,TRMT10C,7.202718007312579,GEMIN6,6.865191313915983,NDUFAF4,6.855767979836383
8203,MAL,MAL,6.766674639447435,MAL,6.766674639447435,NOSIP,5.652151217851065,NOSIP,5.640157883567937,FXYD2,5.427704533409674
8204,MAL2,SDC4,6.319494604033672,ADAM9,6.1216045883620644,TMEM106B,4.926554493721837,SLC12A2,4.83574781986387,SUN1,4.750081146412958
8205,MALL,CLDN7,6.027371247566061,AGPAT2,5.738674558036486,S100A14,5.658147884992629,SFTA2,5.298347856498797,ACE2,5.117591175517371
8206,MALRD1,DPH6,3.726364398674555,FTCDNL1,3.6227077237989507,GDPD1,3.4727910452598536,NETO2,3.44709104322458,FAM120C,3.001624341279836
8207,MALSU1,MRPL21,7.751841384132927,MRPL22,7.7072947139384524,MRPL55,7.679024711699651,MRPL27,7.672171377823578,NAA20,7.658464710071432
8208,MALT1,BCL10,7.8023847214689654,CREM,6.29208126852938,RNF149,5.77379789415136,L3MBTL3,5.355744527710908,CERK,4.898284491483036
8209,MAMDC2,MYH11,2.953651004147325,ZNF32,2.844854328864667,CCBE1,2.789170991121573,TSHR,2.7668976560243363,SLC29A1,2.706074317874189
8210,MAMDC4,CDHR5,6.055641249804863,ENPP7,5.587044546028371,NAGS,5.585331212559353,NRN1L,5.110737841641298,CIB2,4.947114495350055
8211,MAML1,MAP3K12,7.066507996525628,NOTCH1,6.807794642703873,NPIPB5,6.748684638022743,RBPJ,6.746114637819216,ZNF384,6.684434632934559
8212,MAML2,ZBTB20,7.7552680510709635,TCF12,7.39718135604615,ITPR2,7.345781351975602,WWOX,7.317511349736801,NFIA,7.252404677914107
8213,MAML3,FOXO1,7.302948015250146,MAML2,7.230131342816871,RERE,7.004827991640972,RASAL2,6.993691324092352,MEF2A,6.930297985738677
8214,MAMLD1,POLR3B,4.662701139493026,CCDC138,4.311467778344286,ZNF571,4.238651105911011,RAB9B,4.12214443001777,EARS2,3.9927877531068923
8215,MAMSTR,ORMDL3,7.089637998357373,FAM187B,6.714417968642378,FOXH1,6.353761273414037,CCDC142,6.298077935670944,ZNF585A,6.091621252654245
8216,MAN1A1,MBNL2,6.970561322260607,CLTC,6.921731318393586,NFAT5,6.851484646163838,MAP3K2,6.834351311473656,PPP3CA,6.756394638633325
8217,MAN1A2,GOLGA4,7.220708008737271,CCDC91,7.218138008533742,IGF1R,7.004827991640972,MTDH,7.004827991640972,PAFAH1B1,6.911451317579477
8218,MAN1B1,GPAA1,7.576224703558557,TAPBPL,7.386044688497531,VILL,7.248978010976072,CTSF,7.141894669162431,TEX264,7.115338000392647
8219,MAN1C1,PRKCA,5.981967910637077,PI4KA,4.779207815386268,SNX32,4.701251142545938,ACTN1,4.605304468280916,LRRC8B,4.547051130334295
8220,MAN2A1,ADAM10,7.565088036009938,ZNF451,7.492271363576663,DICER1,7.440871359506115,ANKIB1,7.410031357063787,POLK,7.402321356453204
8221,MAN2A2,ROGDI,5.388297863622254,TMEM138,5.3223345250650524,MTMR10,5.209254516109848,MAP3K11,5.180984513871047,MFN2,5.176701180198501
